% RR interval,RV pressure (mmHg)
0,12.6284153005464
0.904977375565636,13.6393442622951
1.80995475113127,14.6502732240437
3.61990950226243,15.4590163934426
5.42986425339382,16.7732240437158
6.33484162895934,18.2896174863388
8.14479638009061,19.603825136612
9.04977375565613,21.3224043715847
9.95475113122177,23.6475409836066
11.764705882353,29.3087431693989
13.5746606334842,31.9371584699453
15.3846153846155,34.7677595628415
16.289592760181,37.4972677595628
17.1945701357466,40.4289617486339
19.9095022624434,42.3497267759563
19.9095022624434,43.8661202185792
19.9095022624434,44.8770491803279
21.7194570135748,45.7868852459016
23.529411764706,46.6967213114754
26.2443438914028,46.1912568306011
28.054298642534,45.1803278688525
28.054298642534,44.4726775956284
30.7692307692308,43.8661202185792
35.2941176470588,44.3715846994535
37.1040723981902,45.3825136612022
39.819004524887,45.1803278688525
43.4389140271494,44.4726775956284
43.4389140271494,43.2595628415301
44.343891402715,42.0464480874317
45.2488687782806,40.4289617486339
46.1538461538462,38.4071038251366
47.9638009049773,37.0928961748634
47.9638009049773,35.7786885245902
48.868778280543,33.7568306010929
50.6787330316743,31.3306010928962
52.4886877828055,28.5
54.2986425339367,25.9726775956284
54.2986425339367,23.9508196721311
55.2036199095023,21.827868852459
57.9185520361991,19.0983606557377
59.7285067873304,17.1775956284153
60.633484162896,14.3469945355191
63.3484162895928,13.0327868852459
64.2533936651583,11.9207650273224
66.0633484162896,10.9098360655738
68.7782805429865,9.89890710382514
72.398190045249,10.5054644808743
73.3031674208146,11.3142076502732
75.1131221719457,12.1229508196721
76.9230769230769,12.8306010928962
77.8280542986425,13.6393442622951
83.2579185520362,13.8415300546448
85.0678733031675,13.5382513661202
88.6877828054299,12.7295081967213
90.4977375565611,12.224043715847
93.2126696832579,11.6174863387978
96.8325791855203,11.0109289617486
