% RR interval,RV pressure (mmHg)
0,15.5491329479769
2.62008733624452,14.9075144508671
6.11353711790395,15.8699421965318
7.86026200873363,16.9393063583815
7.86026200873363,18.2225433526012
8.73362445414847,20.3612716763006
9.60698689956331,22.7138728323699
11.353711790393,25.3872832369942
13.1004366812227,29.0231213872832
13.9737991266375,31.8034682080925
15.7205240174673,33.621387283237
16.5938864628821,35.8670520231214
17.4672489082969,36.8294797687861
18.3406113537118,37.8988439306358
20.9606986899563,38.8612716763006
20.9606986899563,39.8236994219653
23.5807860262008,40.7861271676301
27.9475982532751,40.7861271676301
34.9344978165939,40.893063583815
38.4279475982533,40.3583815028902
40.174672489083,39.0751445086705
41.9213973799127,37.8988439306358
44.5414847161572,36.7225433526012
45.4148471615721,33.8352601156069
46.2882096069869,31.2687861271676
47.1615720524018,29.1300578034682
48.0349344978166,25.9219653179191
49.7816593886463,23.3554913294798
50.6550218340611,20.0404624277457
52.4017467248909,17.5809248554913
53.2751091703057,15.121387283237
54.1484716157206,11.592485549133
55.0218340611354,10.4161849710983
55.8951965065502,9.56069364161851
57.6419213973799,8.70520231213874
60.2620087336244,8.06358381502891
66.3755458515284,8.38439306358381
70.7423580786026,9.2398843930636
73.3624454148472,9.88150289017342
77.7292576419214,10.8439306358382
81.2227074235808,11.592485549133
82.9694323144105,12.3410404624278
84.7161572052402,13.1965317919075
85.589519650655,14.0520231213873
88.2096069868996,14.5867052023121
92.5764192139738,15.121387283237
95.1965065502183,14.8005780346821
96.0698689956332,14.1589595375723
