% RR interval,RV pressure (mmHg)
0,9.06131549609811
2.45398773006133,9.16833890746934
3.68098159509202,9.41806020066889
4.90797546012266,9.52508361204013
4.90797546012266,9.917502787068
5.52147239263797,10.0958751393534
5.52147239263797,10.4169453734671
6.74846625766867,10.809364548495
7.36196319018399,11.0947603121516
7.36196319018399,11.4515050167224
7.97546012269936,11.736900780379
8.58895705521468,12.0579710144928
8.58895705521468,12.5217391304348
9.20245398773,12.8428093645485
9.81595092024537,13.3065774804905
9.81595092024537,13.8416945373467
11.042944785276,14.8049052396878
11.6564417177914,15.5540691192865
11.6564417177914,16.1605351170569
12.2699386503067,17.0167224080268
12.2699386503067,17.58751393534
12.2699386503067,17.8729096989967
13.4969325153374,18.1583054626533
13.4969325153374,18.8717948717949
13.4969325153374,19.5139353400223
14.1104294478528,20.263099219621
14.7239263803681,20.9052396878484
14.7239263803681,21.5473801560758
16.5644171779141,22.5105908584169
16.5644171779141,23.4738015607581
17.7914110429448,23.901895206243
17.7914110429448,24.4726867335563
19.0184049079754,24.8651059085842
20.2453987730061,25.4715719063545
20.8588957055214,26.1850613154961
21.4723926380368,26.577480490524
22.0858895705521,27.2196209587514
23.3128834355828,27.5763656633222
23.9263803680981,28.1114827201784
24.5398773006135,28.6109253065775
25.7668711656441,28.7892976588629
26.9938650306748,28.8963210702341
29.4478527607362,28.7536231884058
30.6748466257669,28.6109253065775
31.2883435582822,28.4325529542921
32.5153374233129,28.2898550724638
33.1288343558282,28.0758082497213
33.7423312883436,27.8617614269788
36.1963190184049,27.4336677814939
36.1963190184049,27.041248606466
36.8098159509202,26.7558528428094
37.4233128834356,26.149386845039
39.2638036809816,25.4358974358974
39.2638036809816,25.1505016722408
39.8773006134969,24.7224080267559
41.1042944785275,24.3656633221851
41.7177914110429,23.866220735786
42.9447852760736,23.2597547380156
43.5582822085889,22.6889632107023
44.1717791411043,21.9397993311037
45.3987730061349,21.3333333333333
45.3987730061349,20.726867335563
45.3987730061349,19.9420289855072
47.239263803681,19.1571906354515
47.8527607361963,18.4437012263099
47.8527607361963,17.6231884057971
47.8527607361963,17.6231884057971
47.8527607361963,16.9810479375697
48.4662576687116,16.5886287625418
48.4662576687116,16.0535117056856
49.079754601227,15.4113712374582
49.079754601227,14.6978818283166
50.3067484662577,14.0200668896321
50.3067484662577,13.3779264214047
50.920245398773,12.5574136008919
51.5337423312884,11.8082497212932
51.5337423312884,11.0947603121516
52.760736196319,10.4526198439242
52.760736196319,9.88182831661092
53.9877300613497,8.91861761426979
54.601226993865,8.52619843924192
53.9877300613497,8.70457079152731
54.601226993865,8.16945373467112
54.601226993865,7.74136008918617
55.8282208588957,7.49163879598662
56.441717791411,6.70680044593087
57.0552147239263,6.13600891861761
58.282208588957,5.67224080267558
58.8957055214723,5.1371237458194
59.5092024539877,4.78037904124861
60.122699386503,4.53065774804905
60.122699386503,4.2809364548495
61.963190184049,4.17391304347826
63.8036809815951,4.35228539576365
64.4171779141104,4.53065774804905
65.0306748466257,4.70903010033445
66.2576687116564,4.88740245261984
66.8711656441718,5.17279821627648
66.8711656441718,5.35117056856187
68.0981595092024,5.52954292084726
69.3251533742331,5.70791527313266
70.5521472392638,5.92196209587514
73.0061349693252,5.95763656633222
73.0061349693252,6.13600891861761
74.2331288343558,6.13600891861761
74.8466257668711,6.35005574136009
76.6871165644171,6.52842809364549
77.9141104294478,6.70680044593087
79.7546012269938,6.88517279821627
80.9815950920245,7.06354515050167
80.9815950920245,7.27759197324415
81.5950920245398,7.5273132664437
83.4355828220858,7.7056856187291
83.4355828220858,7.88405797101449
85.2760736196319,7.91973244147157
85.2760736196319,8.0267558528428
86.5030674846626,8.13377926421405
87.7300613496932,8.31215161649944
88.9570552147239,8.52619843924192
90.1840490797546,8.70457079152731
91.4110429447852,8.91861761426979
93.8650306748466,9.06131549609811
96.9325153374233,9.06131549609811
100,9.06131549609811
