Patch Number,Myocardial work value
1,10.1313418286545
2,11.4572867050874
3,12.7350089148734
4,9.96005790826049
5,12.0336387093375
6,12.4333639206262
7,12.9507898913011
8,11.709862314743
9,10.7830375723588
10,12.1391940978164
11,13.3973486254198
12,12.0861484252973
13,11.6563610408783
14,11.510989240051
15,11.8973881382113
16,11.752279421589
17,11.7377503706565
18,11.5592849719404
19,12.4072414426317
20,13.8562573053622
21,13.4171666165847
22,14.7093925530418
23,14.881613115305
24,15.0554298767895
25,13.83180946749
26,12.6350207350354
27,13.8512920108299
28,13.3979151211793
29,14.6158128783136
30,14.7725619336079
31,14.9297689625037
32,13.8796831692777
33,12.8348261216117
34,13.2686056872598
35,12.7781260442744
36,13.9613399133081
37,14.617769896133
38,14.7589997273081
39,13.8857277002576
40,12.7945558233792
41,13.0568182379281
42,13.9121869708426
43,14.4185148843989
44,14.5446210290568
45,13.5925252975061
46,12.4751887626962
47,13.248693072639
48,12.7164691146341
49,13.7810839242367
50,13.9135377654693
51,13.1224942455983
52,12.8936546366521
53,13.2929782561005
54,13.0304680369651
55,13.014497664074
56,12.6501597665494
57,12.7056700146219
58,8.72124924896689
59,11.1462872093026
60,11.2058856427086
61,9.61587435856218
62,10.8316686221294
63,10.9649775894208
64,11.2550452178538
65,9.95053835443271
66,11.3523939366453
67,11.4269850830657
68,10.545528967081
69,10.3604225838441
70,12.4320622232971
71,13.6313694722737
72,11.5045081464782
73,10.2466620724067
74,10.5438867478423
75,11.2956024016288
76,12.4181787473439
77,13.596040179723
78,13.7927829214579
79,12.2863162882505
80,11.9035436059095
81,10.8156043981
82,10.6033981011779
83,10.0204255363616
84,12.1192516662996
85,9.6366761183383
86,12.8799328634195
87,13.7306145136821
88,14.3270947530844
89,12.8715029471654
90,12.4099328484511
91,11.4477736369652
92,10.3311433971932
93,11.6189047436358
94,11.3993665595736
95,13.3126487245875
96,14.5584583526697
97,14.7546106148744
98,13.1984698781382
99,10.8336201510798
100,12.5083819824644
101,12.5017146484702
102,13.108829265555
103,11.6292762778711
104,11.1588528172343
105,12.1765647251042
106,13.553431889195
107,12.4314063663774
108,13.4501765896168
109,12.8338882634301
110,12.4340843818289
111,13.4332352660608
112,12.8276580612824
113,11.9764578097021
114,12.7391578263148
115,12.0527532968665
116,12.3213350633503
117,12.2233324321211
118,13.3193849453328
119,12.3799186534046
120,12.703974426637
121,12.469317553044
122,12.3633996034303
123,12.1501978003324
124,13.0137945558307
125,12.555273037202
126,12.5007918751639
127,11.9928101858466
128,12.2686774467943
129,12.7861465343206
130,12.3911112297708
131,11.6508934135313
132,11.7246521530496
133,12.2742199976013
134,11.4258482806859
135,12.0958297107753
136,9.83993653298783
137,9.89941255396969
138,8.46270571656966
139,10.1986742378453
