Patch Number,Myocardial work value
1,3.53346799219996
2,4.8863494593462
3,3.95866664995837
4,4.52607148806922
5,5.27675656833066
6,5.24759884113289
7,4.04870355608671
8,3.74942778838501
9,5.00401887604931
10,5.05933615363321
11,5.69389520244821
12,4.01447037087201
13,3.71233417928031
14,5.58187838252763
15,5.48433746425046
16,5.52918782732134
17,6.04705393381358
18,3.98410739670434
19,3.68004739161628
20,5.48261505821166
21,6.09553644310392
22,5.76900084605611
23,5.81413670976392
24,4.87702611161423
25,4.52255913937695
26,5.36819382376315
27,6.00044757904578
28,5.85666818461923
29,5.91002651503203
30,6.51715467237955
31,4.6172174614481
32,4.50440507156555
33,5.91101368731325
34,6.49472329580422
35,6.23473031168941
36,6.31775424130891
37,4.23462691280289
38,3.30145494945115
39,5.827374164735
40,6.40410742223331
41,6.22379072481279
42,6.36979075169641
43,2.31897401682725
44,2.99512630107711
45,3.01562266830046
46,3.05176473475434
47,3.60044589050138
48,3.58555917550117
49,4.5464040698056
50,5.74888346559084
51,6.31634064317902
52,6.21566088934075
53,6.42271648449435
54,4.39415130114293
55,3.9033119584247
56,4.29131767653726
57,4.51672711966809
58,5.10155350140546
59,5.67404770486155
60,6.23007086193725
61,6.26820310081371
62,6.77459194194628
63,4.41248922890525
64,3.66032813372374
65,4.47368995398125
66,5.04269351674684
67,5.60055140772567
68,5.96359546564281
69,6.49362394940824
70,4.75115155207773
71,5.58176748497225
72,4.72180287339828
73,4.98390822840886
74,5.52536510847785
75,5.92090536090767
76,6.79995305176108
77,5.61330609621912
78,5.41045705190927
79,6.24875250207582
80,6.41043803716331
81,6.28206221557111
82,6.8786901834556
83,7.56518450400946
84,7.28166924083915
85,4.91094878849063
86,5.45508118787178
87,4.60078975373114
88,4.44237782794377
89,5.47407889840252
90,5.07692939704521
91,4.42411734809658
92,4.12998962152825
93,4.68596474307567
94,4.58100702791609
95,5.43525579775046
96,4.32802827933267
97,4.06816586567285
98,4.78594998112067
99,5.04629402522627
100,4.94730249183138
101,5.70843085226638
102,4.24572155783224
103,4.5404317369661
104,5.34688900140991
105,5.00527994110796
106,6.25831105148344
107,5.01888480498866
108,5.26935721423781
109,6.00783809796676
110,3.74969102194012
111,4.30780600914325
112,3.62081556840532
113,4.74889863880708
114,4.91873839151
115,5.34994275317644
116,5.48404617340484
117,5.42331728600719
118,5.64049686984391
119,5.40800197557219
120,2.81596122383119
121,3.31522804141663
122,3.23215047523878
123,3.3206444581812
124,4.23538966988274
125,5.29503666162843
126,5.70530699265463
127,5.92323760585307
128,3.30205378345747
129,3.31683643520009
130,3.84130252264765
131,4.51292219272086
132,6.14895586715646
