Patch Number,Myocardial work value
1,1.00779943027994
2,2.03954010398393
3,2.10580374233664
4,1.77645748722501
5,1.85691762306179
6,1.75050515210258
7,2.62816981527932
8,1.66598406631663
9,1.83712246557106
10,2.74591320366692
11,2.96783049852445
12,2.29862131058055
13,3.06181280552961
14,1.86517767074725
15,2.03085258798661
16,2.56582979631718
17,2.42017953039201
18,1.77385407373666
19,1.63054580000547
20,2.56277979482842
21,2.79641403631501
22,2.34589108330404
23,3.3214676067006
24,2.20823642575239
25,2.28083774903402
26,1.26938430647191
27,2.30596965268787
28,3.17677640776345
29,3.1228994767681
30,2.51266714089079
31,2.24434425962059
32,2.44254319652083
33,2.70159274154214
34,2.72406622837781
35,2.30733787140976
36,2.52815668189482
37,3.1495687030547
38,3.10084185828446
39,2.27750897868618
40,1.93748285691734
41,2.81850276068035
42,1.98445941665863
43,2.35400958922253
44,2.61460898990474
45,3.27707132840445
46,3.18377610939991
47,3.11522938281534
48,3.07081511633033
49,3.04974804150217
50,2.45331479365786
51,2.65418975010951
52,2.11540226507925
53,2.4737025433498
54,3.22674098300253
55,3.13694560986114
56,3.07181656747254
57,3.03081407645172
58,3.01322740608778
59,1.12416930037177
60,2.35201842010202
61,1.67271780119749
62,2.03699063579511
63,1.81707569616705
64,2.25414719144564
65,3.01750578175409
66,2.97897054284941
67,1.95624393566188
68,1.11579483863036
69,2.18761908378622
70,1.50455762697935
71,2.16342791945489
72,2.9506061708774
73,2.91357068417209
74,2.13985569732041
75,2.34098835964863
76,1.32743888336966
77,2.3784029343649
78,1.42251267746434
79,1.97462306563132
80,2.04616315236934
81,2.25562541920899
82,1.80427205228989
83,1.42971842645051
84,1.2322805806753
85,0.552571427826101
86,2.02719824870506
87,1.62258867144868
88,1.67175011919293
89,1.47265826140712
90,2.43315026272426
91,2.13381994622925
92,2.11644793802079
93,2.19394911147771
94,2.31434885361296
95,3.0681280530444
96,2.92092444106404
97,1.71990610027847
98,2.22651070142744
99,3.135895953112
100,3.73649958783648
101,2.95218523111173
102,2.53931819540448
103,2.03318909319863
104,3.1104446208384
105,3.94659570669601
106,3.47664136383568
107,3.61313035445798
108,3.56900016910163
109,3.30376994699283
110,3.28017471891906
111,3.02097200725183
112,3.01738940640436
113,2.76419835183421
114,3.29443678639401
115,3.83305419241783
116,3.69898495197187
117,3.58816759266123
118,2.81718200282033
119,1.99921010683854
120,2.04652400003674
121,2.86030443492625
122,3.30286094170891
123,3.97040028235544
124,3.76363470491365
125,4.31809059771809
126,4.55426185563892
127,4.32663268493441
128,4.12435328075403
129,3.94732334608067
130,3.79523978706228
131,3.66761044674895
132,3.5637666330872
133,3.48287486662224
134,3.42394820159455
135,3.14482675308974
136,2.7207814018263
137,3.61855729089605
138,3.88274688256743
139,4.49917249843502
140,4.27652645442985
141,4.07948640569595
142,3.90800525496922
143,3.76183011368243
144,3.40600720092144
145,2.67250612923033
146,2.39965459009228
147,2.85068835986259
148,3.65154909125601
149,2.93823742238203
150,4.44654056400086
151,4.22907398813777
152,2.50393332403075
153,2.43066251690043
154,3.4066026936565
155,3.32217510742721
156,3.25500649443722
157,3.79632501765872
158,3.13126161471828
159,2.83060210632508
160,2.98106231609452
161,3.50791853593502
162,2.522652818492
163,2.48500707649142
164,3.42065267116203
165,2.89532561560589
166,2.90717587849808
167,3.33002886358153
168,3.18256652164478
169,2.71158850248703
170,2.75714324771047
171,2.71758066931248
172,3.13389820983536
173,3.41806215387921
174,2.73793423570144
175,2.85405601697186
176,3.07710506469732
177,3.37322340054777
178,2.30288414967088
179,3.22958696985612
180,3.36854902981592
181,3.0100741930327
182,3.31636827996316
183,1.99215983457626
184,2.61252033664143
185,3.31227091750564
186,2.93081477520398
187,2.43975586440652
188,2.55687373884179
189,1.92489137154219
190,3.35129266258225
191,3.23659298660356
192,2.8374870643519
193,2.82230618462081
194,1.90908257003633
195,1.55921436353884
196,2.03080783416578
197,2.31300724847666
198,3.14007231465532
199,2.72842900682598
200,2.32240699407568
201,1.03016660278121
202,1.11047618374235
203,1.72520778861258
204,1.76772623927673
205,2.0913565734509
206,2.97687628851454
207,3.02152710385264
208,2.36738204282625
209,2.16432801904055
210,2.72502292493749
211,0.71387316534184
212,0.841912637595388
213,1.55742726195622
214,1.56717600697023
215,2.09722852887681
216,2.83956263792327
217,2.88004286225756
218,2.93978256883391
219,1.43707978646311
220,2.39762123799202
221,0.756892667501926
222,1.08634678001309
223,1.43800699107278
224,1.4161754979578
225,1.43786870962027
226,0.659626725337819
227,1.11887718621688
228,0.861875839748797
229,0.48807303582926
230,0.919234183317591
231,1.8252832937851
232,2.38631429647847
233,3.24968872636628
234,3.81564971911879
235,2.86136371244828
236,2.94708231208192
237,2.6749250919282
238,2.77623749147602
239,3.07513269672932
240,3.70831534513494
241,2.81981686556052
242,3.78576404011649
243,3.97301606707047
244,4.43987537048244
245,4.27439691556746
246,3.60832166940388
247,2.59594509276775
248,2.76944628848322
249,3.42607430120787
250,3.41384520981505
251,3.69458264262822
252,3.01335988603804
253,4.35498172328701
254,4.19478031747488
255,4.05593081340687
256,3.93762120367709
257,3.30539392456889
258,3.03609822431405
259,3.31376716888511
260,2.50818781434588
261,2.96895493183551
262,3.78600568176193
263,4.28184114194244
264,3.77913118002261
265,3.16908720569876
266,2.93983603428924
267,2.91304046055464
268,3.5755155021055
269,3.32458512387544
270,4.76366442173806
271,4.02633343160897
272,3.61577705771152
273,3.71523551807527
274,3.68879426651844
275,3.43068471334406
276,3.94570979508696
277,4.39128319604458
278,3.6832268977871
279,3.07995800197714
280,2.89424888904791
281,2.90253477256887
282,4.53450700920279
283,4.78045972464251
284,2.90860470412891
285,2.89625031582367
286,3.39388062690072
287,4.40240646737247
288,3.69474044702539
289,3.27601714898393
290,3.68893057868094
291,2.90554180132132
292,2.93460078488891
293,3.43480009302564
294,4.08988973771997
295,4.05770641652018
296,2.95476659136472
297,3.02817544720492
298,3.58750985684285
299,4.23948809296095
300,3.86591091481318
301,4.13647493394285
302,4.20559786212063
303,3.83711195049936
304,4.13502758339274
305,3.44235102997226
306,4.4398037288034
307,3.55058537967237
308,3.69451945927749
309,3.15722798984755
310,4.41576401443649
311,3.02409578593948
312,4.06300924141752
313,3.98024344567032
314,4.3633723676279
315,3.32644823481051
316,3.39570604364178
317,3.93889628108769
318,4.29972601959707
319,3.33729072964104
320,3.54268643655889
321,2.60796606555063
322,3.75580294140782
323,2.80074947145096
324,3.11314196817647
325,2.83223383664465
326,2.6126724539487
327,3.22097538760527
328,2.69684814971475
329,3.16119650464205
330,2.71664830266613
331,3.03796310304258
332,1.9376139200039
333,3.80849021430867
334,1.5355136502729
335,1.44003185691006
336,1.34198552232275
337,2.90093985360145
338,1.33266113712779
339,2.079399306091
340,1.39950266459791
341,1.25674524665181
342,1.54151577099646
343,1.41558859783938
344,0.327286178222991
345,0.971879494503551
346,0.61270154650891
347,1.17266247404358
348,1.77688685223802
349,1.08295255364664
350,0.19792826889295
351,0.670432641934396
352,0.519707424151338
353,3.5591925437785
354,4.37111854491914
355,4.97111271897744
356,3.94681285888713
357,3.71450047453049
358,4.39496726617682
359,3.42621169715192
360,4.01128438349357
361,4.92210987722831
362,5.10799260775657
363,5.46227097391216
364,4.83808879022188
365,3.68246072491075
366,3.21656379468206
367,3.32734025971187
368,3.05232651699329
369,3.17806305566523
370,2.9087310431753
371,3.04824104340938
372,2.78467613324634
373,2.93673939332494
374,2.67893623400661
375,2.84230977674054
376,3.35807270298768
377,3.90394590652679
378,4.00334210584744
379,4.79623117326452
380,4.10465363384864
381,5.33362086450954
382,5.11692709540682
383,4.323988052476
384,4.23036361394527
385,3.76289527932349
386,3.63336815784165
387,3.87891052018458
388,3.56599993093388
389,4.51900074280875
390,4.8048805336514
391,5.21695158650897
392,4.06189092010087
393,3.60948371832288
394,3.51767531727261
395,4.38066372099642
396,4.78802141382665
397,4.99900225102631
398,5.34569840917169
399,5.11189380661221
400,3.95077286243005
401,4.36640268563826
402,4.42391120717152
403,4.69155597448707
404,4.02141156684841
405,5.24884125498219
406,5.01792209203122
407,4.3166189701964
408,3.70512979808178
409,4.29206946785721
410,5.08002372960322
411,4.6303896697438
412,4.77056271385914
413,4.69400971896818
414,3.19200166032334
415,3.72296264309896
416,5.18493453193011
417,4.49803698155513
418,3.22847065287541
419,3.48968624133165
420,5.10165822420247
421,5.00357629345738
422,3.45387380097987
423,3.59687168594875
424,5.20353560808658
425,5.78957673578368
426,3.39774052872442
427,3.57151797724846
428,5.03144742831725
429,5.10634229392283
430,4.5180142153132
431,4.39540221583416
432,4.61085937004714
433,3.74374053889823
434,5.25709644339474
