x coordinate,y coordinate,z coordinate
109.375,74.21875,37.5
107.421875,74.21875,40
109.375,72.265625,40
109.375,76.171875,37.5
107.421875,76.171875,40
109.375,78.125,40
111.328125,72.265625,37.5
111.328125,70.3125,40
111.328125,74.21875,37.5
111.328125,76.171875,37.5
111.328125,78.125,40
111.328125,80.078125,37.5
109.375,80.078125,40
111.328125,82.03125,40
113.28125,70.3125,37.5
113.28125,68.359375,40
113.28125,72.265625,37.5
113.28125,74.21875,37.5
113.28125,76.171875,37.5
113.28125,78.125,40
113.28125,80.078125,37.5
113.28125,82.03125,37.5
113.28125,83.984375,40
115.234375,70.3125,40
115.234375,72.265625,40
115.234375,74.21875,37.5
115.234375,76.171875,37.5
115.234375,78.125,37.5
115.234375,80.078125,37.5
115.234375,82.03125,37.5
115.234375,83.984375,37.5
115.234375,85.9375,40
117.1875,74.21875,37.5
117.1875,72.265625,40
117.1875,76.171875,37.5
117.1875,78.125,37.5
117.1875,80.078125,37.5
117.1875,82.03125,37.5
117.1875,83.984375,37.5
117.1875,85.9375,40
119.140625,74.21875,37.5
119.140625,72.265625,40
119.140625,76.171875,37.5
119.140625,78.125,37.5
119.140625,80.078125,37.5
119.140625,82.03125,37.5
119.140625,83.984375,37.5
119.140625,85.9375,40
121.09375,74.21875,37.5
121.09375,72.265625,40
121.09375,76.171875,37.5
121.09375,78.125,37.5
121.09375,80.078125,37.5
121.09375,82.03125,37.5
121.09375,83.984375,37.5
121.09375,85.9375,40
123.046875,74.21875,37.5
123.046875,72.265625,40
123.046875,76.171875,37.5
123.046875,78.125,37.5
123.046875,80.078125,37.5
123.046875,82.03125,37.5
123.046875,83.984375,37.5
123.046875,85.9375,40
125,74.21875,40
125,76.171875,37.5
125,78.125,37.5
125,80.078125,37.5
125,82.03125,37.5
125,83.984375,37.5
125,85.9375,40
126.953125,76.171875,37.5
126.953125,74.21875,40
126.953125,78.125,37.5
126.953125,80.078125,37.5
126.953125,82.03125,37.5
126.953125,83.984375,40
128.90625,76.171875,40
128.90625,78.125,40
128.90625,80.078125,37.5
128.90625,82.03125,40
130.859375,80.078125,40
95.703125,72.265625,40
93.75,72.265625,42.5
95.703125,70.3125,42.5
95.703125,74.21875,42.5
97.65625,70.3125,40
97.65625,68.359375,42.5
97.65625,72.265625,40
97.65625,74.21875,40
97.65625,76.171875,40
95.703125,76.171875,42.5
97.65625,78.125,42.5
99.609375,70.3125,40
99.609375,68.359375,42.5
99.609375,72.265625,40
99.609375,74.21875,40
99.609375,76.171875,40
99.609375,78.125,42.5
101.5625,68.359375,40
101.5625,66.40625,42.5
101.5625,70.3125,40
101.5625,72.265625,40
101.5625,74.21875,40
101.5625,76.171875,40
101.5625,78.125,40
101.5625,80.078125,40
99.609375,80.078125,42.5
101.5625,82.03125,42.5
103.515625,68.359375,40
103.515625,66.40625,42.5
103.515625,70.3125,40
103.515625,72.265625,40
103.515625,74.21875,40
103.515625,76.171875,40
103.515625,78.125,40
103.515625,80.078125,42.5
105.46875,68.359375,40
105.46875,66.40625,42.5
105.46875,70.3125,40
105.46875,72.265625,40
105.46875,74.21875,40
105.46875,76.171875,40
105.46875,78.125,40
105.46875,80.078125,40
105.46875,82.03125,42.5
107.421875,66.40625,40
107.421875,64.453125,42.5
107.421875,68.359375,40
107.421875,70.3125,40
107.421875,72.265625,40
107.421875,78.125,40
107.421875,80.078125,40
107.421875,82.03125,40
107.421875,83.984375,42.5
109.375,66.40625,40
109.375,64.453125,42.5
109.375,68.359375,40
109.375,70.3125,40
109.375,82.03125,40
109.375,83.984375,40
109.375,85.9375,42.5
111.328125,66.40625,42.5
111.328125,68.359375,40
111.328125,83.984375,40
111.328125,85.9375,42.5
111.328125,91.796875,40
109.375,91.796875,42.5
111.328125,89.84375,42.5
111.328125,93.75,42.5
113.28125,66.40625,42.5
113.28125,85.9375,40
113.28125,87.890625,42.5
113.28125,91.796875,42.5
115.234375,68.359375,40
115.234375,66.40625,42.5
115.234375,87.890625,40
115.234375,89.84375,42.5
117.1875,68.359375,42.5
117.1875,70.3125,40
117.1875,87.890625,42.5
119.140625,70.3125,40
119.140625,68.359375,42.5
119.140625,87.890625,42.5
121.09375,70.3125,40
121.09375,68.359375,42.5
121.09375,87.890625,42.5
123.046875,70.3125,40
123.046875,68.359375,42.5
123.046875,85.9375,42.5
125,70.3125,42.5
125,72.265625,40
125,85.9375,42.5
126.953125,72.265625,40
126.953125,70.3125,42.5
126.953125,85.9375,42.5
128.90625,72.265625,42.5
128.90625,74.21875,40
128.90625,83.984375,40
128.90625,85.9375,42.5
130.859375,74.21875,40
130.859375,72.265625,42.5
130.859375,76.171875,40
130.859375,78.125,40
130.859375,82.03125,40
130.859375,83.984375,42.5
132.8125,74.21875,42.5
132.8125,76.171875,42.5
132.8125,78.125,42.5
132.8125,80.078125,40
132.8125,82.03125,42.5
134.765625,80.078125,42.5
91.796875,68.359375,42.5
89.84375,68.359375,45
91.796875,66.40625,45
91.796875,70.3125,42.5
89.84375,70.3125,45
91.796875,72.265625,45
91.796875,76.171875,42.5
89.84375,76.171875,45
91.796875,74.21875,45
91.796875,78.125,45
93.75,68.359375,42.5
93.75,66.40625,45
93.75,70.3125,42.5
93.75,74.21875,42.5
93.75,76.171875,42.5
93.75,78.125,45
95.703125,66.40625,42.5
95.703125,64.453125,45
95.703125,68.359375,42.5
95.703125,78.125,42.5
95.703125,80.078125,42.5
93.75,80.078125,45
95.703125,82.03125,45
97.65625,64.453125,42.5
97.65625,62.5,45
97.65625,66.40625,42.5
97.65625,80.078125,42.5
97.65625,82.03125,42.5
97.65625,83.984375,45
97.65625,89.84375,42.5
95.703125,89.84375,45
97.65625,87.890625,45
97.65625,91.796875,45
99.609375,64.453125,42.5
99.609375,62.5,45
99.609375,66.40625,42.5
99.609375,82.03125,42.5
99.609375,83.984375,42.5
99.609375,85.9375,42.5
97.65625,85.9375,45
99.609375,87.890625,42.5
99.609375,89.84375,45
101.5625,64.453125,42.5
101.5625,62.5,45
101.5625,83.984375,42.5
101.5625,85.9375,42.5
101.5625,87.890625,42.5
101.5625,89.84375,42.5
101.5625,91.796875,42.5
99.609375,91.796875,45
101.5625,93.75,42.5
99.609375,93.75,45
101.5625,95.703125,45
103.515625,64.453125,42.5
103.515625,62.5,45
103.515625,82.03125,42.5
103.515625,83.984375,42.5
103.515625,85.9375,42.5
103.515625,87.890625,42.5
103.515625,89.84375,42.5
103.515625,91.796875,42.5
103.515625,93.75,45
105.46875,64.453125,42.5
105.46875,62.5,45
105.46875,83.984375,42.5
105.46875,85.9375,42.5
105.46875,87.890625,42.5
105.46875,89.84375,42.5
105.46875,91.796875,42.5
105.46875,93.75,42.5
105.46875,95.703125,45
107.421875,62.5,45
107.421875,85.9375,42.5
107.421875,87.890625,42.5
107.421875,89.84375,42.5
107.421875,91.796875,42.5
107.421875,93.75,42.5
107.421875,95.703125,45
109.375,62.5,45
109.375,87.890625,42.5
109.375,89.84375,42.5
109.375,93.75,42.5
109.375,95.703125,42.5
109.375,97.65625,45
111.328125,64.453125,45
111.328125,87.890625,42.5
111.328125,95.703125,45
113.28125,64.453125,45
113.28125,89.84375,42.5
113.28125,93.75,45
115.234375,64.453125,45
115.234375,91.796875,45
117.1875,66.40625,42.5
117.1875,64.453125,45
117.1875,89.84375,42.5
117.1875,91.796875,45
119.140625,66.40625,42.5
119.140625,64.453125,45
119.140625,89.84375,45
121.09375,66.40625,45
121.09375,87.890625,45
123.046875,66.40625,45
123.046875,87.890625,45
125,68.359375,45
125,85.9375,45
126.953125,68.359375,45
126.953125,85.9375,45
128.90625,70.3125,45
128.90625,85.9375,45
130.859375,70.3125,45
130.859375,83.984375,45
132.8125,72.265625,45
132.8125,74.21875,45
132.8125,83.984375,45
134.765625,76.171875,45
134.765625,78.125,45
134.765625,80.078125,45
134.765625,82.03125,45
85.9375,74.21875,45
83.984375,74.21875,47.5
85.9375,72.265625,47.5
85.9375,76.171875,47.5
85.9375,78.125,45
83.984375,78.125,47.5
85.9375,80.078125,47.5
87.890625,70.3125,45
85.9375,70.3125,47.5
87.890625,68.359375,47.5
87.890625,72.265625,45
87.890625,74.21875,45
87.890625,76.171875,45
87.890625,78.125,45
87.890625,80.078125,45
87.890625,82.03125,45
85.9375,82.03125,47.5
87.890625,83.984375,47.5
89.84375,66.40625,45
87.890625,66.40625,47.5
89.84375,64.453125,47.5
89.84375,72.265625,45
89.84375,74.21875,45
89.84375,78.125,45
89.84375,80.078125,45
89.84375,82.03125,45
89.84375,83.984375,47.5
89.84375,87.890625,45
87.890625,87.890625,47.5
89.84375,85.9375,47.5
89.84375,89.84375,47.5
89.84375,93.75,45
