Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9"
14,0,-0.0681438269762974,-0.0936806133361628,0.015610123208476,0.06514901544512,0.00460109880634962,0.0111307344133451,-0.111962870347039,-0.0257216102873143
15,0,-0.0125232667115209,-0.128341823195302,0.000575983966750515,0.0197903096443088,-0.0140504586010933,-0.0209676711336397,-0.036234391769803,0.00961514677983732
16,0,-0.0748324899595306,-0.0859317792505019,0.0282240377675282,0.0827820236271064,0.00935000928033536,0.01257938675905,-0.0609549194066643,0.00857110746281742
17,0,-0.0811081127620684,-0.0785819037571637,0.0151595298054665,0.0799528587923557,0.009109354599943,0.0137864867525945,-0.0925344818808305,-0.0172790291087177
18,0,-0.0787388752534579,-0.0689186206281369,0.0262273174229779,0.0906223931812715,0.005448187531367,0.0100621126646827,-0.0542285444900901,0.0155627223120121
19,0,-0.0978636040987453,-0.0532199005452815,0.0139403849994306,0.0920119818993153,0.00491788544366312,0.0191966993520034,-0.127105583257746,-0.0314416541541667
20,0,-0.0799217936426363,-0.0512029781929072,0.0243661934183224,0.0974206132133857,0.00103925167081287,0.00725596006992069,-0.0486629760974088,0.0211686169963887
21,0,-0.100929971078227,-0.0409269343695445,0.00665428863854722,0.0916145996470412,0.000402953903514636,0.0146131566092771,-0.123708631718828,-0.0287990493427901
22,0,-0.0781025766760707,-0.0328948182663157,0.0225913483068676,0.103141899253597,-0.00386587505306613,0.00415866419619637,-0.0442378608804285,0.025383775048174
23,0,-0.0664069419441066,-0.0250685861448631,0.0175467784835552,0.0868312057221663,-0.0127832699230085,-0.0067343396822972,-0.0585167895203614,0.00551390789545647
24,0,-0.0793251541527454,-0.0443371210402604,0.00701311843018471,0.121445609412044,0.0111098310085156,0.0199813238864155,-0.0314982792673985,0.030802419614498
25,0,-0.0847292906381375,-0.041425438225855,-0.0045769178456414,0.110035966320317,0.00732269878728053,0.00958644195423197,-0.0291917071427527,0.0285214785185035
26,0,-0.0353065048831557,-0.091844211059142,-0.0142975406055044,0.126645137889751,0.0282114839427932,0.0233933678725153,0.0335453159671621,0.0574146166837237
27,0,-0.00154531548544301,-0.109325331481805,0.0133208574250536,0.0362046263140832,-0.0207298590843312,-0.0246342166328549,-0.0205968505974347,0.0237904734484404
28,0,-0.0520885264635095,-0.137539218969408,0.00325579406480547,0.0383597047243394,0.00531474310934588,0.00536502054507126,-0.0533813901579322,0.00361665013674983
29,0,-0.0673864732412135,-0.0984223284334489,0.0250455472916471,0.0775049411778954,0.0074298715425154,0.00270202465130764,0.00827593725318776,0.0577048099805759
30,0,-0.0703063661858094,-0.0784953131757359,0.0270120200866217,0.0898174634670323,0.0035527099612358,0.000700714930361501,0.016401657577598,0.0679162341676152
31,0,-0.0699155402429755,-0.0582397466948977,0.028741231887333,0.100694198534931,-0.000928660475438825,-0.00170324041657788,0.0231542930513142,0.0764700633110591
32,0,-0.0659690663453266,-0.0377585342679593,0.0301563129618061,0.11009776791095,-0.00599311425730431,-0.0044931777595425,0.0285275704037171,0.0833463141728643
33,0,-0.0510886698768656,-0.0938411514174023,-0.00186690547947055,0.120935287873361,0.0201666146826145,0.0119100963064465,0.0548324437136958,0.0787359288490961
34,0,0.0051537524773424,-0.0999896127492629,0.0100939932594948,0.111006115147799,0.0211604869344404,0.0151380212716485,0.0456708169340005,0.0458726330537744
35,0,-0.0212262199222785,-0.122836682643552,0.0103436930250995,0.0411628881563677,-0.0175142961275728,-0.00380375139728084,-0.0920244782435495,-0.0135954484202664
36,0,-0.0998361078480365,-0.155872328826917,0.000698916502122726,0.04819150443401,0.0328016713826225,0.0304085863550838,-0.0517614639577985,0.00363350288782849
37,0,-0.056250950849204,-0.113391921806851,0.0224498286821269,0.0658227955387893,0.0013718842553252,0.00863007144876415,-0.0326595555664261,0.0305172665594371
38,0,-0.076437278571078,-0.100658537964795,0.0229021255679145,0.0831169800215499,0.0069747492661334,0.0114531135321396,0.00268711523668252,0.062400661903141
39,0,-0.0786429997183646,-0.0803516438247157,0.0243812682588656,0.0953966869656937,0.00271802782907793,0.00913162652946387,0.0107640755906313,0.0728916549419716
40,0,-0.0773386270310491,-0.0596664593174983,0.0256859624081192,0.10625194878389,-0.00210886395340415,0.00645371479465617,0.0175629058040376,0.0817344130134627
41,0,-0.0681955555937779,-0.0709577089773152,0.0166668925336653,0.11965285090258,0.010086835301734,0.0141394257392742,0.0343922762876434,0.084156944471754
42,0,-0.0305321733381277,-0.120616686044166,-0.00244818772838962,0.11854639388586,0.0314865720036588,0.0206654829231911,0.0532211655310164,0.0685005857018608
43,0,-0.0177278177530159,-0.160699860020277,0.00144358085011453,0.0203084845832071,-0.0139654697853747,0.00372787242531802,-0.11524109282218,-0.0295590323014671
44,0,-0.0462491086088619,-0.165849599602876,-0.0141264994921356,0.0139231517451857,0.00112004469733651,0.00549627501217054,-0.0887884333230012,-0.0205259418960321
45,0,0.0276099342769558,-0.189217598652091,-0.047480632322091,-0.0291665864176934,-0.0380751172300311,-0.0275601629076628,-0.123918381644501,-0.03585313067684
46,0,-0.0798403013060818,-0.136922537817342,0.0343312250244265,0.0633629145964565,0.0114921837297732,0.0348699902440142,-0.105663099656058,-0.0185416161458231
47,0,-0.058889979763219,-0.133934064664611,0.0197936508246908,0.0576137622288047,0.00389065422126622,0.0170422831707604,-0.0477931254167134,0.0218596112235347
48,0,-0.0810459415792315,-0.12290261877407,0.0196709779551503,0.0745873223359039,0.0101803104153384,0.021609718430367,-0.0123221305238892,0.0544377028139085
49,0,-0.0858727324735624,-0.102802473942334,0.0206936252227143,0.0881722269596048,0.00611607276466986,0.019318089635034,-0.00318656311752408,0.0667950303647138
50,0,-0.0873508762444535,-0.0821630516249967,0.0216634279443859,0.100393408761053,0.001499020870811,0.0166990289573192,0.00479059802104742,0.0775469447291974
51,0,-0.0851278849522247,-0.0610953652083671,0.0225199991830198,0.111203275052473,-0.00365401961617895,0.0137689271685328,0.0115867699959817,0.0866611701903679
52,0,-0.073276875087234,-0.0728358401392923,0.0163605735618402,0.148836808817547,0.0308377964100655,0.0450461246074767,0.0227667912048,0.0874412862202507
53,0,-1.58942536202522e-05,-0.0678475778532357,0.049844129442006,0.161124978081373,0.051191785461014,0.061055608389206,0.00591031909726536,0.0439528184289133
54,0,-0.00816340570620133,-0.17545151179011,-0.00986465151412519,0.0110525460153559,-0.0101563841500091,-0.00203179844440549,-0.0622930761078143,0.00171938398702909
55,0,0.0362082055231221,-0.187741684448821,-0.0505601527927874,-0.0261255512858493,-0.0351600352367361,-0.0345593489308125,-0.086266176940446,-0.0198583228977373
56,0,-0.0741272666120786,-0.163597201945456,0.0172391645850285,0.0483110383135998,0.0165572141815742,0.0331823241976363,-0.038955425300935,0.0285324304909071
57,0,-0.0840265919507082,-0.144774985180062,0.0175657570269709,0.0643157284569615,0.0131918232166524,0.0311892747128655,-0.0280707758903967,0.0441599152223988
58,0,-0.0914105776607611,-0.125153593144165,0.0179681920374288,0.079094702339412,0.00928555978197942,0.0288781203954926,-0.0181648108983555,0.058297297210772
59,0,-0.0957141887386099,-0.104827802912963,0.0184119661239912,0.0925817131546072,0.00484745959894384,0.0262672262812895,-0.00928276869570976,0.0708853138729801
60,0,-0.0964597214679309,-0.0839053033711756,0.0188532698996617,0.104719647826061,-0.000109472498890151,0.0233738718567804,-0.00145927969400061,0.0818787388458739
61,0,-0.0933225000199949,-0.0625042934685166,0.0192411543252367,0.115461264895801,-0.0055681148246669,0.020214063458593,0.00528203020460238,0.0912462157815572
62,0,-0.0712331117340065,-0.0982824806478719,0.00937733279691755,0.137064832117676,0.0334892908353306,0.0412970368802881,0.028964434265226,0.0865414746848152
63,0,-0.0148830209359484,-0.094783048555082,0.0280647262197493,0.109804571857443,0.0277727833070287,0.0208526363130754,-0.00360120301818079,0.0258398950590961
64,0,-0.0163772143363603,-0.175937733725636,-0.006679459028337,0.0172895696863256,-0.00953398518820259,0.00440396607809923,-0.0670874066923232,0.00297226077165336
65,0,0.0308121775913308,-0.18595585622267,-0.0437203175965288,-0.0184027491404931,-0.0342066141646017,-0.0296460082460537,-0.0909197454253188,-0.0212515776918281
66,0,-0.0853362284532031,-0.165793678010365,0.0167514879787551,0.0524149699789427,0.0160285064896706,0.0402093584521495,-0.0439741589695424,0.031717388645593
67,0,-0.095135806258018,-0.14693055294407,0.016421515926619,0.0682643233333047,0.012244644783737,0.0378327542695291,-0.0335995107456166,0.0475335221699855
68,0,-0.103195277029765,-0.0819543029129927,0.0174750235225849,0.110621043489252,-0.00178210337195228,0.0288798812180995,-0.00609438856117206,0.0867777226388653
69,0,-0.093561509459844,-0.0865370293524217,0.0171200335466213,0.127384209961023,0.0163283453478067,0.0394965792475035,0.00751685351452047,0.0894372587529502
70,0,-0.0279690464597638,-0.0910381788452413,0.0434990295734843,0.139529831024831,0.0473983209817628,0.0502587612869514,-0.00292865490551442,0.0454298239633593
71,0,-0.0249062305938057,-0.175561716415782,-0.00335911860135663,0.0227728434915002,-0.00951364632990992,0.0100022938234137,-0.0716078071229568,0.00419514001417176
72,0,-0.04858016988848,-0.174713819708836,-0.00435869968382474,0.0147364736949913,-0.0044333774327342,0.018150741158754,-0.139712562241729,-0.0504102036538359
73,0,-0.0969973071507969,-0.167628598938823,0.0161901748042694,0.0558094681423316,0.0150081024032216,0.0462024182785352,-0.048901396364281,0.0346557912627616
74,0,-0.0937717854136276,-0.10543518107972,0.0184258628305556,0.140482069301314,0.0425743229366953,0.0604554102643877,0.0045710683164899,0.0843003497805972
75,0,-0.0362909850532532,-0.102482717411929,0.0381447591140129,0.115203810250885,0.0397100629541669,0.0374411464654383,-0.0331289333607636,0.0216658365205451
76,0,-0.0448069234240791,-0.180519248013532,0.00445732908258201,0.0174599281159049,-0.0209766325001062,0.0160470593066158,-0.146761781642244,-0.04614711920488
77,0,-0.0211068688329096,-0.178294215588306,-0.000943622811959033,0.0167433084714836,0.00580070093557827,0.0280038453475342,-0.138495291990148,-0.0393059140210686
78,0,-0.0817335896107327,-0.171984982154624,0.0200254248343532,0.0439934365524601,0.00495112049150959,0.041477490972629,-0.0876204681747086,0.00153731361073639
79,0,-0.118563646257325,-0.128301703481137,0.0117347296038051,0.107051376908847,0.0294504634388431,0.0478640726141388,-0.00658456237686988,0.0788309236222584
80,0,-0.0744806582797715,-0.149106681593466,0.0132108916793339,0.0778819200431362,0.0363293508731461,0.0239802859908749,-0.0355839731709833,0.0196974502798122
81,0,-0.0336763301488596,-0.189811471283842,-0.00302569534360175,0.0149471083464698,-0.00824128376660671,0.020499748162355,-0.085574907875313,-0.00645220363704424
82,0,0.000241137124543434,-0.177103246189863,-0.0110021767134493,0.00542028513406101,-0.0165121371469806,0.00640198799076175,-0.124663856851924,-0.0355022602345769
83,0,-0.109489672806158,-0.187437061977163,0.0172360906054168,0.0439787754978671,0.015931308082376,0.0582452185855031,-0.0672540727372987,0.0221512932038086
84,0,-0.12372033864488,-0.173096639331053,0.0137253781243489,0.0571219775215479,0.011002806722274,0.0550495227266916,-0.0598168125827583,0.0379590396548499
85,0,-0.155405159394631,-0.132348357944218,0.00832412400567706,0.0898611652562655,0.029882541516953,0.0442454881534282,-0.0120955920004213,0.069440666510056
86,0,-0.0954788056242268,-0.162124395299176,0.0147625110435334,0.072347273339882,0.0450763726781791,0.0379051911839208,-0.0575680166664272,0.0109627096089937
87,0,-0.0672490738601523,-0.154825231483642,0.0143152013042143,0.0376458073142341,0.00884331168380204,0.0316344097968828,-0.0723823935161789,-0.00804250010439755
88,0,-0.0238510082208145,-0.118141310869124,0.0141746179676332,0.0402448325427329,-0.00258065478492131,0.00813781746920461,-0.0789574845452359,-0.0302897722351515
89,0,-0.108945860022699,-0.170090858743329,0.015288208936068,0.0447180916367629,0.0133436603573853,0.0496396693988004,-0.0675881047780417,0.0157323501511026
90,0,-0.134844630083603,-0.170318234829095,0.0137966215221186,0.0612691619002776,0.00890556950567545,0.0578704037146194,-0.0623984249369733,0.041912028307973
91,0,-0.157327065284191,-0.169980010439862,0.0217642397230584,0.0794781394560988,0.0501096433604604,0.0798846809836542,-0.0502046836186024,0.044364879542512
92,0,-0.189677552234971,-0.147067538783804,0.00986586567493708,0.0750734204858983,0.0519798431652896,0.0571504862241714,-0.0419292558768565,0.0327953748036132
93,0,-0.163386170086158,-0.132288040079155,0.00528916707555371,0.0660276432918756,0.0230524865759432,0.0221809165246949,-0.0623619182549331,0.00585035438529902
94,0,-0.0741561495972953,-0.0658707106735114,0.0557229110393038,0.0852077542863139,0.0170758017817947,0.0266255406512355,-0.0551452445025979,-0.013446240634998
95,0,-0.104369031297571,-0.129196338169217,0.0283196009080469,0.0601425020439743,0.0082503089916206,0.0373479312578764,-0.0621002973984933,0.0124737210554686
96,0,-0.181843958917048,-0.160868132405113,0.0203910167242194,0.0638563604879085,0.0513881759665045,0.0767337842105678,-0.0513567083734863,0.0268854297010193
97,0,-0.1799879084253,-0.178674598026691,0.016299828806438,0.0636451279082764,0.0750023396830275,0.0871579213038496,-0.0704679605626514,0.0145897898086198
98,0,-0.178921593216051,-0.0704861096540417,0.0443772670548188,0.0787803415766173,0.0180837112613677,0.0299446782027259,-0.078551102511963,-0.03209677962532
99,0,-0.207468073137094,-0.128252634850353,0.0222578713795825,0.0561151256640073,0.033382532424914,0.0479653500136397,-0.11652764960157,-0.0473981232695339
100,0,-0.0751560707567699,-0.128799455866296,-0.00115267827226384,0.0401696098855837,0.0191302086167868,0.00544445483888523,-0.065385177881956,-0.0103094791920908
101,0,-0.0695913033162389,-0.131477274826659,-0.00811564900695239,0.0260814026395901,0.0156142309524763,-0.00443921553233295,-0.0647086842902989,-0.0100525364087105
102,0,-0.00703445595199659,-0.14866202952403,-0.026207405323359,-0.0115196093688031,-0.0103738963130144,-0.0202809802657442,-0.0832195441629332,-0.0177200262996389
103,0,-0.104994830450756,-0.116924173841922,0.0149771243607244,0.0624266078909212,0.0291180235909854,0.0140018155777648,-0.0615056263890831,-0.00379569975992677
104,0,-0.0658935412080175,-0.0967771059031722,0.000540789812010667,0.0608855790453855,0.00919172667541579,-4.03930167298672e-05,-0.0431803818776326,0.00204826199815566
105,0,-0.0735296400354567,-0.0962229020909183,-0.000611493436715405,0.0484995483288375,0.00695979880638542,-0.0193418236785429,-0.00733153011926657,0.0294847222951145
106,0,-0.0404327564493568,-0.0948834234122286,0.000885069378007808,0.0361160698294647,-0.00811805120936426,-0.0170685073461947,-0.0576596326724513,-0.00141649243461661
107,0,-0.11357050560848,-0.0813872627774473,0.00296921863947497,0.0821822947082689,0.0184767346863361,0.00696169596685747,-0.0411966443294736,0.0169646248944608
108,0,-0.0217172942027218,-0.0203578258284581,0.0231767528092732,0.0585332218848527,-0.0305697802679401,-0.0313897779860002,-0.0381944201975252,0.00334460776980183
109,0,-0.0776378488528555,-0.0451426096882025,-0.00797386767203234,0.068091409336315,-0.00545080371229123,-0.0174137775704641,-0.0399247230198814,0.0108122448404804
110,0,-0.0496531275419426,-0.0413884624863634,0.0126496399219069,0.0599393159549571,-0.018537773163382,-0.0225702365625363,-0.0415944136767703,0.00808968808911192
111,0,-0.0898173944840799,-0.0554354604122065,-0.0108237777184296,0.0956581182839427,0.00857239262152532,0.00173113706317007,-0.0275923034541153,0.0267278481020892
112,0,-0.104975936795093,-0.0348401172621082,-0.0194379609138381,0.0825560820765867,1.38742378421597e-05,-0.00238638875633856,-0.0716145846030332,-0.000729752781829074
113,0,-0.076230915530195,-0.0950295980061592,-0.0457676058242815,0.0942597997166581,0.0152414142421582,0.0111770003856779,-0.00668492194442716,0.032792028327705
114,0,-0.00700474487620362,-0.152086939789323,-0.0201609475076845,-0.00244832726421751,-0.00923451660152574,-0.0141500763875152,-0.0886846933246207,-0.0184365235247834
115,0,0.0302623073889636,-0.177433308929092,-0.0727605504519684,-0.0587346702835965,-0.0299905010453355,-0.0463113119494504,-0.065608876509313,-0.0102200986921915
116,0,-0.0592779817589644,-0.14008150243736,0.00659945509695792,0.0331752002742161,0.0161171048063362,0.0028761406164477,-0.057350527093704,-0.00515920144947413
117,0,-0.0676802943731921,-0.125573737012723,0.0112619683755815,0.0468373440116168,0.0136972094442755,0.00517510853960346,-0.0592147534039165,0.00118498190621374
118,0,-0.0754777296178011,-0.0546102429272118,-0.0249616905172829,0.109343093625676,0.00909019509322651,0.0117774843573391,-0.0224483001097233,0.0332407658905769
119,0,-0.0324668977448767,-0.0779694498297788,-0.0204052881248606,0.0838128424240818,-0.001802782164123,0.00293998042114763,-0.00303286027724803,0.0187249330094235
120,0,0.00398203987046575,-0.169531429377379,-0.0339306490831136,-0.021782186073949,-0.0133915628149961,-0.0297316728247272,-0.0432415896795618,0.000385469566081209
121,0,0.0399179904371545,-0.18266142289144,-0.0811860925044511,-0.0626975067188681,-0.0360120276908009,-0.051895529298841,-0.0649018616978534,-0.0102615869820067
