Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9"
30,0,-0.0921311092624686,-0.0529895626499424,-0.0770606723662978,-0.0296587034504038,-0.0214237444059453,-0.107642483400341,-0.0622214065191729,-0.0313858336063342
31,0,-0.10162105164608,-0.055773326244521,-0.0813577258408448,-0.0254335671476148,-0.0215274988736881,-0.110832565422613,-0.0512356976831633,-0.0351487470133011
32,0,-0.0989413702558936,-0.0816892449225664,-0.0835490332622711,-0.0300770443485575,-0.0225756397898041,-0.152844467688028,-0.0832195129345988,-0.0705098765604885
33,0,-0.0872096154861617,-0.0737770372931963,-0.0763105757038937,-0.033477694238089,-0.0264941837428668,-0.155300127283799,-0.0885307201586798,-0.0766507686189278
34,0,-0.0766164856244599,-0.0590128109315838,-0.0691156443139556,-0.0446828212997071,-0.0400457859429156,-0.138163829798119,-0.0936313024525844,-0.0555726056915142
35,0,-0.085392153560292,-0.0809376749302938,-0.0802870629642954,-0.0588718177790366,-0.0527623517384936,-0.170458033535474,-0.122364341215261,-0.0672075587023191
36,0,-0.0734150933190546,-0.0721348192163356,-0.0700913460579901,-0.0604342449950288,-0.0543538325027925,-0.170318449162501,-0.124211704208955,-0.0747539218810285
37,0,-0.0600110354754626,-0.0641907318050938,-0.0688973746434091,-0.0572778833148728,-0.0515155688362681,-0.121389375741922,-0.0769028827759022,-0.108587661479827
38,0,-0.0458073867133031,-0.0512108370682487,-0.0557567605218312,-0.0549514470420482,-0.0500244550988087,-0.1227073870142,-0.0779873079532478,-0.125380687828563
39,0,-0.101711148004259,-0.045711167817165,-0.0772524640920069,-0.0137471583086647,-0.0227511437598122,-0.0861113365576869,-0.00959178031114061,-0.019490295144363
40,0,-0.136806980219408,-0.107336091170031,-0.120040535683628,-0.0310272471763815,-0.0336396390727852,-0.14990582445793,-0.0756624440920775,-0.0318090200259544
41,0,-0.108432997016639,-0.0643397343343887,-0.0881700215169887,-0.00606063242062216,-0.00569794316554628,-0.109352394631941,-0.0550159449469388,-0.012787817903368
42,0,-0.108548809308729,-0.0678175012965612,-0.0886362222674223,-0.0249027431235584,-0.0306649356645159,-0.111904496755644,-0.0365574208487363,-0.027831549008177
43,0,-0.0869121020256605,-0.0315177591928841,-0.0637048516181316,-0.0166027128076842,-0.0230223817857914,-0.0792801347100411,-0.0127693278369986,-0.0320529172755258
44,0,-0.108905329900385,-0.0787350686603056,-0.0950110366435627,-0.0225615334260737,-0.0116653743144337,-0.134844368699022,-0.0538515916540455,-0.0812116125086697
45,0,-0.0689119548200037,-0.0309510042226874,-0.0425308690149667,-0.0104333690437417,-0.0105136330156761,-0.11867188109168,-0.043258286723288,-0.0655167284506403
46,0,-0.0497988407348292,-0.00970222078276617,-0.0319822644509066,-0.0168699970976637,-0.0140711559762341,-0.0889360710391726,-0.0380380970802953,-0.0495931163093302
47,0,-0.0560840068377029,-0.0285418271992512,-0.0496349994504688,-0.0373847538995059,-0.033980173845174,-0.100571358256527,-0.0748724990637151,-0.0378443658852139
48,0,-0.0775248644236133,-0.0739853550251887,-0.0721108035579682,-0.0509475102389787,-0.0435107937216326,-0.164556958739098,-0.117445382434585,-0.0735079784518654
49,0,-0.0654989339436688,-0.0652012637748736,-0.0617245741550873,-0.0527574858985347,-0.0459205930818719,-0.16418775983922,-0.119191963599176,-0.081054263918992
50,0,-0.0507820917262825,-0.0564388512739888,-0.0616517778113557,-0.0486300624793944,-0.0424816246136754,-0.11232872019891,-0.0694666248930214,-0.109759575561866
51,0,-0.0216254763282807,-0.0295294412904845,-0.0497781215410791,-0.0380612192631066,-0.0324322776666556,-0.0678751157381132,-0.0328384813934069,-0.123381984724407
52,0,-0.0935777671860405,-0.0431291411598564,-0.0759673420427901,-0.00937998665810802,-0.00486727130313236,-0.0839981842028696,-0.0321547139406431,-0.0113894297171825
53,0,-0.10075973866863,-0.0546644462612981,-0.0876774853220417,0.00162868838895314,0.0164949139312547,-0.0992364978328827,-0.0582843639254403,-0.0171791035585327
54,0,-0.120347336167456,-0.106401699194037,-0.111538860073561,-0.0266970169876598,-0.020208688217454,-0.137628786024176,-0.0671620160962915,-0.0304702275407827
55,0,-0.107008439287698,-0.073406701111502,-0.0954543591809907,-0.0210307366158592,-0.0209978684246717,-0.115800690636497,-0.0448203569163055,-0.0471157734817531
56,0,-0.069696131269931,-0.013149369515201,-0.0497639549560465,-0.00562954935762316,-0.0123822500244311,-0.0799417982481011,-0.024026329654778,-0.044578213012973
57,0,-0.0509507750661966,0.00332194721784762,-0.0246724741716785,-0.00953551748361603,-0.014545968109293,-0.0724757693713087,-0.0276125535129985,-0.0228787345511915
58,0,-0.0847959290320036,-0.0581256048854449,-0.0635493302986176,-0.0294823876386741,-0.022445549911274,-0.139177115014729,-0.0727585737932341,-0.0568863462866678
59,0,-0.0687997197306691,-0.049547843745204,-0.0578439373663776,-0.0339598478945848,-0.026517764692547,-0.130151557271256,-0.0859111336802719,-0.0576777864603348
60,0,-0.0696592444059615,-0.0670194041280235,-0.063687720129708,-0.0426953939276133,-0.0338611596723816,-0.15815310943428,-0.112013397784811,-0.0785784264664362
61,0,-0.0575997801651018,-0.0581762281464516,-0.0530805286124625,-0.0447134337970413,-0.0370641947377783,-0.157566743182422,-0.113632674352385,-0.0860786048699326
62,0,-0.0213607751807927,-0.0142763876887209,-0.0370976973760312,-0.0227891392385139,-0.0236058570732255,-0.0790226468301469,-0.0349657869313263,-0.10061731333525
63,0,-0.0115453405995201,-0.0136123702176456,-0.0348983103113079,-0.0229427363765059,-0.0183467639987163,-0.0599736711107158,-0.0266124881568361,-0.126913610820095
64,0,-0.0906533698890607,-0.0508374784839443,-0.0828483986603868,-0.00292767993659437,0.0154687139539718,-0.0890466808820368,-0.0555784488194159,-0.0132087246517042
65,0,-0.0924315761016723,-0.0484258575374651,-0.0824409726098922,0.0101149416401203,0.0309750889800686,-0.0929727510115883,-0.0571530530096543,-0.0220732466682166
66,0,-0.125198080653192,-0.120738593052202,-0.125370766261092,-0.0183822437469123,0.00181505493078915,-0.15207060863911,-0.0965298367599243,-0.0412925135641071
67,0,-0.112175823468972,-0.0896724564777818,-0.107985334879587,-0.0129824798763728,-0.00775992945622983,-0.131696297774708,-0.0564737548193343,-0.0604773710414667
68,0,-0.0704370705537505,-0.0241464707547207,-0.0552283649602333,-0.0120849686496776,-0.0125362288213597,-0.0828394303411002,-0.0271269740413922,-0.0408207197659712
69,0,-0.0562077363944747,-0.0151029371186965,-0.043535272780594,-0.012348494910802,-0.00194334817316677,-0.0811575657516718,-0.0579272431122763,-0.0327472056826154
70,0,-0.0851870405194097,-0.0795519591185379,-0.078101872051777,-0.0296032995866597,-0.0157978323482335,-0.152569493439914,-0.103181496945853,-0.0679938872246354
71,0,-0.0737177346319308,-0.0696673973438915,-0.0664354968341516,-0.031956220615374,-0.0199064293768069,-0.152078940136986,-0.104700532530333,-0.0750475398581624
72,0,-0.0618863823625971,-0.0601841795623823,-0.0551113213106501,-0.0342026487009515,-0.0239271235205424,-0.151423337478715,-0.106193651402643,-0.0822787034529455
73,0,-0.0367235618304126,-0.03277121592567,-0.0420333286628095,-0.0242177710919973,-0.0208980811033282,-0.112018927121874,-0.0667665081793346,-0.0886500106631571
74,0,-0.0120329358040026,-0.0010305195071022,-0.0257065501998892,-0.0107576721972032,-0.0139929299289249,-0.0758590206170391,-0.0298803717740534,-0.10476752599317
75,0,-0.0824493768074587,-0.0449586689504773,-0.0773654712945128,0.00471325365269415,0.0289730732593145,-0.0826324096146771,-0.0537920197661764,-0.0174199335766649
76,0,-0.0783293613469193,-0.0422016632101413,-0.06732445116508,0.00753826327106921,0.0166848310057945,-0.0829123721705464,-0.0410767072921341,-0.0149388369490423
77,0,-0.117036378850073,-0.11654744252978,-0.119966094499126,-0.00953514621503759,0.0159504784528908,-0.145695922670619,-0.0914273695253668,-0.0440255603403885
78,0,-0.104507053542325,-0.0938741026256927,-0.10097231771456,-0.0131063043739885,0.00223631055338869,-0.134598408084605,-0.0700680421717068,-0.0503780274052207
79,0,-0.0943348845275467,-0.084071368273796,-0.0851493194567223,-0.0219420147788039,-0.00730459776119385,-0.136643711201388,-0.0742414500823395,-0.0494293251699616
80,0,-0.0762187869470511,-0.059496208001259,-0.0673720297407562,-0.0171360525261518,-0.00212582541293049,-0.121838896437336,-0.0765214301351603,-0.0512970377375462
81,0,-0.0775172831979883,-0.0736245685041537,-0.0702684608453911,-0.020835220763598,-0.00429441170474087,-0.14597602539712,-0.0974406338262578,-0.0704390012319744
82,0,-0.0499905030333414,-0.0300121228741205,-0.0369476398030384,0.00254279712855299,0.00776022407664057,-0.130344640057799,-0.0726694598750446,-0.0818031113075851
83,0,-0.0384624544719813,-0.0224203791111524,-0.0238447546397171,0.00605196285422149,0.0157307582145705,-0.145112735820799,-0.0888865956390108,-0.106714269130118
84,0,-0.0181668248420283,-1.77412287888368e-05,-0.0205749215366903,0.0118452800230142,0.0133386721436197,-0.0937895441939733,-0.0392560490443079,-0.108523034693705
85,0,0.0150451192855747,0.0507240186365192,0.00485865844797795,0.0278357970732541,0.0185821136878548,-0.0526606797697583,-0.00662223341966672,-0.0866835010265764
86,0,-0.0695592439152678,-0.0431674393622241,-0.0631132929504714,0.00362354182816182,0.0101600037591594,-0.0731419262566569,-0.030943044882582,-0.005659780456721
87,0,-0.072686655487654,-0.0262740571173793,-0.056505481520809,0.0374661816893751,0.0618685981130551,-0.0686779347727886,-0.0392118361560394,-0.027670234572431
88,0,-0.102600658976456,-0.10127154303597,-0.111401286084567,-0.00351362072331229,0.0232446667779829,-0.116763450585873,-0.0681214057461611,-0.0283833711269275
89,0,-0.109030878458348,-0.113461872620926,-0.114944376369279,-0.00105207893516213,0.0296881837823515,-0.139194476201384,-0.086276744367583,-0.0454727319963062
90,0,-0.100471260511849,-0.102110647912609,-0.101871523873834,-0.004140923114061,0.0239311223567864,-0.139780789963514,-0.0877542107592142,-0.0518103341518578
91,0,-0.0910562629156813,-0.0906993121489502,-0.0886678324986006,-0.00699962794845832,0.0182407556615718,-0.139974923289902,-0.0891157076467941,-0.0582266413920227
92,0,-0.0808881444560913,-0.0793947502158708,-0.0755150714791826,-0.00966788758728587,0.0126274115362781,-0.139818906663811,-0.0903912952873478,-0.0647498750908346
93,0,-0.0562349190472573,-0.0405627153987388,-0.0518305055976698,0.00635109752879437,0.0131366390169734,-0.112498604947576,-0.0535306064807449,-0.0679995723587994
94,0,-0.0311705297939933,-0.000731420570474928,-0.0238764939518565,0.0316852520111448,0.0290719710292877,-0.102263813352601,-0.0325609889921542,-0.0934575281466711
95,0,-0.0296361549132851,-0.0110054810650019,-0.0118089058104868,0.0186481823739013,0.0272794371482286,-0.14508924172725,-0.0887085852036706,-0.118134602790758
96,0,0.0130866596548276,0.0615631772722378,0.0191225554832195,0.0515198691954162,0.0399795771109828,-0.0737033886053695,-0.0179617864254303,-0.084744535494526
97,0,-0.0723524663285339,-0.0472343015666263,-0.0797708507675254,0.019843772189964,0.0592157430935321,-0.0708116893555536,-0.0509842806000691,-0.0177972271798761
98,0,-0.0409854708476689,-0.00519604365757487,-0.0364494740819781,0.0123431655737851,0.0211498806958654,-0.0432765634018575,-0.0276050739213045,0.000912551237206349
99,0,-0.108614310153659,-0.123481342558117,-0.124028864519968,0.0101506887641509,0.0491008289011003,-0.131623179448183,-0.0796929569634517,-0.0394139094743643
100,0,-0.101235676766701,-0.111639697327708,-0.110382515626555,0.00691509791988287,0.0428516910254428,-0.132711644885617,-0.0811613566759775,-0.0455601952831663
101,0,-0.0928799640723942,-0.0995715308539336,-0.096471537796631,0.00394422820054063,0.0366226440275246,-0.133341981504267,-0.0824737560366784,-0.0517432789984904
102,0,-0.0836415701273785,-0.0874730693064665,-0.0825045584447155,0.00119696062292363,0.030431064999022,-0.133550000633305,-0.0836641880642514,-0.0579967938232765
103,0,-0.0611882304219876,-0.0359822393165913,-0.0409692886284772,0.0313679517646537,0.0440501677441045,-0.126399574261451,-0.0628993602552264,-0.0713461320558338
104,0,-0.042640174347317,-0.00229456542526463,-0.0250236582811943,0.049410005389537,0.0508204973484863,-0.102058419165063,-0.0298356352669819,-0.0885059606285626
105,0,-0.0238857809065776,0.024297658291216,-0.000700061801048757,0.053922296263891,0.046382857005008,-0.106043210420064,-0.0380543938169101,-0.0880307665049498
106,0,-0.0627942881057351,-0.0595225284114985,-0.0745711907207787,0.00410194719248369,0.0221070580310916,-0.0697925876591887,-0.0413247706834957,-0.0029640876816257
107,0,-0.0211205110680087,0.0226583687964359,-0.0132535559529149,0.0342818839135692,0.0460958982542308,-0.0258758157621832,-0.0216904392912903,0.00511809594435464
108,0,-0.0940161523654177,-0.114957991407403,-0.12060852524311,0.00786877402959374,0.0484407179564708,-0.105502099512982,-0.063592129016071,-0.0230614152658088
109,0,-0.100817438794187,-0.123910588455911,-0.120955015463636,0.0172770058318703,0.0618874185411675,-0.125187639538708,-0.0748363933082188,-0.0382880443019129
110,0,-0.0851540727943445,-0.0660217202005727,-0.0694180062963857,0.0517123464911369,0.0755544837869493,-0.124235603929516,-0.0556738956224871,-0.0567979893753736
111,0,-0.0849161265366517,-0.0581279934071132,-0.0563509275119205,0.0556644459523135,0.0861559323581607,-0.131817705546506,-0.0697752237096719,-0.0883171478520351
112,0,-0.0487617437659459,-0.00948705280194329,-0.0318236446600324,0.0500271258541642,0.0618163748498977,-0.0892363671015214,-0.0338534585413369,-0.0557642909582995
113,0,-0.0426724147972906,0.00068783592056576,-0.0235799090996724,0.0660461900728369,0.0641250946607888,-0.107112664365228,-0.0257338450368603,-0.0759009770184165
114,0,-0.0125815224761359,0.0614318356675589,0.0247773296134473,0.0988965910902071,0.0821856996569323,-0.096806975769916,-0.0161296053875987,-0.071281979807151
115,0,-0.0782543782655579,-0.0590056343845842,-0.0889145202967452,0.0460524945094938,0.104827930600493,-0.0669928219397035,-0.0535523158004874,-0.0465784775981464
116,0,-0.0598589838514891,-0.028320467203916,-0.0871660129081433,0.0329033167544228,0.109104141182046,-0.0297541493033185,-0.0572440565043212,-0.0559375602362986
117,0,-0.108642728556072,-0.0968746406368118,-0.0916158329487905,0.0747921927412487,0.118865633614973,-0.121374322572035,-0.0631518587157741,-0.0780913609790379
118,0,-0.0820841816120375,-0.0344919364387559,-0.0419528305579588,0.101827767304189,0.115216294390994,-0.119465099856246,-0.0350340536160454,-0.0689563405243891
119,0,-0.0687608658804485,-0.0172627266272306,-0.0250634431456519,0.101114187690444,0.11022136296288,-0.12303814640622,-0.0364961843383074,-0.0756451083798334
120,0,-0.0584892390484628,-0.0318714833267445,-0.0401974216084844,0.0538065908241421,0.0922783135968237,-0.0972990271912884,-0.0663044218772987,-0.0806415023805463
121,0,-0.0284536735074029,0.0250433863235837,-0.0205934713751621,0.062624112224986,0.0697156669264014,-0.0545041437339576,-0.00928055983669018,-0.049682540756087
122,0,-0.0190413161992798,0.0603910764567965,0.0220125618461697,0.109389596859041,0.087288600831436,-0.0976602250332632,-0.0164599216219935,-0.0569325930136829
123,0,-0.103240374096045,-0.0653983411395413,-0.089849040724119,0.0824906886531167,0.148494732371233,-0.0820251489458933,-0.0694783490462,-0.115428830022136
124,0,-0.107465493558986,-0.0514611236942041,-0.045789934857191,0.134873391170279,0.1691649058259,-0.13115539176033,-0.0690358904407629,-0.131378543353562
125,0,-0.0865634577576727,-0.0308516185435365,-0.0318098661785368,0.1261243277689,0.147371794882934,-0.131906659801835,-0.0604605358467405,-0.106712833030476
126,0,-0.0345328664741027,0.0270142559426516,-0.000106248017783583,0.0771006308578057,0.0774009000711329,-0.0946050050804513,-0.0452519081965664,-0.0631167067931778
127,0,-0.0883989686698717,-0.0528799133480441,-0.0694154598078148,-0.0841547975383613,-0.0852574931404578,-0.102279387196717,-0.0439576311553911,-0.0428356859610606
128,0,-0.11591493196307,-0.0820875618641844,-0.0887800326309242,-0.0983795124084004,-0.0923030756614727,-0.159503544476853,-0.0745232787719006,-0.069613818114618
129,0,-0.0898201337443169,-0.0783940272840239,-0.0970020291382031,-0.0982812634055688,-0.0986856599949635,-0.117785640779652,-0.0742716028636541,0.0115962828709695
130,0,-0.134678963425338,-0.0875899349823741,-0.087024290705687,-0.0955563541022855,-0.088467755345104,-0.189564518963244,-0.0815084332088749,-0.133006028021275
131,0,-0.0971481934423252,-0.0828816700218034,-0.104513305667571,-0.11198081882527,-0.114648488133672,-0.124931144572775,-0.0767849327859579,-0.0444496347698276
132,0,-0.105844218766158,-0.0994647967424529,-0.11338704615181,-0.10629413303824,-0.103895884326676,-0.160051037047476,-0.104585312812926,-0.00834009017650361
133,0,-0.105841793580023,-0.0886655418660458,-0.101067543420324,-0.111194565252575,-0.108820963467482,-0.162817321983342,-0.0895244389844322,-0.114957806143156
134,0,-0.0744354035073902,-0.0396713413094433,-0.056809553704505,-0.0562252524177452,-0.0708343625004392,-0.0773485270149195,-0.0243561672989984,0.00835285633223792
135,0,-0.100614077136589,-0.0749213155095441,-0.0814042489153707,-0.071941320935816,-0.0795464397751129,-0.124592147759581,-0.0554902066067361,-0.0114685310505773
136,0,-0.0894333049628115,-0.0552291808227225,-0.0679479580719041,-0.0579681067885842,-0.0725438260815061,-0.0947900043920678,-0.0305245316493135,0.000656826312180225
137,0,-0.118337354706424,-0.0818159656140784,-0.0832612184527171,-0.0695203897590801,-0.0699250464282896,-0.147072356899567,-0.0653744149101961,-0.0546998433792492
138,0,-0.119914556248251,-0.0968372275529303,-0.099195522111052,-0.086295959411841,-0.0830134395625336,-0.166768126510116,-0.0864316722016103,-0.0352581094804343
139,0,-0.133161544783605,-0.108311952537666,-0.110681746577114,-0.0971268378750891,-0.0928546707150928,-0.187263438437107,-0.102700320142921,-0.075131000754103
140,0,-0.0991631870602568,-0.0980503332982019,-0.107222015122686,-0.105090273558684,-0.101439122984469,-0.176914903945592,-0.113616158064407,-0.0467362795988312
141,0,-0.0867737858952774,-0.0462867607220255,-0.0611028155960929,-0.0473755184752238,-0.0697049420335163,-0.0808812354713239,-0.0188139311076,0.0120393785723749
142,0,-0.116008842700441,-0.0856228201091387,-0.089910551915147,-0.0651548612499949,-0.0821495149701567,-0.127615869467576,-0.0526103327630082,-0.00754812813642203
143,0,-0.102787167236705,-0.0645913012600204,-0.0753119680301167,-0.0508072931665057,-0.073345249651649,-0.0981599682020226,-0.0266396443220765,0.00505290370463385
144,0,-0.113490359957451,-0.0806173061641589,-0.0838894381279071,-0.0556582279343363,-0.0656564246213459,-0.13035144036621,-0.0549854700621377,-0.0191943765913507
145,0,-0.122132740988152,-0.100723989002657,-0.108890304736257,-0.0820646839423711,-0.0887992058379563,-0.153910315072687,-0.0941510819857434,-0.00885014269599538
146,0,-0.141508483380002,-0.11888803985594,-0.122781836501236,-0.0994270849968315,-0.101028508209259,-0.182421304899003,-0.109805534925861,-0.070874999395796
147,0,-0.123343637429398,-0.104991205894686,-0.110290966828712,-0.0974215935105783,-0.0949727619366822,-0.181833301608519,-0.105664363701723,-0.083980009537589
148,0,-0.0593287782472727,-0.0269743244636304,-0.0476991939129131,-0.0642781241771658,-0.0623678985768,-0.0865994910979426,-0.0384330584623196,-0.0581972541933963
149,0,-0.0753142630529126,-0.0516453070096944,-0.0610765917212542,-0.0730792107686941,-0.0657710695478465,-0.142075829441973,-0.0738646897307076,-0.0673623378398276
150,0,-0.0668352582159097,-0.0490893494857519,-0.0703119215582652,-0.0793668536318424,-0.078131231741142,-0.117926986804922,-0.0761174225859529,-0.0187075214567409
151,0,-0.0835668119205486,-0.0646849219407566,-0.0696269398652346,-0.0787313141606029,-0.0696327316290807,-0.159152494336341,-0.0867541142799758,-0.11180407399372
152,0,-0.10274855212273,-0.0613699196185127,-0.07027575047319,-0.0362878132957282,-0.0676240688588512,-0.0838572745916534,-0.0122223811271205,0.0215322915470628
153,0,-0.121282599299256,-0.0879456193883397,-0.0898387895961038,-0.0489329621474626,-0.0792071092395746,-0.107724603939662,-0.0277365862506107,0.0103190063514587
154,0,-0.109279836577363,-0.0655715925409056,-0.082699007355029,-0.0465582430512937,-0.0729013988341358,-0.0858423481628205,-0.0202017316120724,0.0392434350501474
155,0,-0.133622085834501,-0.102225552139533,-0.103657347583955,-0.0489199131790702,-0.0701540194416655,-0.127721665399856,-0.0471774171999629,-0.00547101834097052
156,0,-0.131972343723132,-0.0998885154372734,-0.101116362841243,-0.0564247446061509,-0.0776456826635812,-0.129994029733686,-0.0461735345527611,-0.00782883694507319
157,0,-0.126910645225375,-0.0938202308481001,-0.0966211410802927,-0.049613659660429,-0.0664358582357808,-0.130160256196514,-0.0502134946040641,-0.0119859632975663
158,0,-0.137038008402863,-0.112234251688786,-0.119446309624439,-0.0737847357105067,-0.086163247702377,-0.154449097171331,-0.0901272084639737,-0.00577104809968276
159,0,-0.132832638316497,-0.111226016546226,-0.116436032607991,-0.092833640074746,-0.0937321822234183,-0.172592165741533,-0.101323080683747,-0.0847715129602483
160,0,-0.0907156864970066,-0.05602879863656,-0.0636957342911317,-0.0589000464188106,-0.0559146218551503,-0.14277693651043,-0.066086586501869,-0.0744286978805114
161,0,-0.0646147939353039,-0.0454526524920235,-0.0711478967197589,-0.0826834051796272,-0.0823239364552669,-0.0886240763296311,-0.0571497081554951,-0.0554386484768293
162,0,-0.0531116530446061,-0.0178564188380427,-0.039896367446549,-0.0530452493943072,-0.0507617573951211,-0.0947774931357466,-0.0484846216082819,-0.0269036120705026
163,0,-0.0794518876892705,-0.0747589385994751,-0.0808354760501639,-0.0879287934480618,-0.0812148046855037,-0.163457251444562,-0.102179737040018,-0.111733198247289
164,0,-0.140474076358535,-0.104956740124991,-0.120704476222188,-0.0607954462948584,-0.0786587425265384,-0.129056345523508,-0.0697116872638047,0.0208642643917778
165,0,-0.124573436079448,-0.083039955848647,-0.100346205266321,-0.0437621867034774,-0.0635312927440577,-0.109016576869592,-0.0394270439799195,0.0203870503804406
166,0,-0.172810871890842,-0.154097443044347,-0.155297544626559,-0.0756500795150093,-0.0890710139083615,-0.188163888286924,-0.1208523617985,-0.0125102594316049
167,0,-0.16300200450527,-0.144795701262776,-0.147027746184331,-0.0776192538419623,-0.0879103509011869,-0.189059074339683,-0.122553366252172,-0.0182190498684593
168,0,-0.0883259563526053,-0.0582772777682559,-0.0643477297828742,-0.0544891686603388,-0.0516903842661757,-0.153462646841688,-0.0847670099116432,-0.0536586439459626
169,0,-0.0745882292608872,-0.0421663415982819,-0.0489014751086262,-0.0491750540036691,-0.0443209414522232,-0.145449202873074,-0.0764622840939012,-0.0601325044080153
