Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9"
5418,0,0.0244831288991516,-0.0331211722364896,-0.0228269634735676,-0.0989576787810021,-0.173655305579254,-0.170042946362074,-0.139801431295093,-0.0740949763395924
5419,0,0.066020925402978,0.0134857899230014,-0.00130121826416496,-0.119119841950132,-0.232690630583866,-0.170881897505497,-0.0693900060042059,0.0320700348910781
5420,0,-0.0147824293254127,-0.080032208903981,-0.0594876719746337,-0.171178914060234,-0.232567045914413,-0.240683699157751,-0.186599070458382,-0.0805965808800566
5421,0,0.0213664282420865,-0.0394648307776795,-0.0288660309928549,-0.133388374453581,-0.211803221017382,-0.201068065284635,-0.14982614414157,-0.0582888251874656
5422,0,0.0770778619078318,0.0064356396526295,-0.00307848898387952,-0.118358640002976,-0.251528891717106,-0.195525266067311,-0.0994968703827086,0.018404891846602
5423,0,-0.0252798244133668,-0.108735485891359,-0.0763546799904484,-0.224781470226715,-0.284379716022441,-0.299138656554468,-0.213071047447461,-0.0791334846977028
5424,0,-0.028593845892898,-0.0934030216837082,-0.0678516709335689,-0.195162058862383,-0.254699984873276,-0.264835727765299,-0.198701124778898,-0.0872012472564712
5425,0,0.0880748811174736,-0.00301301974359547,0.00176485735185405,-0.0923403859948808,-0.239567949563787,-0.174805256889447,-0.101780907800825,0.0144420336413995
5426,0,-0.00404063056885462,-0.0729791529747054,-0.0485309967341109,-0.178794226228396,-0.260418805778588,-0.259343707889145,-0.179113278327609,-0.0561527755821367
5427,0,0.0865491338541673,-0.0160503020454867,-0.00163920006268714,-0.0917414858803316,-0.24122567699923,-0.17491435963958,-0.113642140757822,0.0056451039764378
5428,0,-0.0593499012285921,-0.110970644324082,-0.0729929830163264,-0.212097439820255,-0.265028837978212,-0.281642691134055,-0.211461709747258,-0.0823659911777623
5429,0,0.0587097462425321,-0.0406370367542932,-0.0191398183430781,-0.149053187783183,-0.273772876628616,-0.225321130989578,-0.145734168124781,-0.00688718997036442
5430,0,-0.00329312459073405,-0.103807955310247,-0.0616446707953316,-0.173932465900454,-0.264484558436448,-0.248179604782017,-0.198765132309499,-0.0731183234267717
5431,0,0.0543605071441933,-0.053735462336444,-0.0268366539954382,-0.151992840037617,-0.279938907342321,-0.230404696329646,-0.157431391527144,-0.0171356324029418
5432,0,0.00981053205738047,-0.107700561011336,-0.0686672779204488,-0.18259522303949,-0.284046509956956,-0.264197241868009,-0.198169005885657,-0.071372440315129
5433,0,0.0453645424230054,-0.0643756833920845,-0.0216731320405269,-0.112117577645697,-0.240239827393538,-0.179294486145795,-0.142973188164345,-0.0294755551704133
5434,0,0.0050468399809358,-0.130810633235416,-0.0906255332004884,-0.224878915929976,-0.322395789089951,-0.310009468954213,-0.214517323207839,-0.0646131951091944
5435,0,0.0379635226033666,-0.0798399456136655,-0.0304333436269729,-0.110499451139396,-0.242000025111874,-0.180972039182985,-0.156873485369826,-0.0480587913066191
5436,0,-0.00559519520569129,-0.156077752681687,-0.0943200765467412,-0.24472342878743,-0.320835965747006,-0.322612257004003,-0.235212711651056,-0.107358990487945
5437,0,-0.0103259450749451,-0.165060636810113,-0.113191928685532,-0.270526561685454,-0.353843130938059,-0.356436662016029,-0.235501905161265,-0.0809133253717628
5438,0,0.0304378333511652,-0.114914852990251,-0.0519113463822312,-0.161722510125079,-0.266555891715278,-0.226767891520305,-0.196860857789562,-0.0855648871484949
5439,0,0.00218532881144529,-0.149569889471594,-0.0890351415175336,-0.251920479364945,-0.325998924018762,-0.324186052468598,-0.233609158484812,-0.0993726562870344
5440,0,-0.0538539019522435,-0.109255301538956,-0.236917629530873,-0.233052503826024,-0.323399772862155,-0.279813764429372,-0.144128640871307,-0.0905693598746561
5441,0,-0.0553387156370511,-0.0898603540971621,-0.205413098696168,-0.230234082069363,-0.324803411231403,-0.271106656732544,-0.214712040164938,-0.084830748179566
5442,0,-0.0712878542604569,-0.08223299087034,-0.252240013097564,-0.220423725270053,-0.344669447998511,-0.271242681534964,-0.162882748054914,-0.112946429295248
5443,0,-0.0467143435940895,-0.0549503000030206,-0.230726489538083,-0.203753950698452,-0.31019391901824,-0.274568754166433,-0.137768637309143,-0.0973445865366116
5444,0,-0.0219713298355902,-0.047703130074959,-0.205316997726674,-0.190786915850324,-0.276984979423473,-0.27516090819268,-0.0938373931912101,-0.0820800369184074
5445,0,-0.0207503665930135,-0.131798197136106,-0.191907758226385,-0.245296517250617,-0.308073560707097,-0.284977130362248,-0.137613270120323,-0.0776618409941456
5446,0,-0.00524596903306818,-0.06307841246823,-0.174281779115254,-0.18995227337139,-0.262586666883231,-0.26861113146344,-0.0529142541295279,-0.0834829334273516
5447,0,-0.0176119750343003,-0.0921090343124115,-0.177033121080741,-0.233627047481802,-0.327403490078683,-0.281236629198473,-0.184590335684006,-0.0883294070925759
5448,0,0.00494844072850698,-0.0749455363589038,-0.145562462727393,-0.184457237450327,-0.236740172216305,-0.2559196020948,-0.0309901266052185,-0.0711240910232124
5449,0,-0.00581980712881491,-0.110402051371961,-0.187507418637381,-0.243750609910875,-0.333396928802332,-0.291500081155854,-0.136706649025705,-0.0983866866945718
5450,0,0.0122714426749968,-0.0725979149797666,-0.120446967066183,-0.17210478456765,-0.216944153799337,-0.242461092519518,-0.0282523295248328,-0.056970160825496
5451,0,0.00391892541609296,-0.130113187584688,-0.195778856688335,-0.251028592273431,-0.329954757827165,-0.298754529611246,-0.0893387712811108,-0.103174374502325
5452,0,0.00520305740846561,-0.111267537108602,-0.109177047194369,-0.179352321042305,-0.19744944392407,-0.214901023724851,-0.0444217027445503,-0.0237868325369172
5453,0,0.010888814672644,-0.0925574988027372,-0.182705641905797,-0.244473321588207,-0.32290221060359,-0.307597255238511,-0.0935977292543906,-0.0879926564506498
5454,0,-0.000198456104637534,-0.0971361001502609,-0.108190654348991,-0.166390077130416,-0.21170081351361,-0.207929231005521,-0.0659653093601654,-0.0322892353305868
5455,0,-0.00385565619510586,-0.059618082019366,-0.194389112285209,-0.234651994474667,-0.31992249569943,-0.309476700554973,-0.0495763839611293,-0.106095884431077
5456,0,0.0138235508343694,-0.0432148089876601,-0.0731965398832853,-0.14161236665791,-0.207909862941004,-0.22097269104441,-0.0555746865250838,-0.060661042746999
5457,0,0.0167482598390116,-0.0482081970823374,-0.0632733808975225,-0.132683240818362,-0.194840386040679,-0.212136399856134,-0.0490994839212056,-0.0489862097159525
5458,0,-0.0174504886750203,-0.0163064613419917,-0.167058772848314,-0.209475664971899,-0.350064945320274,-0.288883870247095,-0.11843459891829,-0.145022939656116
5459,0,0.0177699314905559,-0.0536603457453795,-0.0521139909189003,-0.12610784654908,-0.18055514059667,-0.20132392552047,-0.055675123782997,-0.038613447713443
5460,0,0.0265772815243475,-0.0870055488866099,-0.0290564504674001,-0.142522099494651,-0.149040784536598,-0.182875048563557,-0.0471437009245204,-0.0055983642814289
5461,0,0.014294350431143,-0.0253366536002352,-0.137433996212325,-0.213095615295689,-0.351513355042079,-0.289901099038831,-0.181932469294105,-0.113257195996331
5462,0,0.0292133963994317,-0.090937928531264,-0.0212615499901805,-0.138086552745389,-0.139817535317328,-0.173527874115203,-0.0552487221082557,0.00237169217723299
5463,0,0.0172159092742787,-0.0322991042362082,-0.153793507705864,-0.221456067381982,-0.347304109908012,-0.304532394096207,-0.13688935604034,-0.108338663241933
5464,0,0.0257971403865105,-0.103040315748564,-0.0240522525457372,-0.13379005511019,-0.129834023279737,-0.151778565852736,-0.0707860252506816,0.0106019716436729
5465,0,0.00772900135183274,-0.0459581884834014,-0.179235499167078,-0.232736973790474,-0.332458522666523,-0.311605903423695,-0.0656445979640687,-0.107953317547522
5466,0,0.0214344846180681,-0.111001578208663,-0.0325545583985664,-0.123159910739449,-0.120638536214208,-0.127328977422591,-0.0846508888337469,0.0141253368123169
5467,0,0.0171333022242612,-0.0718351142907502,-0.167112154479953,-0.233194612187565,-0.342419159372927,-0.293852072447927,-0.0874052328023747,-0.119345664597839
