Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9"
1153,0,-0.167655660708569,-0.279188531624831,-0.270794256353528,-0.256843355299672,-0.159723141651588,-0.0319362219255603,0.171332611172744,-0.0438498150971054
1154,0,-0.132248385489761,-0.242372654862645,-0.244731635340301,-0.167728289084326,-0.116079042796116,-0.0239043348152187,0.118232811338586,-0.0582091772728248
1155,0,-0.0260327022709596,-0.155546611112743,-0.193414402176051,-0.0821668865041494,-0.0759523178061116,0.0103801944503372,0.0349096037285719,-0.0406034814336642
1156,0,-0.103170051159396,-0.182190778070477,-0.20312493592644,-0.162558803227017,-0.0913005959963974,0.00751675751541092,0.161283374015982,-0.0304553573922288
1157,0,-0.0822093068740759,-0.156616106869563,-0.179273186244569,-0.15575227524943,-0.103027863005333,0.0177443250060503,0.17983630439647,-0.0200267811991833
1158,0,-0.122058547010597,-0.219521386101933,-0.240495085390084,-0.227821633376382,-0.146110231904647,-0.011315697622117,0.130546563952376,-0.0344110989735625
1159,0,-0.0741272386721271,-0.138590572105304,-0.181279796150999,-0.147526226347127,-0.0857340508294483,0.021492972298268,0.17890899694832,-0.00831382961531846
1160,0,-0.0572711688620524,-0.135153722366466,-0.178319849038966,-0.16935503820069,-0.115907666280771,0.0192032918362461,0.127922686084027,-0.0155950323640962
1161,0,-0.0489123879629491,-0.160651703470774,-0.20117915118836,-0.0845721350931872,-0.089382537905088,-0.00182167000571476,0.0416991312799901,-0.0448120871961961
1162,0,-0.0376134010856046,-0.123245486303427,-0.170690375907866,-0.136515173479652,-0.0710262564200994,0.0251324879562638,0.0807053256399506,-0.0206001355426295
1163,0,-0.0628385940965063,-0.145828592105586,-0.199873690132003,-0.182435467882115,-0.116981734031658,0.0101500800774812,0.0739128679543819,-0.0224457981732715
1164,0,-0.00593173638475308,-0.0618549598418289,-0.135771191644599,-0.101965963160781,-0.0549540050806161,0.0436120984996031,0.116810516821597,0.00575312436496489
1165,0,-0.0173208600043823,-0.100900693461679,-0.170318163724176,-0.149411543374328,-0.0848507663549766,0.0234379231203519,0.0396888699666402,-0.013065837910966
1166,0,-0.0750415330499592,-0.116996786844545,-0.149707575093237,-0.04047197491775,-0.10818867458512,0.0362959070929914,0.139308195472012,-0.0557240449651291
1167,0,-0.0615722658271445,-0.174937088743114,-0.214685577923629,-0.206282565306802,-0.124806804785657,-0.0025634624640658,-0.0051762900556066,-0.0376974620142805
1168,0,0.00400051019494985,-0.0812377714659293,-0.147170398753061,-0.119556265594235,-0.0612853541417221,0.0299718998962417,0.00173809074617459,-0.0181878871127866
1169,0,-0.0148534263131618,-0.0826157624329241,-0.164048331370547,-0.14432234751673,-0.0930331467369827,0.0212032390133579,0.0135418737509931,-0.0142994948201285
1170,0,-0.0579849324610793,-0.135958282641848,-0.212384713678467,-0.20991219979938,-0.141279728488355,-0.00218635322879979,0.0176567984852045,-0.0177209208843043
1171,0,-0.0099784822700687,-0.0518169185991851,-0.156813757596119,-0.137513500285021,-0.0991814769921068,0.0201790361737382,0.0150972760773393,-0.000183334065905094
1172,0,-0.0511932513537835,-0.123411141188808,-0.162277516154539,-0.0760137937355371,-0.125381200628526,0.0188576889989303,0.0680890308388282,-0.0564533647650461
1173,0,-0.0183492629989817,-0.0706496490861283,-0.167129093615915,-0.151491645290541,-0.111365245493706,0.0115672176695465,-0.0208052200365777,-0.0153357230887128
1174,0,0.038370040363694,-0.0177630497237778,-0.120437381049461,-0.100976797622795,-0.0609519104266839,0.0254517614543364,-0.0575487543973708,-0.00780504232937218
1175,0,-0.0321173575917596,-0.115781596717521,-0.161124179949573,-0.0871049205461357,-0.121970220708145,0.0129612102452454,0.0302295771031491,-0.0556937775806277
1176,0,0.0965711674485983,0.0594042660899798,-0.0546034357801991,-0.0299319932894713,-0.00762783509545584,0.0453743992808275,-0.084418201700211,0.00538594946858262
1177,0,0.0929925442645256,0.0539694401308437,-0.0631463710542622,-0.0411156983360605,-0.00685681754255762,0.0454300142400372,-0.0715261982598946,0.015345507422851
1178,0,0.0414517347231909,0.00368500541276218,-0.113279779230856,-0.0955191692523942,-0.0652711382506931,0.0097434877427236,-0.10476486069214,-0.00881863141707229
1179,0,0.105581816136815,0.0797021551920944,-0.0502058988466774,-0.0239670787219147,0.00375486617536347,0.0420348836894127,-0.0832315352384077,0.0243200274982986
1180,0,0.0264595712758613,-0.00914591783634267,-0.130731325122871,-0.118079454468515,-0.0829272401785592,-0.0113516874302571,-0.126291218474786,-0.0112512452373976
1181,0,-0.0139754108188919,-0.104245352761924,-0.158904946216356,-0.0935719560239627,-0.115257346244649,0.00878863437893873,-0.00669521113759619,-0.0523764973353349
1182,0,0.0238729861796023,0.000376996364047422,-0.125570817748506,-0.110568786361347,-0.0893519130026468,-0.0111804065398724,-0.130182739904771,-0.0110440952949983
1183,0,0.0600815998522215,0.0330052530720941,-0.0916153652118139,-0.0775586158013172,-0.0527838593147585,-0.0151348414918525,-0.167042369736344,-0.0108564113997545
1184,0,-0.0858209835384918,-0.111047730492843,-0.16754009297931,-0.064119481146711,-0.131057434662568,-0.00744037338295334,0.063535045748244,-0.056728245458714
1185,0,0.0877636239131556,0.0684173836394124,-0.0518914097726695,-0.0399300552842956,-0.0288660628606395,-0.00769495788435559,-0.193503228257438,-0.00952939623392457
1186,0,0.0852541696068343,0.0687032636859386,-0.0555022658612815,-0.0425875416636062,-0.0280783413411945,-0.0219073228450731,-0.210538907916882,-0.0110182561759563
1187,0,0.0957851084876307,0.0804777026406198,-0.0519094399840558,-0.0337705163524343,0.00100437944621246,-0.00505394158370598,-0.183010497224769,0.012262467953589
1188,0,0.0412562881365033,0.0295030640049188,-0.0992104964463039,-0.0882811474172788,-0.0691759889731831,-0.0469658268460433,-0.198190612977484,-0.0144894048043147
1189,0,0.100095390082477,0.0935260704865988,-0.0445082921583805,-0.0250040084262485,0.00504379922398623,-0.0178579453120932,-0.191670310061135,0.0195626083226832
1190,0,-0.05805774217735,-0.0881299380052278,-0.202588689107332,-0.213307595296957,-0.183312869617285,-0.10369766126392,-0.183911514482056,-0.0468057680631049
1191,0,-0.104993705508294,-0.105053990550264,-0.161780233266573,-0.0510176023436391,-0.125917645244596,-0.0161718798779967,0.0657515132567963,-0.0552900545808621
1192,0,0.0150436299109005,-0.0281645294545843,-0.114246661052417,-0.129189265232148,-0.130022974406198,-0.0919707673747623,-0.258096278676492,-0.0750450677752468
1193,0,-0.0396534729621774,-0.0710101050424121,-0.174334408626604,-0.187731463371297,-0.179530382855804,-0.107061220591166,-0.218039413617459,-0.0637682323387465
1194,0,0.00582658371687006,-0.00182254682642846,-0.12843355018431,-0.125674598799293,-0.107311001138174,-0.0817229379906629,-0.203504257674346,-0.0152612824463885
1195,0,-0.0767454048935068,-0.0898008559408718,-0.149130049470397,-0.0534633664262901,-0.107281873693727,-0.0175079569612759,0.0206529205693593,-0.0506336338452034
1196,0,0.0150422175402078,-0.000892974201938568,-0.108966678490515,-0.11677613619813,-0.11985988074917,-0.0895161184975846,-0.241936232077341,-0.0444098660565495
1197,0,0.0143369167955767,0.0107253626298356,-0.10999980970436,-0.11157881016559,-0.114193323473367,-0.0894793714831914,-0.223948244665015,-0.023930303534728
1198,0,-0.048278364028171,-0.0620127825041109,-0.176472218830367,-0.192219965242514,-0.19032351506516,-0.123542125874633,-0.189038391392136,-0.0313061714744748
1199,0,-0.0503881087198439,-0.0699273542846371,-0.133928462996987,-0.0501943134699497,-0.0860286604620448,-0.017509139275564,-0.0339445069744346,-0.0431983273377264
1200,0,-0.0451860399022568,-0.0572330313251054,-0.165726564521426,-0.185098601526396,-0.201066404381846,-0.131524367523583,-0.215076716890978,-0.048757881211145
1201,0,-0.0171879565826705,-0.0167890999800422,-0.137585890682957,-0.144347819151779,-0.145125273703264,-0.107880119947657,-0.185816253343353,-0.000574994887700742
1202,0,-0.0537584468222299,-0.0608522295813855,-0.125863678904811,-0.040363752135501,-0.0788497299365776,-0.0217309880569053,-0.0378533794364476,-0.0399437391046129
1203,0,0.00863201163870708,0.0172103416766207,-0.103738950140646,-0.108491634442206,-0.119660891066152,-0.11124671590271,-0.221355085949385,-0.00645779949134151
1204,0,-0.0182538480896419,-0.0163281791147812,-0.128869506421906,-0.143764415589893,-0.155237543634783,-0.125089498820114,-0.169538598704727,0.0120285948843806
1205,0,-0.0559635360146772,-0.0520070707318337,-0.117623647667236,-0.0307649865299502,-0.0721894413231761,-0.0260735365181251,-0.0410038273941573,-0.0364756331866154
1206,0,-0.0560346414292615,-0.0572162805490918,-0.161999967829619,-0.195765066325072,-0.225658864830806,-0.159721345278098,-0.173117214050368,-0.00335785643810171
1207,0,-0.101280631714511,-0.10002126226886,-0.152480960033356,-0.0808107137831928,-0.104321054686887,-0.0515984396098723,0.00798003969826144,-0.0511159998203247
1208,0,-0.0480328226490419,-0.0472030948953858,-0.148677201132756,-0.187453519333622,-0.22531764741132,-0.16829230649899,-0.172327153992498,0.00655386273405134
1209,0,-0.104826208053001,-0.0690223727487143,-0.120162746417941,-0.052504902640142,-0.0923482658750083,-0.0230941839161426,0.0189237278849161,-0.0486919615981615
1210,0,-0.0420581052905893,-0.0470944346475217,-0.138252723925475,-0.181422261242177,-0.197988973844774,-0.15762683423902,-0.154052625887144,0.0118260621507131
1211,0,-0.0566502357260278,-0.028485577716842,-0.0933716117177941,-0.00621187225760822,-0.0555414655737404,-0.0395569026183822,-0.0465636187597879,-0.0252190670678674
1212,0,-0.0484028285327321,-0.0503353899550231,-0.0903754992425119,-0.0752885340466669,-0.0924719689022337,0.0204944602590207,0.0817314782743472,-0.0260849228897932
1213,0,-0.05746310143956,-0.051289514525522,-0.087476248105142,-0.0740304423685053,-0.105838472944468,0.03297938021257,0.0981512556433601,-0.0287568865143014
1214,0,-0.0320767500438031,-0.0406504416438865,-0.138484840563596,-0.158944715061348,-0.117485830831928,-0.0959549541043925,-0.127528735630149,0.00751437185210824
1215,0,-0.0552878916325223,-0.0221002436901427,-0.0858737561850965,-0.000126779074522299,-0.0511239270789826,-0.0440714562203354,-0.0474035888573667,-0.0213206517863981
1216,0,-0.0452897993477667,-0.0331615909774697,-0.0743965151272624,-0.0546332711270042,-0.0924887272942827,0.0231489849064415,0.0586699072428831,-0.0236270684738936
1217,0,-0.0297295650732845,-0.0392066757749655,-0.167316841104112,-0.180738149847035,-0.113386324375704,-0.103001486312424,-0.191099621895487,-0.00236490586837346
1218,0,-0.0533223152614722,-0.0166109612925697,-0.0788406935519396,0.00469051985794056,-0.0472589622040896,-0.048510008458487,-0.0478879560590716,-0.0174159589173264
1219,0,-0.0309154355359065,-0.0434928111435959,-0.138009684172406,-0.152116388283835,-0.100411527866449,-0.0583779593145346,-0.102720835625698,0.00140102042003742
1220,0,-0.0508634918840354,-0.0120818243348512,-0.072347975507096,0.00817446807151123,-0.0439265089299882,-0.052810208706247,-0.0480998508826018,-0.0135441873399667
1221,0,-0.0298799467580909,-0.0412762122749674,-0.142843678001597,-0.143612506959259,-0.091535662640691,-0.0352368924245907,-0.09930574501953,-0.00540891259875442
1222,0,-0.0480163886045235,-0.00855172203332055,-0.0664524687670353,0.010296166022072,-0.0411001530798797,-0.0569039243194263,-0.0481107763933836,-0.00974414331859375
1223,0,-0.00782787212514913,-0.00510321639335076,-0.0589879166819688,-0.0664719725063562,-0.0800691442901698,-0.0459381279664849,-0.0628608964982039,-0.000400333351758264
1224,0,-0.0350910206111815,-0.0506210268637095,-0.143664722620602,-0.149484325261525,-0.106739838761846,-0.0360552652668921,-0.0926469247448913,-0.00859771568557466
1225,0,-0.0448810692655565,-0.00603464635406203,-0.0611923169960258,0.0110586520318197,-0.0387484402138557,-0.0607184937263412,-0.0479779687616688,-0.00605432080859991
1226,0,0.00357125433005012,-0.00410711513826822,-0.0420230590986018,-0.0594930745470734,-0.0618167971033555,-0.0468433289613583,-0.0585908216599983,0.00721458206663894
1227,0,-0.0215683701406362,-0.0496553537602286,-0.0924607893826226,-0.1243471738423,-0.11388448444096,-0.0272919166770179,-0.0567115732556767,-0.0204750320159222
1228,0,-0.042402070655415,-0.00568314039142814,-0.057015796428285,0.0105987651029613,-0.0368611722507355,-0.0635380037519003,-0.046675236271188,-0.00307025474888023
1229,0,-0.0256015340331061,-0.0529024150461251,-0.0940511309453708,-0.123054877104802,-0.124686735524308,-0.0238897536797856,-0.0584613633724743,-0.0240245430840198
1230,0,-0.0865357084869844,-0.0337877422536003,-0.0867452776679749,0.00320502697834479,-0.075814075967652,-0.0977397597441078,-0.0198987981326807,-0.010054117696059
1231,0,-0.00802633702461297,-0.043153548405258,-0.0641168574480521,-0.109951753635064,-0.119086771035742,-0.028582645902963,-0.0791652290785865,-0.029153028499264
1232,0,-0.0962641978734474,-0.05991029964549,-0.105643028245802,-0.0146204415943529,-0.0980712211664075,-0.136498659844081,-0.0378266163471805,-0.0120299553533478
1233,0,-0.0143361140837411,-0.0519915294915341,-0.0453434990975778,-0.0978133973727915,-0.135319684623355,-0.0141902409026509,-0.0182271870689582,-0.0325033455504725
1234,0,-0.111638903869838,-0.0688878354987698,-0.109072564755289,-0.0280187854800278,-0.0972745534645117,-0.119491407973508,0.00334324619350457,-0.0136216101353208
1235,0,-0.0232867006963964,-0.065145046831698,-0.100018667405883,-0.15297255773029,-0.123249261683277,-0.0799229825700705,-0.18114603086621,-0.0228304483256065
1236,0,0.000965443914955788,-0.0440111810159876,-0.0543167244473904,-0.120253135137956,-0.11714237060169,-0.0612713856242745,-0.151301337810523,-0.0301626072946964
1237,0,-0.151788078019521,-0.107966776269679,-0.142286920051772,-0.0786559707443567,-0.123783304736162,-0.10709987890314,0.0701339299218156,-0.0200834547496284
1238,0,-0.0386812291455254,-0.0915098182461277,-0.0874321545590026,-0.160983142458459,-0.151354709926187,-0.0941693417245471,-0.10955461947031,-0.0126349412114322
1239,0,-0.0555522941408069,-0.049854333470595,-0.0810013899331242,-0.0486249085641911,-0.0679092553194263,-0.0943288065784036,-0.0206242456315365,0.00240692414615284
1240,0,-0.0156327234116415,-0.086832605945166,-0.0360526865539322,-0.14377595562082,-0.148886129945692,-0.106592397650319,-0.0993773274767651,-0.00699539582328557
1241,0,-0.0224811946107535,-0.0131710101354274,-0.0415185189906444,-0.0165025465241089,-0.0324768253144204,-0.073262363412257,-0.0451050253173318,0.013566393288283
1242,0,-0.0466274598601797,-0.105966515265135,-0.0867832774910218,-0.169127308876764,-0.147035271349174,-0.102009635127021,-0.124602283619424,-0.0080761282966314
1243,0,-0.0202058747880157,-0.016629093446997,-0.0405513614160836,-0.0239088412724059,-0.0326056524625653,-0.0722045395287868,-0.0445110074072453,0.0150718391220905
1244,0,-0.0715396001189988,-0.117670454775638,-0.109590322121987,-0.173538224038099,-0.145948873304943,-0.0945016210238009,-0.0975227277192691,-0.00887170229975653
1245,0,-0.0183774531551926,-0.0203121117302413,-0.0397829600607037,-0.0317931336833405,-0.0329013204529771,-0.0702758645288413,-0.0439026887738692,0.0161666226023764
1246,0,-0.0861982995320076,-0.117712539314872,-0.126423081882502,-0.170360345126804,-0.145249683291639,-0.0845077889708741,-0.0894157884216411,-0.0147566120290307
1247,0,-0.017051856246651,-0.0240706740316547,-0.0390994369940119,-0.0400102863336931,-0.0333436216876577,-0.0674485472831285,-0.0433084803492298,0.0168304990036972
1248,0,-0.0666096751801937,-0.122234219490336,-0.0623461855959722,-0.150215906095309,-0.137044448556824,-0.0990171531365205,-0.0356846975112168,-0.0107875556631757
1249,0,-0.016275802390459,-0.0277547186534705,-0.0383824712650506,-0.0484132648492462,-0.0339167754631843,-0.0637076935156148,-0.0427656395818117,0.0170478767446129
1250,0,-0.0698848625926665,-0.126978146367501,-0.0557819362105736,-0.1508190112357,-0.135639274605038,-0.106205729511805,-0.0272113376146719,-0.0110212412147999
1251,0,-0.0160856159065026,-0.0312176192244357,-0.0375129956816165,-0.0568550295680745,-0.0346093367133391,-0.0590521506083637,-0.0423186223746935,0.0168082989431386
1252,0,-0.0808723758850122,-0.130058102692461,-0.0756986802588632,-0.162449765276227,-0.131595311460274,-0.102044830292455,-0.0485029573055527,-0.0106891985064076
1253,0,-0.0165062656691123,-0.0343203867844015,-0.0363752055151333,-0.0651904731601172,-0.0354139412007647,-0.0534950444761764,-0.0420164498538184,0.0161068373875495
1254,0,-0.063209774296721,-0.141876259930924,-0.053778934355809,-0.183070585726986,-0.126272835108056,-0.114617842931441,-0.0847618173530322,-0.00800243039971604
1255,0,-0.0310446987137217,-0.0862195482923735,-0.0654915671882262,-0.134701561550804,-0.088945419214749,-0.0830274242026903,-0.0302578824521758,0.00306870643014956
1256,0,-0.0696804550671564,-0.140815961755981,-0.0685851551200714,-0.199550897496609,-0.113975080002889,-0.0994204128916075,-0.11843873771305,0.00110327614172845
1257,0,-0.0624388362178379,-0.117239917795658,-0.0744316555859835,-0.153406477721122,-0.109205184911314,-0.104806594894535,-0.0236679118999572,-0.0215521045996993
1258,0,-0.0713092733534956,-0.143112134689267,-0.0665306065716637,-0.204022993066928,-0.105303837476327,-0.0867902472702273,-0.110564882336277,0.00674559806040365
1259,0,-0.0322444924603711,-0.0595223444670612,-0.0364269640153159,-0.104954579974188,-0.050805003410112,-0.0381142732731786,-0.0415807444538701,0.0101934853111467
1260,0,-0.0842972644075306,-0.149992330482275,-0.0698287052914744,-0.18959317071255,-0.11260124158863,-0.0798381465655332,-0.0366729598381174,0.00403329085004711
1261,0,-0.0435247338119895,-0.119649087159522,-0.0570005477745004,-0.178710119197592,-0.11033024930845,-0.0736547191655472,-0.0383405810639968,-0.00997218750625173
1262,0,-0.0897123131405896,-0.153633725791666,-0.0719844176820298,-0.198267701424463,-0.11469827909369,-0.0750525671498506,-0.0395742008952499,0.00191234501968962
1263,0,-0.062223914426774,-0.196676651710977,-0.0797346670874781,-0.26838167686608,-0.182647879253007,-0.119325148074886,-0.0405806957803816,-0.0342055838113674
1264,0,-0.0997902843575932,-0.154378563692149,-0.0655106815977697,-0.199060593706136,-0.119960797440379,-0.0822671265375217,-0.0460777710557222,-0.0175875527876288
1265,0,-0.0733954638930003,-0.22570193808115,-0.0765401502896107,-0.29659971692033,-0.201840185950116,-0.129445175358993,-0.0528904019606897,-0.0461529128781141
1266,0,-0.109497475739802,-0.152965011433826,-0.0584285269419573,-0.192819844672609,-0.126373087605482,-0.093330815954076,-0.0479800375298453,-0.0382387912724412
1267,0,-0.106738685822002,-0.220659395129801,-0.0779721475788108,-0.286107762222012,-0.208843846444527,-0.151201607035929,-0.0997743890327152,-0.0693554972005926
1268,0,-0.129943773320307,-0.1503035259843,-0.0693549480097759,-0.19868513958119,-0.149453812492269,-0.119373143324069,-0.0999012861730337,-0.0638137779452168
1269,0,-0.135463322054224,-0.263437902059988,-0.257829772593747,-0.179077774782444,-0.114002599480348,-0.0290361563335152,0.107340638458482,-0.0438903176684701
1270,0,-0.105577388603068,-0.167673945928283,-0.168406096328157,-0.0909554809167856,-0.086155352006513,0.0300937311425209,0.209321140748226,-0.0310576693259992
1271,0,-0.021945320032874,-0.17668074253801,-0.20267918785409,-0.0894396288575915,-0.0784697430289428,0.00663147055404356,0.0138705833024813,-0.0291410846817607
1272,0,-0.212083928410492,-0.222921815485122,-0.220229362281714,-0.159047212943057,-0.112595297862837,-0.013257809177561,0.283109907447028,-0.0280160574253582
1273,0,-0.15559243053145,-0.178739886724545,-0.188911738302394,-0.132771715657905,-0.0874264698617983,0.00842567369407177,0.267456022766207,-0.0123457238969602
1274,0,-0.15425797652673,-0.243324004693174,-0.243278705097841,-0.201698369017703,-0.103769434281458,-0.0154510072501162,0.177828748937826,-0.0238988747839578
1275,0,-0.077416478123529,-0.165603967703549,-0.181519817822608,-0.140483198639737,-0.089048257821345,0.0148157481295299,0.18431956732367,-0.00815193801552716
1276,0,-0.158095186883843,-0.27491437741869,-0.272403560144283,-0.265367555839772,-0.158327866756239,-0.0301274590693792,0.151609296714636,-0.0276281663038721
1277,0,-0.119939335235305,-0.198356024463576,-0.219343319959402,-0.187685707335785,-0.099392838181772,-0.000519063909426132,0.19472893578869,-0.000590512896175399
1278,0,-0.0836561984203507,-0.180196988269971,-0.200778251052674,-0.197661611307227,-0.126454967736353,0.00458423495100124,0.15075166658787,-0.00845104364805704
1279,0,-0.0404589114697981,-0.181988510574336,-0.20531282408205,-0.100083358853912,-0.102392788799675,-4.92391541715431e-05,0.0122996329924745,-0.0373369488782468
1280,0,-0.0848158462892857,-0.175764556229802,-0.212387146620812,-0.202454840025382,-0.124334541440147,0.00410443507511715,0.123657148905451,-0.0113032607846554
1281,0,-0.0416846090603461,-0.115062236611442,-0.168483605070239,-0.136814807179604,-0.0656603339746462,0.0275412667027488,0.140924519049279,0.0131099599113274
1282,0,-0.0299599427295063,-0.117662076053797,-0.167912534885341,-0.160997909014424,-0.0947837117895447,0.0223686869313919,0.0929819036751658,0.00217610257861334
1283,0,-0.0307044457605277,-0.158118828938426,-0.181703786713889,-0.0976735944162931,-0.119205126482169,0.0164341322909276,0.0298709437180122,-0.0450486698367418
1284,0,0.0322432046371683,-0.0496240910931089,-0.123537042650658,-0.0881728370307324,-0.0240962674256345,0.0480613995838381,0.0506782612068362,0.00957400058206503
1285,0,0.0914088937362276,0.0476856791186806,-0.0436197526494823,-0.00478945886896087,0.0276606287055785,0.0843197224873538,0.105910743748214,0.0470209353365534
1286,0,-0.0132860129622537,-0.103933886564474,-0.175905977130319,-0.160244780932189,-0.0831178827506448,0.0178276835720947,0.0213236056449875,-0.00410832405483719
1287,0,0.00859799273816675,-0.0347476589964499,-0.131673755184027,-0.108957459754071,-0.0561450192528676,0.0384772776452986,0.0882401576935994,0.0344327735391152
1288,0,-0.0436332001816712,-0.133341205708931,-0.208277201450181,-0.21380022160775,-0.132103072387847,-0.00563042475635567,0.000576200832215656,-0.0077864767708723
1289,0,-0.0689537455011713,-0.156343651909191,-0.183475155953957,-0.0854151438624832,-0.129636873093325,0.0098664216928448,0.0688864224602934,-0.048477531922764
1290,0,0.0208270249464679,-0.0608753066156805,-0.148271357348184,-0.134488690589528,-0.0693303052731541,0.0214344728739633,-0.0267887136095751,-0.00244701685332904
1291,0,-0.0530095065008992,-0.140195385878713,-0.168158180373236,-0.0906413910887469,-0.134207975762133,0.0176619643328637,0.0512494522675109,-0.0512268970460477
1292,0,0.0954910780089506,0.0341080086824062,-0.0682884077490805,-0.0421929605336826,0.000497722088696584,0.0523301324551966,-0.0468638042208843,0.0139891691595417
1293,0,0.0924637666962205,0.0286604691736827,-0.0724161708552942,-0.0532150102213266,-0.00125022829587162,0.0496038276420141,-0.0391847808598091,0.0234468971409971
1294,0,0.0413098758067869,-0.0234196941428783,-0.126164503077036,-0.111545903687945,-0.0580562587201436,0.0177418134140641,-0.071859948933138,-0.00248278903910693
1295,0,0.0585743449766558,0.0286557202219899,-0.0969149647488829,-0.0767374956778438,-0.0375204952802548,0.0374954844897482,-0.0191236791791867,0.0361605780226517
1296,0,0.0847148799459072,0.0527137526616073,-0.0741086571857802,-0.0544288097509509,-0.0142083552262849,0.0362865744494858,-0.0675626345224254,0.0323593879828905
1297,0,-0.0317735305672291,-0.131661208504889,-0.165508340887362,-0.101117695961539,-0.128816755146973,0.0141141026053133,0.0163614315350586,-0.051268983266718
1298,0,0.0632836853107848,0.0214212195129158,-0.0992558338565859,-0.0848328590522937,-0.0415212016955969,0.00943355114044264,-0.111745971213442,0.00570907681284649
1299,0,0.13326399483103,0.0923863752037763,-0.0326200370035116,-0.0117617676363018,0.0310929024612125,0.0388616238446626,-0.104243554296764,0.0377548625420714
1300,0,0.0718077352540238,0.0204677774784103,-0.0954356240344173,-0.0846619641776762,-0.0352337613100551,-0.0116786994289573,-0.157666047633261,-0.006136314633722
1301,0,-0.0116728108062343,-0.119118169824674,-0.161887085766074,-0.107158225891903,-0.120221623676035,0.0117393253838269,-0.0162838383865805,-0.0487825261110137
1302,0,0.10428282726952,0.0629325465644948,-0.0530463706289188,-0.0406395695827,-0.00642229979589592,-0.00202905279422894,-0.17944157369181,-0.00265433564380868
1303,0,0.061021943958776,0.0228526192935656,-0.0960306235776164,-0.0881880939106899,-0.0492721380272138,-0.0241562781742195,-0.1725767442777,-0.00870317279637511
1304,0,0.0642695666359263,0.0115904636489959,-0.0989743414513047,-0.0948312639102772,-0.0404781409310203,-0.031296300554662,-0.176399363206062,-0.0106163010490227
1305,0,0.0640978819392946,0.0258797380010123,-0.0932189875827361,-0.0860097902035372,-0.041461378602672,-0.0470891701291307,-0.202036564243696,-0.0129167950852977
1306,0,-0.086508149114868,-0.126369296714909,-0.174251725873389,-0.0798562413735345,-0.139459763028525,-0.00750678450198117,0.0484210756457055,-0.0542632900161064
1307,0,0.0562565354067468,0.0351700961612467,-0.0889386992345584,-0.0820402241297107,-0.0436734530678045,-0.0501257176427909,-0.197226861945791,-0.00151677516037285
1308,0,0.0141279077191023,-0.0292437367045052,-0.134814185372077,-0.141975634069463,-0.0897201480240637,-0.0707834861187655,-0.189296825641596,-0.0208752556276927
1309,0,-0.0253781283552629,-0.0588938120127098,-0.165043225884983,-0.180104111417853,-0.141091732671255,-0.0838909727980809,-0.170313215627846,-0.0181560849996139
1310,0,-0.10623837823904,-0.11999306224421,-0.169296937299696,-0.0670970208127699,-0.134233826455272,-0.0158224148660966,0.0501395350544867,-0.0536917378879951
1311,0,0.0127251462810103,-0.011663003228941,-0.123037689732481,-0.129361978413072,-0.0939279405833414,-0.0945548519495917,-0.214569107129526,-0.0165503377135331
1312,0,-0.0764445865940512,-0.103530345091894,-0.155456709624919,-0.0687580852085645,-0.113049765725988,-0.0150324247361338,0.00768655795030404,-0.0495146893636569
1313,0,0.0238395910672591,0.0113631591298651,-0.103941185823847,-0.108158339511082,-0.0915640086818914,-0.0914404465870036,-0.214627748824518,-0.0121182290442958
1314,0,-0.0431711568181213,-0.0744722834236495,-0.169189009824257,-0.196399430798555,-0.179609901278885,-0.132014119428019,-0.197961247495971,-0.0353841147873541
1315,0,-0.0485322298400926,-0.0823303930167334,-0.138917780922712,-0.0647051880969383,-0.0894518941495884,-0.0132416969664317,-0.0434592966289358,-0.0426458365212223
1316,0,-0.0581349831273293,-0.0847681694856766,-0.178147479317557,-0.211169366811873,-0.206212243770326,-0.137955816584495,-0.186037564227146,-0.0260540687341591
1317,0,-0.0521347998219719,-0.0722587486371374,-0.131093632321042,-0.0544290872918248,-0.0820515217701959,-0.0174388248566774,-0.0478653257296207,-0.0399164845165806
1318,0,-0.0123214956325692,-0.0344319298227621,-0.121042270715672,-0.15060457173418,-0.145257301135947,-0.122611025786971,-0.165736367580791,0.00633713039609263
1319,0,-0.0545901469464928,-0.0623464200391142,-0.122972382974006,-0.0441967204493549,-0.075220998768315,-0.0217835025679249,-0.0515547089153527,-0.0369325924776184
1320,0,-0.0158516367086525,-0.0477453864280185,-0.10399666375859,-0.14190365577448,-0.123236669266582,-0.0962166309092463,-0.101616675428894,0.00841655901955463
1321,0,-0.10215955351695,-0.110558126442359,-0.160244469033643,-0.0950788368514998,-0.10858658342294,-0.0495170873880721,-0.00362291232954126,-0.0525485149051859
1322,0,-0.0374282761077479,-0.0658073371882129,-0.111629781959999,-0.157811015866509,-0.153899444226402,-0.101912696216372,-0.0827344701690634,0.00398042622196759
1323,0,-0.150468013614082,-0.161465927016461,-0.199897881660212,-0.144804020900293,-0.144434573731338,-0.0733141644287936,0.0382204628669549,-0.0683552326270725
1324,0,-0.0333315612528601,-0.0571301148859373,-0.100533953088258,-0.150321573154706,-0.155719340474827,-0.10911438631418,-0.0767129350571246,0.0136252656018898
