x coordinate,y coordinate,z coordinate
108.682970881462,58.0891740918159,50.625
106.80912655592,58.0891740918159,52.5
108.682970881462,56.2153297662735,52.5
108.682970881462,59.9630184173584,52.5
110.556815207005,56.2153297662735,50.625
110.556815207005,54.341485440731,52.5
110.556815207005,58.0891740918159,50.625
110.556815207005,59.9630184173584,52.5
112.430659532547,54.341485440731,50.625
112.430659532547,52.4676411151886,52.5
112.430659532547,56.2153297662735,50.625
112.430659532547,58.0891740918159,50.625
112.430659532547,59.9630184173584,52.5
114.304503858089,54.341485440731,52.5
114.304503858089,56.2153297662735,50.625
114.304503858089,58.0891740918159,50.625
114.304503858089,59.9630184173584,50.625
114.304503858089,61.8368627429008,52.5
116.178348183632,56.2153297662735,50.625
116.178348183632,54.341485440731,52.5
116.178348183632,58.0891740918159,50.625
116.178348183632,59.9630184173584,50.625
116.178348183632,61.8368627429008,52.5
118.052192509174,52.4676411151886,50.625
116.178348183632,52.4676411151886,52.5
118.052192509174,50.5937967896461,52.5
118.052192509174,54.341485440731,50.625
118.052192509174,56.2153297662735,50.625
118.052192509174,58.0891740918159,50.625
118.052192509174,59.9630184173584,50.625
118.052192509174,61.8368627429008,50.625
118.052192509174,63.7107070684433,52.5
119.926036834717,52.4676411151886,50.625
119.926036834717,50.5937967896461,52.5
119.926036834717,54.341485440731,50.625
119.926036834717,56.2153297662735,52.5
119.926036834717,58.0891740918159,50.625
119.926036834717,59.9630184173584,50.625
119.926036834717,61.8368627429008,50.625
119.926036834717,63.7107070684433,50.625
119.926036834717,65.5845513939857,52.5
121.799881160259,52.4676411151886,52.5
121.799881160259,54.341485440731,50.625
121.799881160259,56.2153297662735,50.625
121.799881160259,58.0891740918159,52.5
121.799881160259,59.9630184173584,50.625
121.799881160259,61.8368627429008,50.625
121.799881160259,63.7107070684433,50.625
121.799881160259,65.5845513939857,52.5
123.673725485802,54.341485440731,50.625
123.673725485802,52.4676411151886,52.5
123.673725485802,56.2153297662735,50.625
123.673725485802,58.0891740918159,52.5
123.673725485802,59.9630184173584,52.5
123.673725485802,61.8368627429008,50.625
123.673725485802,63.7107070684433,50.625
123.673725485802,65.5845513939857,52.5
125.547569811344,54.341485440731,50.625
125.547569811344,52.4676411151886,52.5
125.547569811344,56.2153297662735,50.625
125.547569811344,58.0891740918159,52.5
125.547569811344,59.9630184173584,50.625
125.547569811344,61.8368627429008,50.625
125.547569811344,63.7107070684433,50.625
125.547569811344,65.5845513939857,50.625
125.547569811344,67.4583957195282,52.5
127.421414136887,54.341485440731,50.625
127.421414136887,52.4676411151886,52.5
127.421414136887,56.2153297662735,50.625
127.421414136887,58.0891740918159,50.625
127.421414136887,59.9630184173584,50.625
127.421414136887,61.8368627429008,50.625
127.421414136887,63.7107070684433,50.625
127.421414136887,65.5845513939857,50.625
