x coordinate,y coordinate,z coordinate
212.1875,80.9375,45
210,80.9375,46.875
212.1875,78.75,46.875
212.1875,83.125,45
210,83.125,46.875
212.1875,85.3125,45
210,85.3125,46.875
212.1875,87.5,46.875
214.375,80.9375,45
214.375,78.75,46.875
214.375,83.125,45
214.375,85.3125,45
214.375,87.5,46.875
216.5625,80.9375,46.875
216.5625,83.125,45
216.5625,85.3125,45
216.5625,87.5,46.875
218.75,83.125,45
218.75,80.9375,46.875
218.75,85.3125,45
218.75,87.5,45
218.75,89.6875,46.875
220.9375,78.75,45
218.75,78.75,46.875
220.9375,76.5625,46.875
220.9375,80.9375,45
220.9375,83.125,45
220.9375,85.3125,45
220.9375,87.5,45
220.9375,89.6875,46.875
223.125,78.75,46.875
223.125,80.9375,45
223.125,83.125,45
223.125,85.3125,45
223.125,87.5,46.875
225.3125,80.9375,46.875
225.3125,83.125,45
225.3125,85.3125,45
225.3125,87.5,46.875
227.5,83.125,46.875
227.5,85.3125,46.875
188.125,72.1875,46.875
185.9375,72.1875,48.75
188.125,70,48.75
188.125,74.375,48.75
190.3125,72.1875,46.875
190.3125,70,48.75
190.3125,74.375,46.875
190.3125,76.5625,48.75
192.5,72.1875,46.875
192.5,70,48.75
192.5,74.375,46.875
192.5,76.5625,46.875
192.5,78.75,48.75
194.6875,72.1875,48.75
194.6875,74.375,46.875
194.6875,76.5625,46.875
194.6875,78.75,46.875
194.6875,80.9375,48.75
196.875,74.375,48.75
196.875,76.5625,48.75
196.875,78.75,46.875
196.875,80.9375,48.75
199.0625,78.75,48.75
207.8125,74.375,46.875
205.625,74.375,48.75
207.8125,72.1875,48.75
207.8125,76.5625,46.875
205.625,76.5625,48.75
207.8125,78.75,46.875
205.625,78.75,48.75
207.8125,80.9375,46.875
205.625,80.9375,48.75
207.8125,83.125,46.875
205.625,83.125,48.75
207.8125,85.3125,48.75
210,74.375,46.875
210,72.1875,48.75
210,76.5625,46.875
210,78.75,46.875
210,87.5,48.75
212.1875,74.375,48.75
212.1875,76.5625,46.875
212.1875,89.6875,48.75
214.375,76.5625,46.875
214.375,74.375,48.75
214.375,89.6875,48.75
216.5625,76.5625,46.875
216.5625,74.375,48.75
216.5625,78.75,46.875
216.5625,89.6875,48.75
218.75,76.5625,46.875
218.75,74.375,48.75
218.75,89.6875,48.75
220.9375,74.375,48.75
220.9375,89.6875,48.75
223.125,76.5625,46.875
223.125,74.375,48.75
223.125,89.6875,46.875
223.125,91.875,48.75
225.3125,76.5625,48.75
225.3125,78.75,46.875
225.3125,89.6875,46.875
225.3125,91.875,48.75
227.5,78.75,48.75
227.5,80.9375,46.875
227.5,87.5,46.875
227.5,89.6875,48.75
229.6875,80.9375,48.75
229.6875,83.125,46.875
229.6875,85.3125,46.875
229.6875,87.5,46.875
229.6875,89.6875,48.75
231.875,83.125,48.75
231.875,85.3125,48.75
231.875,87.5,48.75
153.125,72.1875,48.75
150.9375,72.1875,50.625
153.125,70,50.625
153.125,74.375,48.75
150.9375,74.375,50.625
153.125,76.5625,48.75
150.9375,76.5625,50.625
153.125,78.75,50.625
155.3125,67.8125,48.75
153.125,67.8125,50.625
155.3125,65.625,50.625
155.3125,70,50.625
155.3125,72.1875,48.75
155.3125,74.375,48.75
155.3125,76.5625,48.75
155.3125,78.75,48.75
155.3125,80.9375,50.625
157.5,67.8125,50.625
157.5,72.1875,48.75
157.5,70,50.625
157.5,74.375,48.75
157.5,76.5625,48.75
157.5,78.75,48.75
157.5,80.9375,48.75
157.5,83.125,50.625
159.6875,72.1875,48.75
159.6875,70,50.625
159.6875,74.375,48.75
159.6875,76.5625,48.75
159.6875,78.75,48.75
