x coordinate,y coordinate,z coordinate
123.75,71.25,26.25
121.875,71.25,28.125
123.75,69.375,28.125
123.75,73.125,26.25
121.875,73.125,28.125
123.75,75,28.125
125.625,71.25,26.25
125.625,69.375,28.125
125.625,73.125,26.25
125.625,75,26.25
125.625,76.875,28.125
127.5,71.25,28.125
127.5,73.125,26.25
127.5,75,26.25
127.5,76.875,28.125
129.375,73.125,26.25
129.375,71.25,28.125
129.375,75,26.25
129.375,76.875,28.125
131.25,73.125,26.25
131.25,71.25,28.125
131.25,75,26.25
131.25,76.875,26.25
131.25,78.75,28.125
133.125,71.25,26.25
133.125,69.375,28.125
133.125,73.125,26.25
133.125,75,26.25
133.125,76.875,26.25
133.125,78.75,26.25
133.125,80.625,28.125
135,71.25,26.25
135,69.375,28.125
135,73.125,26.25
135,75,26.25
135,76.875,26.25
135,78.75,26.25
135,80.625,28.125
136.875,71.25,28.125
136.875,73.125,26.25
136.875,75,26.25
136.875,76.875,26.25
136.875,78.75,26.25
136.875,80.625,28.125
138.75,73.125,26.25
138.75,71.25,28.125
138.75,75,26.25
138.75,76.875,26.25
138.75,78.75,26.25
138.75,80.625,28.125
140.625,73.125,26.25
140.625,71.25,28.125
140.625,75,26.25
140.625,76.875,26.25
140.625,78.75,28.125
142.5,73.125,28.125
142.5,75,28.125
142.5,76.875,28.125
144.375,71.25,26.25
142.5,71.25,28.125
144.375,69.375,28.125
144.375,73.125,26.25
144.375,75,28.125
146.25,71.25,28.125
146.25,73.125,26.25
146.25,75,28.125
148.125,73.125,28.125
108.75,69.375,28.125
106.875,69.375,30
108.75,67.5,30
108.75,71.25,30
110.625,67.5,28.125
110.625,65.625,30
110.625,69.375,28.125
110.625,71.25,28.125
110.625,73.125,30
112.5,67.5,28.125
112.5,65.625,30
112.5,69.375,28.125
112.5,71.25,28.125
112.5,73.125,30
114.375,65.625,28.125
114.375,63.75,30
114.375,67.5,28.125
114.375,69.375,28.125
114.375,71.25,28.125
114.375,73.125,28.125
114.375,75,30
116.25,65.625,28.125
116.25,63.75,30
116.25,67.5,28.125
116.25,69.375,28.125
116.25,71.25,28.125
116.25,73.125,28.125
116.25,75,28.125
116.25,76.875,30
118.125,65.625,28.125
118.125,63.75,30
118.125,67.5,28.125
118.125,69.375,28.125
118.125,71.25,28.125
118.125,73.125,28.125
118.125,75,28.125
118.125,76.875,28.125
118.125,78.75,30
120,65.625,28.125
120,63.75,30
120,67.5,28.125
120,69.375,28.125
120,71.25,28.125
120,73.125,28.125
120,75,28.125
120,76.875,28.125
120,78.75,28.125
120,80.625,30
121.875,65.625,30
121.875,67.5,28.125
121.875,69.375,28.125
121.875,75,28.125
121.875,76.875,28.125
121.875,78.75,28.125
121.875,80.625,30
123.75,65.625,28.125
123.75,63.75,30
123.75,67.5,28.125
123.75,76.875,28.125
123.75,78.75,28.125
123.75,80.625,28.125
123.75,82.5,30
125.625,65.625,28.125
125.625,63.75,30
125.625,67.5,28.125
125.625,78.75,28.125
125.625,80.625,28.125
125.625,82.5,30
127.5,65.625,28.125
127.5,63.75,30
127.5,67.5,28.125
127.5,69.375,28.125
127.5,78.75,28.125
127.5,80.625,28.125
127.5,82.5,30
