x coordinate,y coordinate,z coordinate
172.416386507146,93.7045639487994,31.8749968283928
170.542295551463,93.7045641484334,33.7499967618158
172.416386393394,91.8304726893994,33.7499968852964
172.416385686927,95.5786538072435,31.8749972387009
170.542294717269,95.5786539859144,33.7499971791151
172.416384179871,97.4527426354315,33.7499979925943
174.290477311553,91.8304724334805,31.8749969706441
174.290477142271,89.9563810907855,33.7499970553262
174.290476575064,93.7045624175194,31.874997339067
174.290475850621,95.5786524196258,31.8749977014645
174.290475149124,97.4527424561533,31.8749980523827
174.290473933331,99.3268317212347,33.7499986605743
176.164566649062,91.8304698065866,33.7499978467
176.164566733787,93.7045610224466,31.8749978043168
176.164566101403,95.5786511626424,31.8749981206622
176.164565490804,97.4527413355158,31.8749984261097
176.16456444515,99.3268308558066,33.7499989491903
178.038656983613,93.7045597640277,31.8749982239932
178.038656911511,91.8304685671018,33.749998260062
178.038656439127,95.5786500360695,31.8749984963686
178.038655915049,97.452740338725,31.8749987585345
178.03865502998,99.3268300998937,33.7499992012834
179.912747323826,93.7045586411887,31.8749985984544
179.912747263264,91.8304674615739,33.7499986287501
179.912746862661,95.5786490382132,31.8749988291487
179.912746420323,97.452739463478,31.8749990504249
179.912745685683,99.3268294502902,33.749999417923
181.786837358365,93.7045570598403,33.7499991258262
181.786837023076,95.5786476456782,33.7499992935521
181.786836704427,97.4527382564769,33.7499994529538
164.920025772718,93.704569379789,33.7499950171849
163.045934642657,93.7045693178554,35.6249950378394
164.920025577547,91.8304779982611,35.6249951148176
164.920023512016,95.5786570775073,35.6249961480843
164.920023544635,97.4527482152076,33.7499961317669
163.045932425123,97.4527481690972,35.6249961471445
164.920021546133,99.3268363062272,35.6249971315023
166.794119709485,86.2082092966944,33.7499935924967
164.920028623597,86.2082093010194,35.6249935910543
166.794119086308,84.3341172731569,35.6249939042364
166.794117325245,88.0822968091067,35.6249947851947
166.794117698518,89.9563884577873,33.7499945984679
164.920026614345,89.9563884646856,35.6249945961674
166.794116661045,91.8304779903498,33.749995117456
166.79411562171,93.7045675201191,33.7499956373755
166.794114594409,95.5786570679388,33.7499961512753
166.794113592307,97.4527466535589,33.7499966525689
166.794112627716,99.3268362954428,33.7499971350988
166.794110964362,101.200924889185,35.6249979671788
168.668209255147,86.2082069820295,33.7499943644259
168.668208685094,84.3341150381786,35.6249946495905
168.668208356919,88.0822967234588,33.7499948137579
168.668207430034,89.9563864219041,33.7499952774248
168.668206488684,91.8304760986504,33.7499957483283
168.668205546614,93.7045657743167,33.7499962195919
168.668204616986,95.5786554686475,33.749996684631
168.66820371225,97.4527452003146,33.7499971372186
168.668202844014,99.3268349867329,33.749997571547
168.668202022938,101.200924843891,33.7499979822841
168.668200680617,103.075013919181,35.62499865377
170.542298887535,86.2082047974538,33.7499950929709
170.542298368222,84.334112929713,35.6249953527532
170.542298079546,88.0822946742415,33.7499954971616
170.542297245316,89.9563845116687,33.7499959144788
170.542296398288,91.8304743298986,33.7499963381981
170.542293907434,97.4527438599332,33.7499975842291
170.542293132868,99.3268337868565,33.7499979716998
170.542292403559,101.200923781664,33.7499983365313
170.542291728473,103.075013857807,33.7499986742381
170.542290687891,104.949103385706,35.6249991947813
172.416388611667,86.2082027504942,33.7499957756217
172.416388140687,84.334110955252,35.624996011226
172.416387892056,88.0822927598501,33.7499961356015
172.416387148401,89.9563827331393,33.7499965076094
172.416383495784,99.3268326980726,33.7499983348038
172.416382854835,101.200922825421,33.7499986554336
172.416382265357,103.075013029976,33.7499989503156
172.41638137345,104.949102780886,35.6249993964858
174.290478431465,86.2082008470338,33.7499964104163
174.290478006406,84.3341091206734,35.6249966230488
174.290477797907,88.0822909854675,33.7499967273493
174.290473376866,101.20092197531,33.7499989389415
174.290472868922,103.075012302165,33.7499991930369
174.290472416178,104.949102711821,33.7499994195185
174.290471783112,106.823192850993,35.6249997362053
176.164567505549,86.2081978250023,35.6249974182486
176.164567799465,88.082289354647,33.7499972712197
176.164567228839,89.9563795874802,33.749997556671
176.164563968857,101.200921230139,33.7499991874524
176.164563537946,103.075011672543,33.7499994030126
176.164563158523,104.949102192181,33.7499995928161
176.164562645896,106.823192512012,35.6249998492539
178.038657898018,88.0822878693191,33.7499977665692
178.038657637313,86.2081963894897,35.6249978969849
178.038657408965,89.9563782245111,33.7499980112144
178.038654629143,101.200920587409,33.7499994017995
178.038654270374,103.075011138028,33.7499995812708
178.038653959222,104.949101760071,33.7499997369224
178.038653557138,106.823192245718,35.6249999380617
179.912747517272,88.0822856650431,35.6249985016842
179.912747682468,89.9563770016086,33.7499984190462
179.91274535522,101.200920043368,33.7499995832345
179.912745063354,103.075010694339,33.7499997292387
179.912744815087,104.949101410711,33.7499998534324
179.912744614474,106.823192198564,33.7499999537872
179.91274440003,108.69728296567,35.6250000610611
181.786837610396,89.9563752603426,35.6249989997497
181.786837702764,91.8304664876663,33.7499989535434
181.786836409289,99.3268289025409,33.7499996005946
181.786836143795,101.200919593071,33.7499997334061
181.786835913278,103.075010336069,33.7499998487202
181.786835722218,104.94910113825,33.7499999442967
181.786835574191,106.823192004982,33.750000018346
181.786835438564,108.697282890312,35.6250000861925
183.660927912103,91.8304651685176,35.6249993934729
183.660927674719,93.704555901213,35.6249995122226
183.660927683277,95.5786470028215,33.7499995079416
183.660927429708,97.4527377112408,33.7499996347873
183.660927197044,99.3268284510165,33.7499997511757
183.660926990828,101.200919230464,33.7499998543339
183.660926815842,103.075010056757,33.7499999418692
183.66092667606,104.949100935855,33.7500000117944
183.6609265746,106.823191872438,33.7500000625487
183.660926506877,108.697282859625,35.6250000964268
185.535018237517,95.5786462010244,35.6249997753369
185.535018220463,97.4527372642145,33.7499997838683
185.535018044473,99.3268280890016,33.7499998719059
185.535017891602,101.200918948466,33.7499999483786
185.535017766102,103.075009848989,33.7500000111588
185.535017671462,104.9491007958,33.750000058502
185.535017605043,106.823191784944,35.6250000917276
187.409108976706,97.4527367654218,35.6249999502132
187.40910894644,99.3268278087938,33.7499999653538
187.409108840782,101.200918739079,33.7500000182083
187.409108758543,103.075009704493,33.7500000593477
187.409108701556,104.949100707784,35.6250000878549
189.283199866435,99.32682755563,35.6250000497827
189.283199820883,101.200918576072,35.6250000725702
189.283199792971,103.075009622976,35.6250000865329
159.297755031505,93.7045731674416,35.6249937540217
157.423663700286,93.7045728037716,37.4999938753038
159.297754755815,91.8304816651353,37.4999938919334
159.297753719658,95.5786622884432,35.6249944102632
157.423662412326,95.578661960603,37.4999945195963
159.297751174437,97.4527495593843,37.4999956834906
161.171849621238,86.2082140637963,35.6249920026921
159.297758284677,86.208213692113,37.4999921266466
161.171848850849,84.3341218194413,37.4999923880732
161.171848457969,88.0823034076653,35.6249925846084
159.297757140483,88.0823030645946,37.4999926990208
161.171847257343,89.9563926954985,35.6249931852124
159.297755958771,89.956392380797,37.4999932901638
161.171846035722,91.8304819518387,35.6249937963192
161.171844809015,93.7045712005498,35.6249944099703
161.171843592521,95.5786604645799,35.6249950185125
161.171842400777,97.4527497657362,35.6249956146733
161.171841247421,99.3268391244741,35.624996191631
159.297750037783,99.3268389431742,37.4999962520936
161.171839204593,101.200927149003,37.4999972135406
163.045940116557,84.3341220848462,35.6249922995621
163.04593925203,82.4600296992835,37.4999927320353
163.045939090721,86.2082116348643,35.6249928127287
163.045938014611,88.0823011094702,35.624993351045
163.045936904192,89.9563905326137,35.6249939065237
163.045935775135,91.8304799278007,35.6249944713258
163.045933521367,95.5786587246917,35.6249955987565
163.045931366896,99.3268376705296,35.6249966765142
163.045930358649,101.200927246931,35.6249971808822
163.04592941122,103.075016914559,35.6249976548266
161.171838267401,103.075016831988,37.4999976823637
163.045927875797,104.949105700196,37.4999984229103
163.045927735976,106.823196579237,35.6249984928548
161.171836610235,106.823196523782,37.4999985113485
163.045927023407,108.697286599155,35.6249988493122
161.171835905276,108.697286555116,37.499998863999
163.045926000894,110.571376154157,37.4999993608167
164.920029565817,84.3341196255776,35.6249931197158
164.920028768075,82.4600273401931,37.4999935187802
164.920027634683,88.0822989064213,35.6249940857508
164.920020630646,101.200926021768,35.6249975894679
