Patch Number,Myocardial work value
1,4.16317307975977
2,3.83925175359313
3,4.49162217422099
4,4.54711234252158
5,3.96952813582514
6,5.49212016065101
7,5.70982611733114
8,5.50115090830436
9,5.56190311023212
10,5.50918731415102
11,4.64138670581567
12,3.82960625426937
13,4.50626625678809
14,5.57082284592888
15,5.17183496647055
16,5.47175005026217
17,5.02364226123186
18,4.30495935693236
19,3.78384662237917
20,4.72203833114385
21,5.68966418590658
22,4.86325167025585
23,5.64078998388115
24,4.56489623481534
25,4.28584294288958
26,4.02017402384294
27,5.22966773465034
28,5.74995823650749
29,5.11057045799348
30,5.47716765672374
31,4.81465739031458
32,4.53946771938274
33,4.96840262457867
34,6.12782772739208
35,5.37291649532462
36,5.73731025303703
37,5.08081725957559
38,4.81086363671858
39,5.83957269055821
40,6.0390809683129
41,5.41354703286167
42,5.82616471720578
43,5.18004935367373
44,5.54161327453979
45,5.66130870675727
46,5.62415423854332
47,5.50738571022645
48,5.60871938175613
49,3.87401562487163
50,3.26884760228935
51,3.49683420457867
52,3.59428486321211
53,3.68382224893603
54,3.6092993796663
55,3.5631246439173
56,3.80477921168754
57,3.50624189792407
58,3.14559591624234
59,3.46189081313555
60,3.0129607510994
61,3.26253917483031
62,3.1433059447699
63,3.54628802705328
64,2.89565479366515
65,3.064904867471
66,3.24016963283696
67,3.99024867176883
68,3.31971418045698
69,3.04824579370687
70,2.69662648126502
71,3.33857272506292
72,3.17656073343804
73,4.26996525885717
74,3.9318602990862
75,4.00333601719706
76,3.95825179299856
77,3.06431090686762
78,2.64719607337679
79,3.41484186835249
80,3.34001813282609
81,3.71080054399846
82,3.95053933311894
83,4.22865604251973
84,3.66295685136796
85,2.76848734307235
86,3.06535746440577
87,3.04746025616352
88,3.52939695581577
89,3.11127545151104
90,3.95521658067099
91,3.84741704620421
92,2.87185921559012
93,3.579106073386
94,2.58179160286521
95,3.47374795939972
96,3.30806641346584
97,3.86928517080282
98,3.64883097124175
99,3.17082261925189
100,2.68726996476587
101,3.5961406842444
102,3.42054654051225
103,3.36606624319142
104,3.71713740659489
105,3.05458782271382
106,2.81380657338407
107,3.7370612232456
108,3.5518030015526
109,3.52387705914494
110,3.8826728469188
111,4.23687832360935
112,3.28393341611262
113,4.13952688403143
114,4.35927807519364
115,5.36999961362445
116,4.86946785709016
117,3.91803428351366
118,6.15860106249328
119,5.05593920148956
120,6.06272182107728
121,5.53840114659959
122,6.08966183382084
123,5.91695835790594
124,6.3131124477146
125,6.25203817967869
126,6.55231778416683
127,5.6722413552851
128,6.48220715798861
129,5.86694264218121
130,6.09261235024576
131,5.13955396402639
132,6.12453420402914
133,6.68493691434815
134,5.71117559574466
135,5.81801558888101
136,5.64390679232005
137,5.43710631553487
138,5.78521799730998
139,6.53567837917551
140,5.55996017231927
141,5.64465454908434
142,5.82874800443279
143,6.4460387076797
144,3.13232330751162
145,3.22775031732418
146,3.23537357117286
147,3.6177186746154
148,3.17174304700252
149,3.28178277756662
150,3.36738594251828
151,3.55431374797232
152,3.03623600419138
153,3.07735536647446
154,3.40442419810892
155,3.14381100685176
156,3.64535433167286
157,3.26019955795872
158,3.2694388161824
159,2.68427948423506
160,2.91345438441689
161,3.26865891303588
162,3.00705237972982
163,3.19771962270788
164,3.92716134605225
165,2.49424878640014
166,2.75645312010366
167,2.61723773909153
168,3.03349858013781
169,2.54633908209924
170,3.07831015909787
171,4.0774077011818
172,3.69992051696801
173,2.15777926387999
174,2.93559949708458
175,2.85290920769089
176,3.60667353038335
177,3.69707334307645
178,2.96969104470137
179,2.90247773299783
180,3.72171681941832
181,3.84885524171725
182,2.51794659775953
183,2.98520018734317
184,2.74061818194609
185,4.00131396444606
186,2.04869159774809
187,2.99420846221722
188,3.63746895041334
189,4.66085879149349
190,3.07187915556615
191,3.38050358169514
192,5.01746894606328
193,4.9633580938627
194,4.48736429420404
195,3.33619832506103
196,2.56892413374073
197,3.10349947270475
198,3.27473530646337
199,4.52125543092239
200,4.89393013978346
201,4.36707158012618
202,4.05250312067489
203,3.74897944161947
204,2.12909074525795
205,3.60285812347645
206,3.50792941605778
207,4.68219323054665
208,5.00128640750785
209,4.51573586315108
210,4.1988034686601
211,3.89238593768135
212,3.03527720010636
213,3.70454221109777
214,4.85255477585444
215,5.26870842889032
216,4.67767590913474
217,4.35986749047306
218,4.0519498388351
219,3.57171378059665
220,3.43665209857528
221,4.88904715148701
222,4.89508447816845
223,4.76431136027481
224,4.53516892088473
225,4.31179326976219
226,2.6552932966888
227,3.74612445315199
