Patch Number,Myocardial work value
1,1.15187451270604
2,2.37202287239189
3,1.31091489981273
4,2.34757248769007
5,0.899436576894556
6,1.34241452033891
7,1.45351931482857
8,1.79520505614899
9,2.56322379541818
10,1.55142055476444
11,0.775335875454177
12,2.04921864044106
13,1.70682139085189
14,2.22097862023103
15,1.01564789112748
16,1.28184333182966
17,1.3638894972998
18,1.86764727266178
19,1.54654855479621
20,2.07294673105039
21,2.23092293360617
22,1.9340365564433
23,2.12276642576173
24,1.56801664558054
25,2.15280368050326
26,2.68740330530792
27,2.52636317328012
28,2.26097655181144
29,1.28713699602442
30,1.94758831247236
31,1.17931403513409
32,1.81990099031622
33,2.28596538411008
34,2.17569957630025
35,2.61969914683813
36,2.41769378018875
37,3.20138842014153
38,2.90776208101935
39,0.554216285538581
40,1.1163214474464
41,0.823468191920308
42,0.863907609099866
43,1.63229816938517
44,2.32656713409459
45,2.65556286675601
46,2.60579430826942
47,2.80595445642145
48,3.02751974167018
49,3.42700476828125
50,3.23289111755951
51,3.68696886305261
52,3.56914149179132
53,0.99606169943424
54,0.79811407510836
55,1.4438796466511
56,1.8043947950796
57,2.15917864922734
58,2.50434730080556
59,3.20433510469308
60,3.44219865486833
61,2.93304644491861
62,3.21612823501899
63,0.88598853758983
64,0.790050513154627
65,1.23835029385186
66,1.61253740793944
67,1.98182809798671
68,3.37933997219849
69,3.19174552412713
70,3.32320113800188
71,3.55333482411098
72,0.776985104028828
73,0.842243748045647
74,1.02641467460417
75,1.41281002641484
76,3.49953847985024
77,2.88674645798957
78,2.47222128410736
79,1.15606638940221
80,0.844969394736484
81,1.18412031127372
82,1.20643221667962
83,3.37409249920534
84,2.75737134681261
85,2.322339018795
86,1.62586911123833
87,1.46347395301917
88,3.23480488986796
89,2.61227016573405
90,1.91140687721441
91,2.22296496237733
92,1.80399773310998
93,3.0821016883326
94,1.83161898449182
95,1.35965811546511
96,2.59938144085831
97,2.3783536866729
98,2.71490931962522
99,2.08506712900965
100,1.26477226983015
101,2.29270388895991
102,2.20165451664942
103,2.41565081080478
104,2.61705123656982
105,2.57496427454674
106,2.2144246855885
107,2.830864400253
108,2.20014483933559
109,2.83593318953176
110,3.1608131594768
111,3.01238610963534
112,3.51031301439048
113,3.41714747520268
114,1.84056161334512
115,1.82211175245287
116,2.49047489163587
117,3.08543731628851
118,3.13482417965215
119,3.36770910749454
120,3.5128358885646
121,3.99345635387792
122,4.01097898412362
123,1.43769313796589
124,1.21944670224001
125,2.07279499057966
126,2.69224137549523
127,2.97985885901002
128,3.2578562598817
129,3.52278707107107
130,3.55891446942329
131,3.75360777366312
132,4.17092801780869
133,1.01062347297615
134,1.03411550561458
135,1.61486874976732
136,2.24491332011101
137,3.75133378501758
138,3.72542895131414
139,3.94851397734
140,3.81496660481815
141,1.2311840020737
142,0.949366689098602
143,4.17495726314861
144,0.928685796065547
145,3.69472766874303
146,0.911934342470326
147,4.25652434382391
148,0.735096606398602
149,3.92371540698312
150,0.822609703312815
151,2.7800665266031
152,0.912801493262519
153,2.62007115566982
154,1.06264041621048
155,1.62035983708778
156,1.88842171374621
157,1.62575292092833
158,2.57971748918526
159,1.74708755378019
160,2.70753304137694
161,2.22464459328989
162,1.94016540704146
163,1.52568944459327
164,2.97849805793359
165,2.28556285061455
166,2.43148496327103
167,2.63708759180376
168,2.83106312164315
169,2.25502060049947
170,1.40836967441138
171,3.19416625914113
172,3.03335993129804
173,3.04707341810171
174,3.05639359503242
175,2.75640209416525
176,3.21958225478687
177,3.60109645614302
178,3.34101168878355
179,3.44049307245493
180,2.54382168906862
181,3.03752494865071
182,3.39886961652561
183,3.51235559316907
184,3.57141209596602
185,3.36398876721596
186,3.47647558051541
187,3.17536190309636
188,2.78249709940159
189,3.16864135091078
190,3.1438216629882
191,3.1783293851353
192,3.25815994035091
193,3.69433352703956
194,3.12267747302428
195,3.54342447431743
196,3.58244174164478
197,3.15521925255674
198,3.51335957361416
199,3.78065858435519
200,3.56620463286705
201,3.74624488363184
202,3.50505036971365
203,2.33225308003171
204,2.29901980995786
205,2.78754017157136
206,2.79735929720552
207,2.61502763395996
208,3.43629852169631
209,2.27961375458746
210,3.04720430309427
211,3.08659358546752
212,2.88294888142119
213,3.58616419064368
214,4.0120764392553
215,3.88846796251407
216,3.73568320655706
217,3.19760515197837
218,2.56390248714731
219,3.29196225080222
220,2.97433157671206
221,3.23848851653886
222,3.27890053356156
223,3.53068186733045
224,2.41337059806888
225,2.7106575921877
226,2.84305802686982
227,3.12839441174516
228,2.98216170477816
229,3.2847994927747
230,2.74067808447517
231,2.95760025378909
232,2.84506686370219
233,2.97935631620687
234,3.60783629544109
235,3.02178619235214
236,3.38449627898312
237,3.40858804695454
238,4.0133924959247
239,3.72711353953712
240,3.93549933799764
241,3.58768821334525
242,3.27711903092
243,3.71528046598845
244,3.16166871474377
245,3.91012425492493
246,4.03585672000459
247,4.07602516538414
248,4.18577008924241
249,4.06204904742915
250,3.05788600335412
251,3.0179208174902
252,3.85174547234121
253,3.78499077059042
254,3.91411424122645
255,3.99100549231112
256,4.33182370084124
257,4.68979328603939
258,4.74963480259526
259,4.12569762282426
260,4.86154973412443
261,4.35087926375425
262,2.5335854702524
263,3.05699107131102
264,2.3919565949463
265,3.08148163992992
266,3.33716144953257
267,3.33438289435501
268,3.43099899367235
269,3.8463776389942
270,4.00499336904219
271,4.30204212059185
272,4.20745942951721
273,3.87478153833238
274,3.45097482872884
275,2.20917634406649
276,1.96809861902203
277,2.67456979659522
278,3.86349322322882
279,4.02624462584133
280,4.2015471472048
281,4.35459069929679
282,4.16736652100282
283,4.31061636468514
284,1.85507614501736
285,1.75313250615417
286,2.31297269459377
287,4.23842506489598
288,4.38898469896988
289,3.42925534444762
290,3.68141479346235
291,1.78283980615149
292,1.31454444110494
293,3.74176599769129
294,3.97279991947506
295,1.36364719159699
296,4.71465313844603
297,4.14209750329929
298,1.20847121896762
299,3.77447946949484
300,0.98162673323173
301,3.70873686701795
302,0.943642949087847
303,3.77377075047451
304,0.819955897450646
305,4.33216650987598
306,0.866008745984719
307,4.48519042211214
308,0.941955015806404
309,3.11101357107407
310,1.02726040302414
311,2.9496037261189
312,1.10519793901209
313,2.08819964280811
314,1.23415591768765
315,1.81426906233621
316,2.05221648458182
317,2.29765320276871
318,2.73771680849675
319,2.12622027936729
320,3.03702110688872
321,1.7720254680746
322,3.33502643285639
323,1.90023092814068
324,1.38135557944611
325,3.33666739236837
326,3.19426840361846
327,3.20779335173336
328,3.53034734197101
329,2.42313847089267
330,1.02043229750728
331,2.65284657235703
332,3.70744809958736
333,4.61220175892855
334,4.09349348670971
335,4.3614875990432
336,3.89430823381506
337,4.11152424741152
338,4.13470893529965
339,4.69624956877634
340,4.74138910105842
341,5.32434808195717
342,4.81377370478459
343,5.14289842578199
344,6.12143071462571
345,5.64192207602542
346,5.9864066020124
347,4.60470793018932
348,3.69553113314678
349,3.74872727660167
350,3.58859459240885
351,3.90995516209679
352,4.21138278825791
353,3.79470193079821
354,4.25207021508879
355,4.88652330537412
356,4.65001703518688
357,4.40916988766382
358,5.79491923255759
359,3.72416364800771
360,3.84125511127599
361,3.66155015164819
362,3.63945744495831
363,3.55878959534403
364,3.5561462227173
365,3.6558198400535
366,3.84717806362914
367,4.09581231230268
368,4.37544342497279
369,4.91272296479658
370,5.76168983019246
371,6.02870692755726
372,6.71073646899667
373,5.7552459048011
374,3.76422270262157
375,3.68404605411918
376,3.76357609460728
377,3.76365897097818
378,3.63418012499323
379,3.53914961676253
380,3.50309592141374
381,3.5602999460467
382,3.72011053153045
383,3.95136162419403
384,4.21805619359954
385,4.50114020734172
386,4.79202107415874
387,4.56305369718935
388,4.11135886487976
389,3.80414952033373
390,4.11982659662954
391,3.86301750571781
392,3.90252782382329
393,3.75923188979315
394,3.63415606677716
395,3.53341673942169
396,3.47353841741898
397,3.48847433119531
398,3.60745029035319
399,3.81504154427476
400,3.78971727940454
401,4.16871485903024
402,4.61644446139433
403,4.41702805267171
404,4.02843851679641
405,2.96047577268164
406,3.84640915053462
407,3.38709652037221
408,4.03036047836817
409,3.88537526705619
410,3.75346363153559
411,3.63603422666207
412,3.53613964066898
413,3.46323287740638
414,3.44329566948844
415,3.51587251469165
416,3.53068240116323
417,3.44278915365102
418,3.92992497663852
419,4.3392652610672
420,3.9552673653674
421,3.92503916353112
422,2.93334554786681
423,3.31308636449699
424,3.9953190566728
425,3.86481706983538
426,3.74542031638422
427,3.63775159901972
428,3.54305640473825
429,3.46599817750208
430,3.42284630233939
431,3.45093730410612
432,3.43291256144756
433,4.04146446424466
434,3.7488059637651
435,3.84715497673743
436,3.71534380897108
437,3.78865274526856
438,4.39658470690322
439,3.89940602815346
440,4.33016360920809
441,3.84001412891341
442,3.95630753996178
443,3.84082205635187
444,3.73478034350428
445,3.63830258104811
446,3.55158349729824
447,3.47643517074359
448,3.42152225573664
449,3.41430244811329
450,3.76266933062814
451,3.82625008108801
452,3.69920120630736
453,3.75350749006039
454,3.78272714911335
455,2.81789655708382
456,3.95316705993863
457,4.13646961198737
458,4.0214268274571
459,3.91362219159258
460,3.81363507991297
461,3.72164114893781
462,3.55377141596783
463,3.49111829078137
464,3.43307162181951
465,3.40308329420576
466,3.29077838684211
467,3.12750845732726
468,2.45578894921158
469,2.16531815312508
470,3.43965137369555
471,4.05566633939375
472,3.95847896738622
473,3.86770022297321
474,3.7836802436764
475,3.50837579286498
476,3.40624922777201
477,3.39176542363078
478,3.34930528827553
479,2.07350981117563
480,3.19329601844006
481,3.97151059280832
482,3.8924464518496
483,3.81905741274954
484,3.75147812754211
485,3.07849263492309
486,3.10770986539878
487,2.91591976331075
488,1.97586349583407
489,3.88450780185748
490,3.82385044989723
491,3.76822997744543
492,3.71757468658141
493,3.67020056549047
494,3.58860737932377
495,3.74292081793692
496,2.25908580806559
497,1.12847139016642
498,3.17948028206468
499,3.75318494470042
500,3.71572136961026
501,3.68248022729072
502,3.65281694835787
503,3.62566634195587
504,3.59952133246147
505,3.57537802357372
506,3.74073225615173
507,3.99401924707089
508,4.19134695518889
509,4.17738071820608
510,4.4355453935752
511,4.10213868923998
512,3.92827377181098
513,1.45141545374067
514,2.9652366597737
515,3.68087197172548
516,3.66195494948279
517,3.62777502652596
518,3.57603639195859
519,3.55629157251791
520,3.5260896750945
521,3.50199869628558
522,3.59906497023039
523,3.73929473039794
524,2.71796534832239
525,1.89841392476651
526,3.60722236960146
527,3.60989051266257
528,3.58738571573704
529,3.56052194189832
530,3.66853263392857
531,3.83453486619558
532,2.15599806590992
533,1.8723631291103
534,2.79485515511507
535,3.66184688074469
536,3.65686046119495
537,3.63390141123874
538,3.74896202751402
539,3.93406458009205
540,2.0121252255031
541,2.06466659728877
542,2.0843830742136
543,3.73310199971067
544,3.71856590151845
545,3.83647902923873
546,4.03447618024191
547,2.62016755857746
548,3.81483562580656
549,3.81179339172946
550,3.92811708653481
551,4.13306326160863
552,3.0886312001805
553,2.39083192070677
554,3.87039005663706
555,3.90075999625858
556,3.91135997317031
557,4.02149625366276
558,5.09823698364959
559,2.25545588437456
560,1.97424985833263
561,2.91049619415117
562,3.98168237911357
563,4.01526576809117
564,4.34854968104091
565,4.98182297185033
566,5.46373360110941
567,2.33943250067651
568,2.88018507573271
569,3.49752068983495
570,3.59842895386144
571,4.12157102577288
572,4.13776840652007
573,4.22910508423306
574,4.73409283777685
575,2.70618179619516
576,2.76954691180218
577,3.47132793373053
578,3.61067722828056
579,4.16892307930396
580,4.22831307119612
581,4.2603721685128
582,4.32475862588701
583,4.76859704787648
584,2.80376293354198
585,2.23252706362911
586,3.07677279379063
587,3.44060226296511
588,4.39681922516985
589,4.78970146403913
590,2.45900042227872
591,2.3620664582906
592,4.79721692249876
593,2.43220759950687
594,1.99100644352492
595,4.57612173460154
596,4.79097660352913
597,2.00895686513023
598,3.80791118300896
599,3.56326658060381
600,1.91755061944255
601,3.67496518830064
602,1.60266414841771
603,4.5870664145636
604,4.54776452023096
605,1.41813277778133
606,3.7707956261319
607,1.43784063807801
608,3.31640024165415
609,1.22360303917667
610,3.957302824482
611,1.16004991624379
612,3.83437981201218
613,0.960505242156126
614,4.55983224147398
615,1.13825658277584
616,4.86108994119886
617,1.02047370900337
618,4.0499092695677
619,0.853133978137676
620,3.9411839488788
621,1.18865848139196
622,3.14564590617052
623,1.25217859868967
624,2.61609485717855
625,1.36051912481004
626,2.70885703745836
627,1.64842204342463
628,2.51627011463033
629,1.92773533242391
630,2.31876209750971
631,2.21400876249027
632,1.74890674018687
633,2.50279952285772
634,1.30963185864113
635,2.62141787613541
636,3.16753004649308
637,3.32468528438927
638,3.43169297749716
639,2.01870041519373
640,3.77760104063228
641,4.82461217910662
642,4.07140549588237
643,4.56150737147786
644,5.22302542824361
645,4.62854630674447
646,4.92691301067349
647,5.29311856974187
648,4.41320132519569
649,3.57552560550074
650,5.30979784303574
651,6.12566506496868
652,6.28550417272488
653,5.93142007164482
654,4.41256142409264
655,4.10601597961624
656,4.94689319021635
657,4.4043116036398
658,4.7253408520007
659,4.39168680243824
660,4.54410833521794
661,4.35601319903454
662,4.38636163376784
663,4.63358564380523
664,4.49380463655579
665,4.20939788025125
666,3.6245162283328
667,4.20259898886252
668,4.14795639549846
669,3.90826365506208
670,6.37589962610495
671,3.45947521225464
672,3.45442185417359
673,4.09314811362253
674,3.51718912623055
675,6.86807536919276
676,5.7575630517311
677,4.23448136610012
678,3.44773621831733
679,4.28690777730821
680,3.79426307058336
681,4.91122824393606
682,3.52766304162336
683,2.93934388438869
684,4.53468624423342
685,4.43285260513871
686,3.46320469254516
687,2.52270071540058
688,4.32257883101955
689,3.3948524072441
690,3.48682763168059
691,3.85235293279062
692,4.07567812193091
693,4.06955350397777
694,3.65501796991544
695,3.89284098072783
696,3.5304242238479
697,2.38288914924573
698,3.54005407175451
699,3.78297331614701
700,3.78001983245665
701,3.64901650050533
702,2.02670610696816
703,3.45882136360134
704,3.69303755830262
705,3.42863583143059
706,3.30682339467288
707,2.19194211928299
708,1.23885777020056
709,3.39736827822375
710,3.45619173216643
711,3.27326964436282
712,1.71571723593759
713,3.56642426523689
714,3.62946575913723
715,1.29418652512807
716,3.71817911692158
717,1.21581865035385
718,3.82321987333507
719,2.04128290354467
720,3.93981301007768
721,1.80305103539603
722,4.06318012507114
723,1.93672124527933
724,1.2717376433157
725,4.18913591843031
726,1.49959244434469
727,2.24992712735753
728,2.70088077403009
729,4.31425778848537
730,2.05899414030029
731,4.22958004894742
732,2.03433872547601
733,5.48771735639626
734,2.44810595785046
735,2.0104104089937
736,5.27735228185042
737,2.54830197216178
738,1.98697022357266
739,5.25745849094465
740,2.4713569158995
741,5.32718683316889
742,2.65478322646031
743,2.54065470871061
744,5.31577545824225
745,2.0816294320464
746,5.28801694997841
747,1.76680222797774
748,4.30113784218076
749,2.14567333722274
750,4.07449278743913
751,2.0131140610338
752,4.90299729396075
753,1.54951321671455
