Patch Number,Myocardial work value
1,0.134973193527612
2,-1.11536383296256
3,-2.45947778851075
4,0.706983612525331
5,-1.16635189284723
6,1.62201856401561
7,-1.40683137241422
8,-0.32065521658708
9,1.73535541591006
10,-0.571336626304351
11,-0.318345510032869
12,1.93709254406868
13,2.058572971775
14,0.140336762141447
15,0.357849204391971
16,-1.13781140585067
17,2.32630795048643
18,1.05512000318925
19,-2.62010085320256
20,1.55810287566549
21,-0.202739526390209
22,1.47509523102758
23,1.41088923519
24,4.85778612444554
25,0.661399591833558
26,2.95406869710153
27,-1.07038277670835
28,5.68989515124817
29,-1.59093164937352
30,1.63598531599882
31,-0.349330096364651
32,2.41728774966384
33,5.32180620379932
34,-3.32590833216958
35,-1.44928030257581
36,-2.31575013339315
37,1.19770926685785
38,7.07064894722473
39,-2.78478118961373
40,-3.59452798042707
41,-3.15969709179255
42,0.409754810878852
43,5.42590101021182
44,-4.81783579597322
45,-1.75264590641313
46,5.70168191822213
47,6.12771525741141
48,0.749234460741127
49,-1.87619197600874
50,2.19079766839715
51,-0.0208400142535621
52,-1.94907133177681
53,-0.129985709294984
54,-0.331085438939921
55,-1.38729973619948
56,-1.12953172081355
57,-0.879616099947646
58,0.20651928470816
59,0.455849262209209
60,-0.443727249175269
61,-1.38728221222031
62,-1.00178872423077
63,-1.22456776202796
64,-0.157563873925617
65,-1.74733877531256
66,-1.49231957036037
67,-1.37284139858293
68,-1.28933234980271
69,0.258657780297551
70,-0.949390839835173
71,3.32555185004346
72,-1.76261802966114
73,-2.49593357679467
74,-0.847258181274644
75,-0.608961745393122
76,-2.90090813085008
77,-2.89046151281109
78,-1.53478048663932
79,-1.2733468626967
80,-0.959154923466599
81,2.16754984879572
82,5.6331236372268
83,-2.85530471307775
84,-1.73142283952197
85,-3.20865457247426
86,-3.06724488973325
87,-2.28018507981986
88,-1.53311897674432
89,-1.2391886497412
90,-0.889365109916178
91,2.4267151413148
92,6.06856058151281
93,-2.71481059457823
94,-2.80948788915828
95,-1.49477763876906
96,-1.17003791670312
97,-0.786520322797771
98,2.69346358389905
99,6.47277889680271
100,-1.94083059958459
101,-3.02814612172056
102,-1.77181648606887
103,-1.41642955305566
104,-1.06264623951544
105,0.346592545709834
106,2.99222443931937
107,5.24731620557661
108,-0.488957896011951
109,-0.456177762921331
110,-2.66124002082082
111,0.15069126572572
112,0.0292693325074115
113,1.73888264530618
114,-0.338854981372615
115,0.631631757247165
116,-1.59219599546299
117,-1.29574689795544
118,1.89116659047257
119,1.59661237398719
120,0.984448697320156
121,-2.93510574047822
122,-3.5218688743905
123,-2.29572756657727
124,-0.371673177175691
125,1.45002255486628
126,1.93793822695766
127,-4.25568837097459
128,-2.48352006759208
129,-4.18643516995885
130,1.48976418755126
131,-3.9985942026609
132,-0.628188889214185
133,-1.55460471583399
134,-1.78949955437211
135,1.98683302676444
136,1.23674437837074
137,1.53922806071442
138,3.54519715919834
139,0.713223039577088
140,3.09698144754342
141,1.69214071059415
142,2.66433355436575
143,-0.817715165998277
144,-1.2132500713436
145,-1.6093327547965
146,0.361007462666028
147,5.03771378322666
148,-3.2116250270613
149,-1.62162818335554
150,4.1342118128024
151,-1.41975520561798
152,-1.38421990284586
153,-1.42380170320988
154,3.91114028071039
155,-3.56826585590454
156,-2.25095750257977
157,-4.81075144063604
158,6.20727603253235
159,5.00661220863917
160,-3.92442352246589
161,-3.77145522850382
162,-4.27949133161865
163,-4.32510710346569
164,3.53731902887183
165,5.02660972519155
166,3.45672194473238
167,3.28611223640434
168,0.425445978133066
169,1.01944394352808
170,0.405489795738488
171,1.68081809772692
172,2.37167953781361
173,4.89359822576031
174,5.06224531030594
175,5.18167062091412
176,5.18984459747151
177,2.11290583940036
178,1.42531911218509
179,2.11972147207514
180,5.67741022271319
181,4.3926451752982
182,1.75087063096717
183,5.58122962430219
184,1.88802828324501
185,0.803747645144233
186,1.09324458310638
187,1.41613775561801
188,1.19980532591578
189,1.88975615210388
190,0.756013125896498
191,4.2921352960014
192,0.703999148957849
193,0.954266223037493
194,1.23226359892324
195,1.53984114439891
196,2.58276471409353
197,3.86180857310253
198,1.84893927867536
199,1.61914615933252
200,1.20108619597833
201,1.08524932195061
202,1.35664797252349
203,1.65442229344395
204,1.98005701276082
205,3.56016450726737
206,4.22798657159495
207,-0.608051057308482
208,1.56576599804832
209,1.45286416896425
210,-0.224083363368046
211,-2.00186764558569
212,-1.02852164762063
213,1.82511553023248
214,1.85268873558575
215,1.90927177622981
216,0.25187831533322
217,-1.47551948986444
218,-1.33638141737984
219,1.3621308173878
220,-0.146722048568875
221,0.860905154900071
222,0.801344264991266
223,0.909082278867576
224,1.5523503528887
225,-1.01314128792271
226,-0.309487148568998
227,0.916581386031197
228,1.25974616935166
229,-1.01752319100257
230,1.55611850137964
231,0.583746968573585
232,-1.25068926771645
233,-1.31435728949841
234,-0.257656756339441
235,0.960586550182327
236,-1.30338843503309
237,1.46973828981404
238,-0.40852012000725
239,0.204941966860789
240,-1.49910379552736
241,-1.19089253046159
242,-1.01373519667153
243,-0.0487038713719657
244,-0.904760211442438
245,0.316506397495432
246,-1.78421769425256
247,-1.15660734908322
248,-0.544438515319321
249,-0.474152711771713
250,-1.13915937612059
251,-2.11940057541731
252,-0.517477895590053
253,-0.837562171131373
254,-0.64211320424259
255,-0.42498068610565
256,-0.680805831863179
257,-1.28186808337045
258,-1.14073029576282
259,1.57896234127529
260,-0.00560407205761315
261,1.46971304177383
262,-0.448058886197867
263,-0.0123842401469689
264,-1.44366060631259
265,3.82966268408754
266,-1.09429367800818
267,-1.54198806780135
268,-2.17723815278907
269,4.59163499972991
270,-2.83225062900646
271,-2.99586192363984
272,-2.54586228720074
273,-2.23918907613976
274,5.59124000181477
275,-2.68933184592086
276,-2.83919273467883
277,-2.37036484246671
278,-2.35478306521204
279,-2.29400922416871
280,-2.21375524147277
281,5.92284614564063
282,-2.79409489101334
283,-2.93024186539851
284,4.35431080843105
285,-3.07609322689498
286,3.81583017284374
287,2.81407982843523
288,1.08966817933005
289,0.572599060172776
290,1.45798770479387
291,2.3792896949621
292,0.0936607414038637
293,1.16479936878895
294,-0.264843576240359
295,1.99054286076762
296,3.66398715979729
297,1.75927153905044
298,-0.557914994616633
299,-1.16160898613075
300,-0.366783964167188
301,0.326053777853697
302,-0.504171010463887
303,-0.00415727606139948
304,1.57085197613007
305,3.03164271544335
306,3.95418951647143
307,-1.80196096647068
308,-1.31504314785924
309,-2.2361171037334
310,-2.21929924449425
311,-0.674526050789841
312,-0.224009030419559
313,0.296014480781871
314,0.889813065915326
315,4.10439701525119
316,4.86402498933066
317,-1.70194663983752
318,-1.18665456219149
319,-0.501420374787633
