Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9"
1787,0,-0.0835958016429744,-0.123412510440277,-0.167589966276484,-0.230236972738775,-0.114521486530268,-0.0886156837575817,-0.117377726048217,-0.0847192141531359
1788,0,-0.0932620191976434,-0.128606965215777,-0.115463603597821,-0.175661292332488,-0.0923364558438572,-0.0419195024790238,-0.092738852687143,-0.049221570922632
1789,0,-0.092181642772167,-0.121739924039271,-0.135728062168593,-0.172878517744466,-0.0976428771941987,-0.0500073219107189,-0.0912314750073093,-0.0526160891672707
1790,0,-0.0895018990146645,-0.119843025521782,-0.128326804054805,-0.153707623942713,-0.0759654169430953,-0.0437197691902428,-0.0780771407970136,-0.0399385404554473
1791,0,-0.119726000530916,-0.155239503049473,-0.149238143185185,-0.165964748966658,-0.0678763489790121,-0.0309900692034847,-0.0743611698117161,-0.0236162144246507
1792,0,-0.0999697385855701,-0.133697042394247,-0.158457851854149,-0.137393658196843,-0.0780035322108509,-0.0469351330772948,-0.0829290165297154,-0.0373133933312563
1793,0,-0.0796019469478935,-0.120216657223049,-0.142146861370126,-0.18694328658994,-0.0903301698264333,-0.0636508545274964,-0.100085155496203,-0.0853411131062869
1794,0,-0.0687116592013337,-0.0940250623341666,-0.121677771252643,-0.137051629320763,-0.0774584824175165,-0.062612070764044,-0.0869289802932717,-0.065856312235576
1795,0,-0.0879714188322674,-0.120624072475448,-0.157487190230548,-0.188825870873123,-0.0787500245515237,-0.0588588634671695,-0.0920197321758336,-0.0800659608186313
1796,0,-0.0737335700196659,-0.0996491027662146,-0.120202030410213,-0.130402661438977,-0.0605815569574004,-0.0510287273061311,-0.0802808358192362,-0.06147195956706
1797,0,-0.0895618107664008,-0.122226962782129,-0.171283210740286,-0.190820615538317,-0.0732092199188334,-0.0561055186770464,-0.0906828551679277,-0.067412226264933
1798,0,-0.0627487683529391,-0.100278400557556,-0.102065863672892,-0.132549472586818,-0.0422489572748831,-0.0403944474810296,-0.065647710920024,-0.049878628163521
1799,0,-0.0813138777360927,-0.121874177027223,-0.18258025811137,-0.21654882592876,-0.0732793287591351,-0.0661876234095856,-0.0982160446069156,-0.0534199338611387
1800,0,-0.0809530984855328,-0.106444854953547,-0.11645966385563,-0.113703626983139,-0.0352128183876831,-0.0376344406910708,-0.0715770006782478,-0.0594828542710015
1801,0,-0.0814361108325431,-0.122474128636246,-0.182480395512007,-0.214854282845035,-0.0621821725911483,-0.0638506642234518,-0.0957616153787031,-0.0517514531626656
1802,0,-0.11284202935994,-0.129555825406721,-0.13341731404415,-0.111633537714874,-0.0202718180408236,-0.0246317485806269,-0.0665440425449372,-0.0553185637722569
1803,0,-0.0812643666246505,-0.12294680411851,-0.182209932319105,-0.2135084602626,-0.0521389779620689,-0.061821897687775,-0.0937113701098887,-0.0504340519866346
1804,0,-0.0908456757240024,-0.119838824493873,-0.109568864914099,-0.115474119519571,-0.00767961290395958,-0.0248306668459629,-0.0576245439312867,-0.0540002468930452
