Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9"
25,0,-0.0755690304515053,-0.0988522571590422,-0.112780123664789,-0.0989459325915403,-0.0593220242337562,-0.182440593283423,-0.101931147272486,-0.023083876976142
26,0,-0.0673205360887189,-0.092262530537991,-0.108211645183452,-0.10359474415628,-0.063301189730271,-0.173062604815639,-0.0952884771346045,-0.0212244125664272
27,0,-0.0588795908456434,-0.0857451215378613,-0.102867926501832,-0.10737964796935,-0.0672313164184709,-0.164127127464589,-0.0887303561123332,-0.0192651512249329
28,0,-0.0522153729700603,-0.0807673329735278,-0.0970719614236136,-0.100202124094675,-0.0644380949732963,-0.137562037225291,-0.0626539153660308,-0.0435757329445895
29,0,-0.0338244348773622,-0.0581136770098053,-0.0733698731538496,-0.0826156937124731,-0.051117904407645,-0.125658192218906,-0.0653104704889175,-0.0445051113450732
30,0,-0.064686737034126,-0.0556718577651145,-0.0708036876777393,-0.0594497837705964,-0.0314324871436995,-0.137462794196113,-0.0969519859907964,0.0170677175323084
31,0,-0.0548141706407907,-0.0218965389941594,-0.0354701312498907,-0.0196162036383499,-0.0181992272810259,-0.136383226115806,-0.0907709721311316,0.00751726608404968
32,0,-0.0776469536573243,-0.100117727536267,-0.1133855543037,-0.08877814166085,-0.0496245117586269,-0.184262908723398,-0.115229917464166,-0.0319281886554271
33,0,-0.0700135927402264,-0.093389469770397,-0.109626936670681,-0.0948454398512178,-0.0540331282041041,-0.174492241735655,-0.108380557147013,-0.0302733055814737
34,0,-0.0621092044549654,-0.0865628996534121,-0.104952169877659,-0.100014386723294,-0.0584115887820795,-0.165108016862828,-0.101550877019583,-0.0284882770582692
35,0,-0.0539958144053203,-0.0797867086519692,-0.0994748171086401,-0.10428900304834,-0.0627386235481131,-0.15610366772191,-0.0947409781773605,-0.0265808438009749
36,0,-0.0368177580219393,-0.0597191637760357,-0.0748523059161389,-0.0852866370939931,-0.05262458694101,-0.128773513099566,-0.0753868745762005,-0.0326307595596902
37,0,-0.02553506960819,-0.0493270912429143,-0.0657693165772975,-0.0735291042658279,-0.0403360121079125,-0.11273496910529,-0.0682010730856648,-0.0487805277393873
38,0,-0.0283861205960277,-0.0598755654148942,-0.0809446518502105,-0.0975553296328145,-0.0607463597541241,-0.117960119509312,-0.0694690567301937,-0.0488138415609464
39,0,-0.0406306418912813,-0.00401336271325337,-0.0165310090184074,-0.00122317195753319,-0.012315577353058,-0.114412194086879,-0.0767299862128862,0.00706083272567226
40,0,-0.0605664506165731,-0.0325597830579436,-0.0448636631096004,-0.0204415386989697,-0.0119185087463998,-0.148316967346533,-0.112803793222068,0.000545058640071039
41,0,-0.0662860094812324,-0.0735837992093756,-0.0854117420082423,-0.056537434969811,-0.0323942180661156,-0.156117831212358,-0.107269077663304,-0.0240843956581681
42,0,-0.0716217662986129,-0.0948316294520384,-0.109992541109784,-0.0836959040402026,-0.0440230897041377,-0.174544944729144,-0.119830074699785,-0.039138640688039
43,0,-0.0643467732334794,-0.0878388880241162,-0.106117843788477,-0.0902835966146144,-0.0487921747176616,-0.164894106953707,-0.112921376025512,-0.0375510367355714
44,0,-0.0567841680531288,-0.0807177436560349,-0.10129888271906,-0.0959476732097458,-0.0535362188533041,-0.155554607963731,-0.105968342252175,-0.0358158886186004
45,0,-0.0489950794202603,-0.073627181517635,-0.0956567261773638,-0.100690661226873,-0.0582301885125126,-0.146526130234313,-0.0989724786336589,-0.0339372359478343
46,0,-0.0410412575873238,-0.0667178922577654,-0.0893161619703698,-0.10452417783889,-0.0628506858508043,-0.137799171780867,-0.0919331341676115,-0.0319239436469158
47,0,-0.0277175556497039,-0.0606112929951994,-0.0836310814522131,-0.0960054484821089,-0.0591397781101373,-0.100342596395064,-0.0626902327441793,-0.0541751735646798
48,0,-0.0195894155015127,-0.0526046892835189,-0.0761626308254792,-0.0960181148121035,-0.0620644577635699,-0.0933204844669542,-0.0626424123458356,-0.0553409504404665
49,0,-0.0578457431528,-0.0204741425018921,-0.0282332871162455,0.018690555282749,-0.00150611782787069,-0.120070886123559,-0.0708999634585328,0.0113376567049037
50,0,-0.0838399911789319,-0.0793003644104641,-0.0836749288870912,-0.0264705278068704,-0.0184577859473156,-0.194506360372669,-0.127526005042855,-0.0365155010519367
51,0,-0.0570758101036574,-0.0168894259954467,-0.0261732100620371,0.0195252994615807,-0.00127639356143516,-0.160867166952042,-0.109386332998864,-0.0124884398253344
52,0,-0.0598008521858179,-0.0446422591605022,-0.0540974640746101,-0.00883416863163045,-0.0152181526993018,-0.12378977477023,-0.0812081184489841,-0.0124394402682052
53,0,-0.0559487600796862,-0.045903713574077,-0.0599869726865359,-0.0372851841058317,-0.0142970085556002,-0.123218857434334,-0.108571504118701,0.00475135728816589
54,0,-0.0621351804871328,-0.0609730723824969,-0.0763137706314282,-0.0334489036571123,-0.0165402488893566,-0.176552608194116,-0.129710907893954,-0.0466776885157179
55,0,-0.0544871418987709,-0.0602022329166039,-0.0799596511669745,-0.0555315067805698,-0.0249748608841784,-0.143347135885744,-0.118481255552108,-0.0321435732701032
56,0,-0.0586327577417375,-0.0822485775504327,-0.10231599694552,-0.085389153286523,-0.0436621063596255,-0.15379691223065,-0.115385125207968,-0.044786503352845
57,0,-0.0514060026184339,-0.0747682444514329,-0.0973010755990813,-0.0915061684265435,-0.0487325358452536,-0.144547342529251,-0.108368137849388,-0.0430756217345354
58,0,-0.0439342635829739,-0.0673021787225686,-0.0914505966782524,-0.0966787448404658,-0.0537578642831357,-0.13553466761875,-0.101249237946643,-0.0412019737450758
59,0,-0.0362789104796236,-0.0600111482562338,-0.0848964706649591,-0.100917823790525,-0.0587111754350832,-0.126756627328146,-0.0940294452496822,-0.0391710387067572
60,0,-0.0206409391011725,-0.0530152344199258,-0.0782574734708459,-0.0910364244512365,-0.0547582207881854,-0.0852749871821802,-0.0632621195224977,-0.0586642336277959
61,0,0.00701436497397623,-0.0354878062728405,-0.0607898539552429,-0.0730543383322191,-0.0502354428204106,-0.0488505668439956,-0.0460763983330645,-0.067801698012557
62,0,-0.0562221843674413,-0.0118161377795136,-0.0263268587300014,0.0434098967613024,0.0232804062148302,-0.122311632547712,-0.103109019075746,-0.0199918943072147
63,0,-0.0572783253541705,-0.0299241507484835,-0.0355656872147277,0.0226139537058048,0.0228514999790583,-0.133915179803712,-0.121591655415398,0.00588081340551505
64,0,-0.0586363391875946,-0.0311984848790686,-0.040594936258469,0.0150297798568368,0.00336365552128814,-0.128448299429701,-0.0977630754050564,-0.0170188451110965
65,0,-0.0609426902519973,-0.0700486144375592,-0.0772950452281362,-0.0192664349537028,-0.0195099058512124,-0.151343776015247,-0.106481237148163,-0.0535839334661803
66,0,-0.052759195121897,-0.0407808158837305,-0.0525623054471099,-0.0100435558520315,-0.0106497246483217,-0.13764525409919,-0.101374957472994,-0.0296051874666398
67,0,-0.0313711821818888,0.00279713395594672,-0.0164566635918372,0.00826333157956261,-0.00350149095942576,-0.10108663950818,-0.0817479977991562,-0.0166059831120473
68,0,-0.0382048135259767,-0.0342649705845659,-0.05619071434222,-0.0500378141352603,-0.0230867406956488,-0.0942522655340241,-0.096933646714768,-0.00931424870093833
69,0,-0.0529406944273838,-0.0766807779495775,-0.0982959545217925,-0.080318807379444,-0.0387144869699306,-0.141371575984212,-0.115645583571678,-0.0518480778641338
70,0,-0.0460409865344846,-0.0687699410289725,-0.0930206362779501,-0.086830349243419,-0.0440667727341771,-0.132250788298864,-0.108617795328147,-0.0501349609116412
71,0,-0.0388766671888382,-0.0608619868997896,-0.0869070351646973,-0.0923770160723267,-0.0493823550187729,-0.123288579089016,-0.101433971133359,-0.0482419324857406
72,0,-0.0315090613374873,-0.0531281356982771,-0.0800944176224939,-0.0969696422113819,-0.054631201586952,-0.114490192089312,-0.0940963738536341,-0.0461712336654269
73,0,-0.0137024297231479,-0.0451138657387201,-0.072464411787039,-0.0854082967865528,-0.0504736583522676,-0.0693317818009398,-0.0620686404261721,-0.0629020632908215
74,0,0.00982965745539599,-0.0329158164831929,-0.0649477893139376,-0.0717679391964242,-0.0420489653261434,-0.0228938644860748,-0.0408009635653904,-0.0850149094162896
75,0,-0.052412540232871,-0.0239599196431045,-0.0348344989869345,0.0289871727174518,0.0185802797935799,-0.118049892072307,-0.112766280791672,-0.018284547285767
76,0,-0.0540113694675758,-0.0553646233219202,-0.0612747495096754,-0.0103721207125591,0.00237231004975569,-0.119124622717378,-0.118674549927313,-0.0171259339503814
77,0,-0.0696441880946373,-0.100903993468911,-0.105415345095407,-0.0382234433600662,-0.0121158949058028,-0.163927638931058,-0.139465972224268,-0.0637864380314354
78,0,-0.0582437613590415,-0.0724249427090672,-0.0822714974304599,-0.0289339288682111,-0.015238700427635,-0.140283708725916,-0.110382040513115,-0.0561010217526917
79,0,-0.0461710891704763,-0.0550799060927849,-0.07068362030384,-0.0317845049398635,-0.0210842598652065,-0.125973772474607,-0.0983212013424459,-0.0576731380467288
80,0,-0.0419795726121476,-0.0510916772934171,-0.0710761678026411,-0.0488694517319949,-0.0239268189117401,-0.111259616869309,-0.10193108700567,-0.0418358330088006
81,0,-0.0473424517305897,-0.071208399863729,-0.0941378884348261,-0.0752491261089375,-0.0340284366341368,-0.127800383690488,-0.113624167182541,-0.0586061028830931
82,0,-0.0407588737831673,-0.0627896883960729,-0.0885270597922164,-0.082082043669192,-0.0396129636358511,-0.118840591592635,-0.106630710403242,-0.0568635262336802
83,0,-0.0338898156946648,-0.054368922485974,-0.0820861075616777,-0.0879319010278937,-0.0451723292341365,-0.109958038189265,-0.0994334605937101,-0.0549262229138773
84,0,-0.0267968832800309,-0.0461279508549345,-0.074961786321715,-0.0928101894516774,-0.0506738333448911,-0.101165544745891,-0.0920354569471916,-0.0527933430804297
85,0,0.0142686938091456,-0.00902154917526798,-0.0345685234223346,-0.0419120914308743,-0.0345884623690933,-0.0455009255660579,-0.0524097019451949,-0.0578038168922876
86,0,0.044162564242952,0.0139485297925706,-0.0143451333551543,-0.0201501679646259,-0.0233599128356102,-0.00943445336870685,-0.0390030501287841,-0.0659425736945705
87,0,-0.0314140310510158,0.0019546571893756,-0.0120827118201418,0.0394565774437976,0.00368762663510558,-0.0985192405348795,-0.0802018315963814,-0.0131612430073066
88,0,-0.0396473587461468,-0.0186656104861375,-0.0252238302375588,0.0387827334269109,0.0156780900492568,-0.113926200537434,-0.106812240913346,-0.0193059816894314
89,0,-0.0556950010398841,-0.0752975968807402,-0.0794655908988537,-0.00958514232911944,-0.0047247021050475,-0.130296304136629,-0.117220582819035,-0.0510542399081819
90,0,-0.062771304171518,-0.0977167907941351,-0.102846843528531,-0.0322138246396365,-0.00723715073025699,-0.14772459121981,-0.134466056946244,-0.0702780576702126
91,0,-0.0583065540733618,-0.0908338704747481,-0.101589714195517,-0.0431941325072369,-0.0126903927281762,-0.139276231562925,-0.128563340145196,-0.0691965582304184
92,0,-0.0533057436077394,-0.0830946628067569,-0.0989230824471981,-0.0532324962364079,-0.0182732748134323,-0.130691997341337,-0.122394858125531,-0.0679536282436994
93,0,-0.0478216475110371,-0.0747137331659138,-0.0949838385123659,-0.0622970202707548,-0.0239512701513006,-0.122011317625478,-0.115969461329032,-0.0665378280195273
94,0,-0.0419103599575688,-0.0659106459826572,-0.089921529690778,-0.0703676288182968,-0.0296891871951446,-0.113269243290862,-0.109293071519687,-0.0649361059041097
95,0,-0.0356306209682681,-0.0569017862188558,-0.0838921128749867,-0.077435846500883,-0.0354515890350753,-0.104496010411749,-0.102369676123231,-0.0631362947657232
96,0,-0.0290431858857966,-0.0478939239587045,-0.0770527090153555,-0.0835043282798291,-0.0412031598547475,-0.0957168551036506,-0.0952023881498874,-0.0611294066849778
97,0,0.0154683994734812,0.0112689517643163,-0.0148283625184952,-0.0167844676036694,-0.0210973555436754,-0.0617143553785099,-0.0651636020641856,-0.0472240670135121
98,0,0.0637549468503771,0.0608893221726445,0.0368217305493179,0.0398860421666325,0.00127324203227608,-0.0192721094419784,-0.0394506175079165,-0.040448511802135
99,0,-0.0370247832566464,-0.0387878298487691,-0.0414908789278124,0.0204584448534304,0.018273337343182,-0.0828096209422969,-0.106167775191789,-0.0176411423060828
100,0,-0.0362902635643019,-0.0314622825725378,-0.0323952677463506,0.0394237429002209,0.0281628805349956,-0.0921697441478664,-0.11670543010831,-0.0287159411544258
101,0,-0.0596355559420878,-0.101540055585957,-0.100960051186263,-0.0148336662601271,0.0022773804170757,-0.138270551945771,-0.132561240861043,-0.0773599222780931
102,0,-0.0561680025160067,-0.0952115263689731,-0.100760266807386,-0.0269565090980487,-0.00304074349849559,-0.130670100418328,-0.127171677504835,-0.0763602061854611
103,0,-0.0520919527926402,-0.0877540473164045,-0.0989918182080469,-0.0381581648208343,-0.00853951894804528,-0.122800088125377,-0.121479540682413,-0.0752069897821992
104,0,-0.0474555148871973,-0.0793877565374295,-0.0957909023114216,-0.0483951901893481,-0.0141863688235583,-0.114699901040873,-0.11549526416147,-0.0738920342410406
105,0,-0.0423111618407949,-0.0703466942232177,-0.0913120591129482,-0.0576365820006982,-0.0199470883547297,-0.10640805962205,-0.109225838740739,-0.0724021750605988
106,0,-0.0367150156458542,-0.060868083565469,-0.0857203675784975,-0.0658637571852164,-0.0257863010606793,-0.0979612939735894,-0.102675727205612,-0.0707220743184401
107,0,-0.0307261521672695,-0.051183576072604,-0.0791846375343064,-0.0730702448377781,-0.0316678784792223,-0.0893937744346067,-0.0958478734999842,-0.0688368948625808
108,0,0.0109974137961082,0.0204555524779724,-0.00834874270534958,0.00170800512290392,-0.00584753845809594,-0.0657418508993973,-0.0689523074051206,-0.0489514139125007
109,0,0.0572425828525602,0.0802666127165008,0.0509540312071137,0.0649494501723922,0.0214310099455426,-0.0323863167405806,-0.0458691134443896,-0.0367566104658483
110,0,-0.0288568651675576,-0.0348142514815695,-0.037398106388016,0.026232127901876,0.0197332168583089,-0.062797268439314,-0.0959574992270416,-0.0233597875287797
111,0,-0.0245359615616876,-0.00447404404916618,-0.0153318896801472,0.0530973543006801,0.012604650528657,-0.0770558687179945,-0.0833699361987313,-0.0311972697128948
112,0,-0.052959556318864,-0.100451215509292,-0.100050285064146,-0.0103850226369159,0.00565509122130825,-0.119901815718559,-0.122894040088729,-0.083040010127878
113,0,-0.0499014496527493,-0.0934897538060332,-0.0992355298450388,-0.0226619844095711,0.000371181432142986,-0.112974729531627,-0.117703869756321,-0.0819291053672592
114,0,-0.0462089212192207,-0.0853313340267531,-0.0968175389963009,-0.0339897873560474,-0.00510950758594231,-0.105690046068315,-0.112196949513389,-0.0806673029703036
115,0,-0.0419295108329909,-0.0762193790746882,-0.0929542899000581,-0.0443260212257488,-0.0107559350215531,-0.0980830889785348,-0.106381667899214,-0.0792454338855475
116,0,-0.0371155072514431,-0.0664094494130777,-0.0878200327139956,-0.0536415326610956,-0.0165349288107582,-0.0901910557147745,-0.100263206877904,-0.0776487123280912
117,0,-0.0318232145999774,-0.0561575315684991,-0.0815965581196585,-0.061920313984083,-0.0224116149409974,-0.0820519063729711,-0.0938444823873097,-0.0758596313353079
118,0,0.00669291290401852,0.0286850012052906,-0.00229736335933117,0.0209539442152495,0.00972554311959173,-0.0694812865256242,-0.0705962520046095,-0.0502949728311398
119,0,0.0504804993618786,0.099218743227768,0.0644769764743249,0.0907751732096636,0.0424441386134593,-0.0461818402743148,-0.0506996213875639,-0.0329964080923495
120,0,-0.0167966480620583,0.00286653138586446,-0.0111961115559296,0.0572409401454237,0.00141228603654597,-0.0584076664255608,-0.0576224556894074,-0.0287109877054407
121,0,-0.00275450534418487,0.0235050520627575,0.0156110574494324,0.0768266763996885,0.0325143979484721,-0.0261870532386935,-0.0653120693189164,0.00529472688300525
122,0,-0.0390751512834187,-0.078302790118681,-0.0781199115974626,0.0116475914835017,0.00313819721586306,-0.0840108890623606,-0.0944082839921963,-0.0685455424800659
123,0,-0.0466830158735116,-0.100370437620182,-0.0999024042424409,-0.00718361905866682,0.00808565820265938,-0.1010924476754,-0.111260274610502,-0.0881541773925029
124,0,-0.0440313557071582,-0.0926344847368278,-0.0983210657433095,-0.0195208912909439,0.00289881620469723,-0.0948335726421928,-0.106222851137922,-0.0868936005027148
125,0,-0.0407173151711033,-0.0836410981624854,-0.09511173028479,-0.0308751724408821,-0.00249895175461268,-0.0881321025875668,-0.10086450333856,-0.0854867026100272
126,0,-0.0367878998368526,-0.0736600406452763,-0.0904569162170448,-0.0412059297585463,-0.00807884298512929,-0.0810192192252428,-0.0951918879817969,-0.0839234061090822
127,0,-0.0245758197822499,-0.016194701035894,-0.0481431727953935,0.001393852181101,0.0166811816259904,-0.0934766448939375,-0.0981518004798518,-0.073197064433367
128,0,-0.00827370104153913,0.0265329094754054,-0.0153605991630891,0.0357990930094043,0.0367311687291039,-0.0955134493300621,-0.099365571878699,-0.0681979391981682
129,0,0.0405456379854954,0.118111406928885,0.0750124805278811,0.111794539875751,0.0631445386695013,-0.0615738332589609,-0.0591021165974153,-0.0294402307533649
130,0,-0.0341801735544537,-0.0383027753352038,-0.046685796964564,0.0520067679626364,0.0469785702961345,-0.0389315900037911,-0.099054630897738,-0.0451847778550211
131,0,-0.0207585002203444,-0.038457886188259,-0.0455764304104103,0.0406441209247832,0.0429157879739412,0.0236298498815268,-0.0774654308303758,-0.0145864457208724
132,0,-0.0636682139041197,-0.0431655621543359,-0.0683950941303006,0.0632077907670188,0.0712977560564847,-0.115050137393445,-0.144021645698871,-0.0988813694993673
133,0,-0.0372151646691313,-0.0522831878429342,-0.0637093123925123,0.0231297710678335,0.0291493322181671,-0.0682884907760779,-0.100238890197657,-0.0746437562027378
134,0,-0.0380923812858093,-0.0284252533097216,-0.0522346883610263,0.0405448549484622,0.0423999018879861,-0.103383738947869,-0.105241929625783,-0.0783087398593689
135,0,-0.0481128487274838,-0.033159010710668,-0.0700375884474795,0.0232631427144607,0.0500091225850448,-0.108972136925171,-0.130811485576009,-0.0964242289700222
136,0,-0.0225060239802172,0.0297414026412375,-0.0123779897495665,0.066479459605074,0.0614420430937741,-0.105958185333378,-0.105129756985166,-0.0697480975727544
137,0,0.00328941333384569,0.0952920648702971,0.0404689799694977,0.112324459371364,0.0827594105692306,-0.116650437944836,-0.0961724599521023,-0.053543315085435
138,0,0.0188717215315839,0.104854181442521,0.0540704910464407,0.100306694843427,0.064337894735359,-0.0852109546843983,-0.0771065627376742,-0.0408111952810121
139,0,-0.0648846156421232,-0.0373493802054553,-0.0723044091280383,0.0660240955802576,0.0927478529930734,-0.0386432332189969,-0.138982065206618,-0.080201882953773
140,0,-0.0534079277176238,-0.0017757315636997,-0.0442639609790658,0.0732586739671335,0.0913327631390595,-0.046261580372901,-0.134402109210762,-0.0809515335661125
141,0,-0.0131402104820141,0.0466753326176972,0.0160315626476388,0.0984768699350864,0.0679540218280603,-0.0484149058875658,-0.0724568755597875,-0.0312788033220625
142,0,-0.0133981216961865,0.0891419108012521,0.0435286631995746,0.129260802993796,0.0875299732586887,-0.0930859950575894,-0.0849775103331484,-0.0422876133541529
143,0,-0.0372267995759383,0.0315689724102457,-0.0247378934853842,0.0826859576350536,0.0916687533807536,-0.12413200094056,-0.136547691291085,-0.0924612006552316
144,0,-0.0116084602694414,0.091611512765376,0.0302498345078843,0.123008496064889,0.107347834221138,-0.118249895167638,-0.113801870422438,-0.0680898132531218
145,0,-0.0247395286365067,0.0648731991387781,0.0143438833813985,0.107233635079078,0.0810915238883227,-0.0475152632428674,-0.0782237658787696,-0.0417363961487549
146,0,-0.0713427409062647,-0.0771869898295622,-0.0646741932630737,-0.0688026789753498,-0.0679799043775737,-0.101548659810343,0.000430682507121194,-0.00224595345935119
147,0,-0.0767673159114221,-0.0925902968595231,-0.071041527996063,-0.0678338692372651,-0.0646769517759044,-0.125725529539521,-0.0256835349773464,-0.0294807505013942
148,0,-0.0527398126487343,-0.0713262431321979,-0.0578640017649892,-0.0662151760556904,-0.0677403016611643,-0.0930844882111236,0.00491691137669714,0.0273391241496077
149,0,-0.105191857369108,-0.106115945478617,-0.102304313905728,-0.0942803895776647,-0.0814043091416837,-0.15632869032535,-0.0287571245216579,-0.0468795488915086
150,0,-0.0447711886176143,-0.0573627392838061,-0.0423671083438871,-0.0544252691045157,-0.055785041429056,-0.0794035814072807,0.00188065563813478,0.0301399980942643
151,0,-0.0561432222347276,-0.0642744398498175,-0.0491571238402727,-0.0538837402999258,-0.056538660028899,-0.0995428050963072,-0.00705647683419741,0.0177173907167849
152,0,-0.0858854089211002,-0.0996285572169039,-0.0944867750634092,-0.0943637390804508,-0.0855291316378749,-0.149505631002445,-0.0131125510852709,-0.0130412507645741
153,0,-0.0985962767855336,-0.100429870209872,-0.103443815788549,-0.0976079648544023,-0.0884593303785745,-0.163051764511005,-0.0206907348326899,-0.054659683499428
154,0,-0.0598804501728843,-0.0537976625293253,-0.0419743359148954,-0.0486556309941175,-0.051880878460378,-0.104418959770985,-0.0140158097479621,0.0257361971363124
155,0,-0.0768632182637173,-0.0817364485491165,-0.066881067315601,-0.0638106955235245,-0.0649314809356708,-0.140824133264607,-0.0232606776152284,0.00322101098714445
156,0,-0.0715294138908776,-0.0623869053619165,-0.0497594997097635,-0.0482527099640152,-0.0531326503728634,-0.124401596971617,-0.0231051361939608,0.0123568221466333
157,0,-0.0657411133692078,-0.0780785892350278,-0.0580921469473281,-0.0548341689972285,-0.0527686438879401,-0.131579841081371,-0.0299878986362195,-0.00643464911949976
158,0,-0.0645879932509138,-0.0934002694077853,-0.0898781582690636,-0.0937913142272885,-0.0817658687598372,-0.144315162372604,-0.0291747373919883,0.0054994226241063
159,0,-0.0840898062650441,-0.103406379265556,-0.110137132437489,-0.109484663166533,-0.0920514356675484,-0.164152672334727,-0.0276230870624489,-0.0189445206486457
160,0,-0.061701456987646,-0.0808667756860038,-0.0724540347220901,-0.0715077188381718,-0.06215682771715,-0.141616179848885,-0.0322180280286711,-0.0398754848233367
161,0,-0.0727727289026767,-0.0507869094897658,-0.0410354906189191,-0.0402787969294096,-0.0457623460755779,-0.131506754194391,-0.0333053199802744,0.021238282678508
162,0,-0.0848484644047548,-0.0702202412514,-0.0547946423641991,-0.0470037155442482,-0.0532916283332381,-0.147476893328017,-0.0339398953355854,0.00268924859129416
163,0,-0.0882571542998556,-0.0621684884669423,-0.0550907309862058,-0.0481359343747535,-0.0519938551176617,-0.165012158269348,-0.050067073820852,0.012326116259155
164,0,-0.0798268924010397,-0.0780638299979225,-0.0608198355418952,-0.0476615435414111,-0.0486049473001573,-0.151977561801937,-0.0446226336124182,-0.0131073374864206
165,0,-0.0885432397644117,-0.0993065174448442,-0.0973989886662363,-0.090982256874416,-0.072533773245372,-0.171716461300182,-0.0481825611676553,0.0095649390821444
166,0,-0.0912721550266611,-0.109967366740263,-0.111738220927671,-0.106950188874368,-0.087571806804932,-0.186479021936782,-0.0457101156076009,-0.0135279362965931
167,0,-0.0740214495868998,-0.0977429537272918,-0.107981879552229,-0.106262153392592,-0.0834888664289762,-0.16092730701178,-0.0465435279162988,-0.0120286578539481
168,0,-0.0503501892232247,-0.0818059339912349,-0.0880314828026343,-0.0897139833043079,-0.0679076207906696,-0.129880903697358,-0.0439173518184468,-0.00176620349728829
169,0,-0.0437921889217221,-0.0704095686131911,-0.0702048120094128,-0.0739685494944387,-0.0580631325600456,-0.123936808168284,-0.0408658648479658,-0.0204676732970284
