Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10","Regional strain value, cardiac phase_11"
848,0,-0.00418174516694525,-0.146342215213478,-0.172402403349884,-0.223273125856145,-0.233527000061562,-0.216438256816253,-0.118220376632017,-0.102767243764464,0.023224911601204,-0.0444922390362492
849,0,-0.0492282937287385,-0.107985525658081,-0.182922756015309,-0.210339702564208,-0.201574829761026,-0.164927163791624,-0.0321388249679401,0.00483093398960022,-0.00629794741056167,-0.0104171893977447
850,0,-0.0735005097182436,-0.0941641611493842,-0.244577878771969,-0.256673539534198,-0.284498518498689,-0.250408055766134,-0.112026611848957,-0.063219380385744,-0.0187444976441264,-0.0379028476900228
851,0,-0.0353188201163688,-0.100853376023316,-0.1836005058232,-0.219776475233469,-0.23590833909433,-0.192339188049323,-0.0711537788457487,-0.0358722314687605,0.016320010012955,-0.0155815508745063
852,0,0.00160823547450106,-0.147809001211054,-0.152671062566841,-0.199045242085138,-0.235885946330028,-0.225924700822277,-0.124883344380181,-0.0937565849357785,0.00718495292855614,-0.0392853204512194
853,0,-0.0381039649603967,-0.113498838500363,-0.191813903977709,-0.203555950334322,-0.199583793244214,-0.170321771814199,-0.0391315905798685,-0.000293888606624937,-0.0103234161784848,-0.000601412932799916
854,0,-0.087103565610982,-0.0736119770556319,-0.233287108112868,-0.228317499255934,-0.177462746831559,-0.156423406560761,-0.03788080564475,0.0139958974695109,0.00179006498591305,-0.0118672619609568
855,0,-0.0868060340736236,-0.129450283623015,-0.246176362107498,-0.26149963270248,-0.240589500791008,-0.251239268202561,-0.0537887252832275,-0.0230443177227467,0.00494108161829576,-0.0193136571480877
856,0,-0.023796352213276,-0.112659096167225,-0.153270765825043,-0.214364956423636,-0.254583630405552,-0.213406375067056,-0.0762878990808196,-0.0483636751464849,-0.00709129902440742,-0.0198026887920328
857,0,0.00641693700126078,-0.127261196628199,-0.134811161072599,-0.180902514283912,-0.234387300813405,-0.225228009248713,-0.13130202066332,-0.0876234506529359,-0.00368894954324039,-0.033677458611139
858,0,-0.0429128534043448,-0.105805055762694,-0.201304013764634,-0.209260599503852,-0.186147171495015,-0.165689523104241,-0.0335380651840558,0.00808388649458647,-0.0106190478783236,0.00222470647095685
859,0,-0.100717913199646,-0.0981480527104318,-0.25724506591932,-0.277104960275045,-0.240389046344156,-0.20845671380096,-0.0692382475069298,-0.0259476685485169,-0.024950485032649,-0.029882095669219
860,0,-0.0433227233209413,-0.0590653283448893,-0.183018562988005,-0.205079314234168,-0.19163908768143,-0.148685443332268,-0.0455104148768878,-0.0038176674798045,-0.00073583308758618,-0.000259601798037079
861,0,-0.0951026469189339,-0.0934228610457079,-0.260303692605014,-0.241749630706379,-0.192159931806891,-0.216801789235743,-0.0229405720405543,0.0075879124503675,0.0244509433121944,-0.00157612147532271
862,0,-0.0861923086525964,-0.108161522158649,-0.243119693136076,-0.25109063189485,-0.21110511009622,-0.239793587946785,-0.0357484313387885,-0.0126915617945338,0.029848911214297,0.00326376899463532
863,0,-0.0343049666509719,-0.127119310949213,-0.166629455828228,-0.234369741170572,-0.272474815611773,-0.255744383153783,-0.0878808862417577,-0.0577948475799147,-0.0211004674371726,-0.0213105437927793
864,0,0.0180952211889991,-0.103123552887993,-0.112546970658014,-0.16136167072835,-0.223530641951406,-0.216500355652164,-0.12833391708421,-0.0801033324662828,-0.0101736085436629,-0.0204163487057015
865,0,-0.0560442295957561,-0.0775992043704261,-0.202568886879307,-0.208893174193491,-0.151205691006588,-0.148184484963525,-0.00923222286642722,0.0348418694156609,0.00268786716743175,0.00870795335255847
866,0,-0.0143091046577415,-0.0941783393860617,-0.162022224119719,-0.196299703277832,-0.178369685545929,-0.13846208592947,-0.0466477304234095,-0.00100822762049713,-0.0157506491912778,0.00937235835425554
867,0,-0.0563998851040713,-0.0679482589019839,-0.196160349394407,-0.216365380605228,-0.195268552077792,-0.173555699816501,-0.0349526236329818,-0.000687310293156274,0.00145972740273459,0.00288612191804694
868,0,-0.0823468160508739,-0.0673897930381067,-0.241916886950583,-0.237491353155185,-0.218012152940353,-0.207413485375708,-0.0474335292384561,-0.0112783158207755,-0.00348040749354694,-0.00500441323990619
869,0,-0.105318649007284,-0.0931698029324255,-0.271465124474201,-0.255642603908546,-0.223811401609103,-0.256086538645944,-0.0467902755502946,-0.0206743884314302,0.00574069200325167,-0.0122989817302182
870,0,-0.067145523524316,-0.111043343861513,-0.222281260450426,-0.25748573249763,-0.269057226934494,-0.270491695539905,-0.0859644628489797,-0.0603580768961033,-0.0111975420959677,-0.0187688145901624
871,0,0.0276725753129132,-0.0876899235641496,-0.101915060967941,-0.154680420773357,-0.213622159959831,-0.211601124683983,-0.121077235008522,-0.0743738540969097,-0.013814341540063,-0.00919851305445651
872,0,-0.0427741690436965,-0.0781041720215112,-0.192349978282733,-0.212713835775476,-0.16012130193675,-0.149070743158051,-0.0224229002294404,0.0228128567297696,-0.00643534003544233,0.00965984565869138
873,0,-0.0267438671308883,-0.0444262670986993,-0.153513033868407,-0.175114563686116,-0.152568155573074,-0.130511722404459,-0.0122569151579341,0.0214072602854212,0.0172353814757309,0.0246865096422137
874,0,-0.0897367046284072,-0.083716640528357,-0.240839371097098,-0.238616299851178,-0.238736412337631,-0.260700152592277,-0.0636422476674545,-0.0380196555197738,-0.00208910689836217,-0.0161860893330237
875,0,0.0373019824323613,-0.0545023706669605,-0.0733861790084988,-0.132596690373437,-0.193861042217074,-0.205528576723721,-0.111817629773963,-0.0601364280947129,-0.0223322150363402,-0.0017862856501365
876,0,-0.0520314717054157,-0.0775602334082179,-0.209517986739143,-0.221685495942092,-0.169937315056745,-0.166458186193951,-0.0276486015503558,0.0131010510466982,-0.0138885873190332,0.00590074101719784
877,0,-0.00498404754774695,-0.0693257420944288,-0.144038444822702,-0.19355716000216,-0.159747056872429,-0.126930820785133,-0.0468672166282295,0.000850002707479369,-0.0120801613730007,0.0173810581546292
878,0,0.0438248062862403,-0.0443212913842804,-0.0691286759398989,-0.129830103552443,-0.187417968318499,-0.201431319686739,-0.109728298955953,-0.0611796866644631,-0.0290280596884196,0.00806544364730089
879,0,-0.0226638122120347,-0.0479634821386895,-0.160842156085488,-0.199438345374799,-0.153983712508876,-0.132956631787919,-0.0282659411791837,0.012583611329261,-0.00652396918620624,0.0218452192679746
880,0,0.0162296796983752,-0.0566671361702913,-0.120713199265444,-0.186208209759779,-0.177336345355849,-0.135810363007675,-0.0699936496650545,-0.0212275572380854,-0.0185415097883997,0.0166477093853863
881,0,0.04675030432349,-0.0470765240214699,-0.0766517140224148,-0.136716459624064,-0.188758245009617,-0.201081899414588,-0.112883559800351,-0.0677526029778652,-0.0318975559433193,0.0149432152114126
882,0,0.0211704596771951,-0.0495417555816509,-0.121102643185155,-0.187418290606553,-0.188295790674897,-0.15100097147405,-0.0817037372481881,-0.0348334376476716,-0.0231098338349227,0.0155365634175386
883,0,0.0529265517944388,-0.0337574929611857,-0.0682288344469588,-0.128877659307342,-0.180021933685599,-0.197579853665078,-0.115971525658322,-0.0691890406261864,-0.0404373400927897,0.0201218292217724
884,0,0.0263351111726462,-0.0422748562154656,-0.12189513381191,-0.188741180357677,-0.19999965671179,-0.166940813163902,-0.094881103941399,-0.049612257874831,-0.0282410158436024,0.0139941320260017
885,0,0.0560351596245505,-0.025585646304363,-0.0669025651801682,-0.128598391653878,-0.176530197552423,-0.198753077732078,-0.118924126611371,-0.0712794355243141,-0.0469729799811349,0.0243430055289426
886,0,-0.00571618809199548,-0.044093118672797,-0.17020489314741,-0.218651360526488,-0.216120695963791,-0.197978600140724,-0.0873988276674592,-0.0500465993319267,-0.0314394164590646,0.00998602359598855
887,0,0.0530808829435057,0.01378888153924,-0.0464891215391016,-0.108201127421731,-0.159734538847105,-0.19440668582415,-0.0946199489122389,-0.0444716299565228,-0.0466337443903216,0.0190590350014863
888,0,-0.032400383329356,-0.0669396388975043,-0.216185000810614,-0.247522952883439,-0.244987003750604,-0.23729655545062,-0.106389450653234,-0.0733922727908036,-0.0541445189317654,-0.0115750780626966
889,0,0.059757209948115,-0.0070239574091765,-0.0641814373276732,-0.124669193348748,-0.170424884297908,-0.199944035421368,-0.130674504378352,-0.0799918907021044,-0.063113815234909,0.026821759073993
890,0,-0.026714444578353,-0.0647152999599157,-0.221527330352069,-0.257057013501867,-0.259205160233644,-0.250518512441689,-0.129631535746865,-0.0946290388245152,-0.0613099571458463,-0.0183012839348653
891,0,-0.0338234203038693,-0.0769080524955948,-0.216337725537585,-0.251091413909517,-0.241750841865872,-0.232476159918295,-0.112807059145913,-0.0809874423284742,-0.0526881905361845,-0.0123167885312193
892,0,-0.0562831346061905,-0.136562289681438,-0.269508527918839,-0.291818066796137,-0.291577530806408,-0.282848223816321,-0.175850616678061,-0.154164785231826,-0.103085208190878,-0.0550396477575888
893,0,0.0598509971342767,-0.00313924151390943,-0.068272939077446,-0.128247249857588,-0.171474928652807,-0.204625308175024,-0.139362527409086,-0.0869245317701097,-0.070589698821491,0.0266008616859192
894,0,-0.0179114252585857,-0.0633117058987333,-0.218554322073086,-0.263401726352397,-0.27062812497258,-0.26086573654345,-0.150937235131874,-0.113737498613805,-0.0656438130785948,-0.0247133380775025
895,0,-0.0135294789787181,-0.0866430817759832,-0.193046157299283,-0.251739292149146,-0.267706379611683,-0.274324689552326,-0.171204908841168,-0.150621260520304,-0.092094864221242,-0.0511464714351239
896,0,-0.0568826860684605,-0.0825424349223982,-0.242342707593151,-0.269961571352263,-0.290345231303258,-0.337173031643349,-0.17211261820983,-0.156167767977256,-0.0785615181057638,-0.0202153137288216
897,0,-0.0426454080814423,-0.0752358935257568,-0.213064005861314,-0.245091822019575,-0.265799169248024,-0.308683130313823,-0.161036274349422,-0.142045798194851,-0.0757872012998494,-0.0144098254920284
898,0,0.0518629090017315,0.0341232461277063,-0.0712474709311501,-0.107608340998462,-0.187589755698227,-0.197847605097328,-0.125191045313586,-0.074280804638541,-0.0851417454642291,0.00381413801249963
899,0,0.0150834705202949,-0.044106857869212,-0.146365997696553,-0.225142007565739,-0.256200237659389,-0.274413607532275,-0.168992476979767,-0.14696629694215,-0.0802122782896397,-0.0443662769882121
900,0,-0.0287669289007442,-0.0551758339486695,-0.222529930926875,-0.243905146484801,-0.286882691328414,-0.315354312929036,-0.172347496689761,-0.154820557153887,-0.0802872831321485,-0.00495282315618883
901,0,-0.0397803637632248,-0.0617614376137913,-0.220530604667007,-0.248559653165064,-0.284104926616143,-0.32765708149262,-0.178002255458146,-0.15581157906226,-0.0863787305851982,-0.0129884822377002
902,0,0.0555364842164034,0.0108457828923949,-0.0751615166172965,-0.128467805370696,-0.173727665843328,-0.210504559468213,-0.158768489040639,-0.102121660484055,-0.0899424938083689,0.0151357097268952
903,0,0.0222783993722906,-0.0353610303031641,-0.142573813446702,-0.222696503169628,-0.260880456616139,-0.282632096451731,-0.181876011668955,-0.159565697787813,-0.0819256962430787,-0.0454057230590691
904,0,-0.038784863752778,-0.0627398926933723,-0.233736546549727,-0.253092916694394,-0.300146994743216,-0.322560647904978,-0.188548349506799,-0.167527893637751,-0.102622216059518,-0.0343231015812661
905,0,-0.0301996351586089,-0.0300988163215947,-0.228776829861532,-0.22806817195554,-0.326362171262336,-0.314782158486947,-0.180514447695465,-0.155709755600507,-0.103534648437992,-0.0232074478213452
906,0,0.057588861899627,0.00876548248630415,-0.083588785058389,-0.137562942926867,-0.17854116004891,-0.218626020855611,-0.173134160686734,-0.114398329492182,-0.0937057386706502,0.0165691251992846
907,0,-0.0100288119531954,-0.0846402757594559,-0.210594494236007,-0.264311331598297,-0.291271629372161,-0.307287355871518,-0.224437588462515,-0.200735235998508,-0.108204721164485,-0.0693705294799618
908,0,-0.0208213924581117,-0.0364591310690742,-0.193663029133888,-0.212698543737047,-0.265881446091239,-0.292622375120171,-0.161274471993653,-0.149495347321493,-0.0794735090927216,-0.0208851220430735
909,0,0.00389149988933157,-0.00561414135627081,-0.149233787703267,-0.174475834338884,-0.240555105325255,-0.262757487914024,-0.152455930968565,-0.12328426094777,-0.0850099807646929,-0.0133236950113386
910,0,-0.00184605173794405,-0.0774822447555283,-0.218030580740952,-0.269133242883491,-0.318705421139122,-0.318083255439294,-0.256037656689253,-0.216821583728858,-0.0990877302113947,-0.0668979660249402
911,0,0.0190485048923035,-0.00674452839725714,-0.125847046132109,-0.171779378577091,-0.168280075411025,-0.222512940065187,-0.151537978290413,-0.120894514816491,-0.0845279070289289,-0.0143725314906173
912,0,0.0220113231149055,-0.0341829955374399,-0.192045655481788,-0.264916351690683,-0.336110213017086,-0.323663859480321,-0.252812570710314,-0.209074526670011,-0.0819125127368774,-0.0561361179629539
913,0,0.0155571755748862,-0.0453098217124147,-0.166862436392252,-0.237631006569857,-0.295321530789788,-0.319375256501683,-0.252418172789775,-0.226725990956471,-0.0991382273611996,-0.0708081404263666
914,0,0.0460705202580145,0.0101394121301195,-0.13047055385083,-0.164761784074019,-0.224583002837335,-0.248966666902508,-0.211252572309398,-0.158777901014352,-0.106273586364612,-0.00585041647907614
915,0,0.0467469706559427,0.00372562635350882,-0.118317689290474,-0.203877969331707,-0.28220725257144,-0.319434584469944,-0.244944831419922,-0.219654766158211,-0.0856676302401841,-0.0593423069810148
916,0,0.0695229055642379,0.026616824265586,-0.122332997831744,-0.155153814860813,-0.252777205132306,-0.268924306800874,-0.264883665934439,-0.183840337474442,-0.12527697298348,6.8645429549985e-05
917,0,-0.00171221183634096,-0.0726716222020803,-0.195487407859147,-0.256952467526949,-0.321784748047525,-0.338266719181696,-0.298775981038134,-0.267846222702873,-0.111136413501591,-0.0938718075701322
918,0,0.0443616531680522,0.0062097551170408,-0.133709433570617,-0.17377194705306,-0.215114798335581,-0.256050827592312,-0.243633726041366,-0.180138456952267,-0.122853099033526,-0.0239040282746799
919,0,0.0303618422270739,-0.0205062295238785,-0.142245491723529,-0.218406949291366,-0.306490351690457,-0.336126650051325,-0.29101295610475,-0.260369431235648,-0.0968143749535777,-0.0800469231674853
920,0,0.0488673904771184,0.0204499236407882,-0.154617926633333,-0.170616391659001,-0.27672033846223,-0.279866390181401,-0.271487504756791,-0.19625248316367,-0.128650841238674,-0.0247983556218848
921,0,0.0644838050053604,0.0358896906863784,-0.0890185514203186,-0.184142916348767,-0.301282115979463,-0.336032923735489,-0.274316166835008,-0.239337601861067,-0.0693794517173039,-0.0625931224976879
922,0,0.0444043625253439,0.0225415316040745,-0.167395214602304,-0.176458853074478,-0.297143543481814,-0.28678360292028,-0.286149827702559,-0.203442730966564,-0.138486301704994,-0.0386170224697503
923,0,0.069881996372426,0.0456279668256654,-0.0748013352074336,-0.180625125246307,-0.30411540209129,-0.333486998521307,-0.272317154260026,-0.233105680625541,-0.0558385337014329,-0.0619978815597823
924,0,0.00217394539767102,-0.00439111674790105,-0.209589075974904,-0.210690283641574,-0.322316135692065,-0.295416455912409,-0.266854736957202,-0.211301352024709,-0.144249475362499,-0.083345829491896
925,0,0.0389766988560181,0.0247515527734397,-0.079030410107491,-0.172461371652201,-0.251052383240374,-0.320998208914515,-0.268344984844605,-0.243095735363217,-0.0838436312632821,-0.0654684341830003
926,0,0.0150639723734429,-0.00494004286240501,-0.219098605437862,-0.216124415616509,-0.348685767758448,-0.324398978158249,-0.31143125745033,-0.244992445111124,-0.144836096490179,-0.073331250808205
927,0,0.0378742025683545,0.0211026259037819,-0.0744458368361902,-0.164756637715945,-0.219220499099579,-0.304091717166667,-0.280684999398209,-0.26198150254646,-0.10368560047056,-0.0697022225095877
928,0,0.0174299041780341,-0.0143346003231656,-0.205924332407316,-0.221511471211447,-0.309856512068081,-0.322474076639776,-0.322447210047956,-0.265825119408429,-0.140089685613139,-0.0735726883914116
929,0,0.0227618085198877,-0.00259805451892037,-0.219057029004934,-0.219003072958677,-0.3631709920433,-0.352799512631123,-0.348777080746149,-0.263134364748999,-0.14619145007502,-0.060612616193643
930,0,0.0406784379382596,0.0251219780615624,-0.0674268418878654,-0.156141255682675,-0.209337650472211,-0.294009020648874,-0.28425893491493,-0.261162407285045,-0.102646150154295,-0.0673401629022484
931,0,0.0168070558796978,-0.0180522114158943,-0.212903837097969,-0.225298318806133,-0.326483998750751,-0.33012515903664,-0.329892113156349,-0.268356961894384,-0.134465738451574,-0.0793893542054293
932,0,0.0111751068251005,-0.0149359785748984,-0.234287591942078,-0.237341368967738,-0.382051012390312,-0.369905504875681,-0.357825115707418,-0.282057033566159,-0.14585254686207,-0.078673444631109
933,0,0.0204705667489651,0.0257163295511702,-0.0714227471155912,-0.149316727771134,-0.218337899340845,-0.313690740161607,-0.271507577772225,-0.223543260444587,-0.060516468857715,-0.049330044477814
934,0,0.0157957908425499,-0.0150111725019646,-0.218236937926939,-0.222399989389981,-0.355540045755731,-0.325523115135274,-0.327857086894999,-0.2490494066504,-0.133868831145396,-0.0887533797815845
935,0,0.0250823860997089,0.0280182142924141,-0.0633416173135151,-0.138721601983131,-0.201888617504584,-0.293348520473007,-0.271265351055649,-0.217081330690004,-0.0610102051087847,-0.0447444258316056
936,0,0.0332408037109106,0.00576658723471501,-0.132178246841801,-0.174233355292421,-0.214067456867479,-0.253936390593973,-0.307614539720994,-0.225062794698479,-0.12696805370237,-0.0742338115841285
937,0,0.0458801721665829,0.0304996855272752,-0.0514539796629531,-0.132416187391579,-0.158664062574914,-0.242766594803833,-0.278178430656569,-0.235601448527846,-0.102965740977846,-0.0607260464447933
938,0,0.0545710026646276,0.0254228960877032,-0.107698912556272,-0.146359459633306,-0.182609582936975,-0.232627422543515,-0.319015768811155,-0.202263310966039,-0.118547690073017,-0.0547083775941631
939,0,0.0588015246157707,0.0418550185187452,-0.0397320404208,-0.121003792531989,-0.14651424091468,-0.233885813854633,-0.280897219348815,-0.230691465783388,-0.0942760238242477,-0.0596202718164398
940,0,0.0410637837468792,0.00426937470479372,-0.152606314740019,-0.168910409509375,-0.247075781749258,-0.255895924413505,-0.319906351928413,-0.206512070255958,-0.117513837267046,-0.0724175468422559
941,0,0.0485345925526617,0.0410103218663027,-0.037626969019995,-0.117027554469567,-0.131506611298059,-0.23300495870582,-0.286526024471074,-0.217230675770489,-0.0758329839023481,-0.0536277445324036
942,0,0.0336278481643424,-0.00153420391806303,-0.17779837863153,-0.168907628057204,-0.299104127516946,-0.278197165581046,-0.35144319909077,-0.189988606195838,-0.109889587680871,-0.0670492963068516
943,0,0.0313364710658386,0.0270408805019073,-0.038348316213102,-0.109839374905784,-0.107764545079614,-0.194776855017179,-0.255535774609791,-0.190115458804143,-0.0877425414682294,-0.052996039224696
944,0,0.0233574926570435,-0.0104291321362932,-0.178225326959698,-0.165696583665719,-0.289008795773652,-0.261688443719154,-0.34148617612135,-0.171753443539629,-0.108051354843558,-0.0713230951684177
945,0,0.0529793953369104,0.0361379405349833,-0.0279028423862838,-0.097032428217253,-0.0796164422422367,-0.163039833145641,-0.240642860982207,-0.18026065677125,-0.103059875760374,-0.0605019768359718
946,0,0.011515320738325,-0.0203739318938494,-0.178393167940768,-0.162397899058197,-0.278166676462094,-0.243668308289933,-0.328670067699032,-0.151358139650166,-0.106015979349749,-0.0754575472841318
947,0,0.0767299972230502,0.0543879099004621,-0.0131416866011905,-0.0833688647630194,-0.0810668113607205,-0.15037232888049,-0.248311385983056,-0.184832895899518,-0.110925001917084,-0.0765094821852131
948,0,-0.00200776478089393,-0.0313369249529329,-0.178359434545493,-0.159048116384521,-0.266744845626228,-0.224317642666239,-0.313165971657519,-0.129030073497737,-0.103851324200102,-0.0794343953533428
949,0,0.0757398465444319,0.0531308160739461,-0.0232007931752425,-0.0822944671673413,-0.131863240901889,-0.1555365561734,-0.251891328774875,-0.171693524693517,-0.116844644667755,-0.0962222011562484
950,0,-0.0173217330063158,-0.0432792349362415,-0.178191103122176,-0.155686080336636,-0.254907021246906,-0.203823036116062,-0.295194824546618,-0.10501789024561,-0.101622046825844,-0.0832356096268198
951,0,0.0589325278343105,0.0394486943023202,-0.0291775812478139,-0.0766740981455802,-0.105172248672648,-0.154917138839802,-0.263858946306041,-0.145689202921623,-0.0922507576917023,-0.0775315352793094
952,0,-0.034535907511812,-0.0561552814390754,-0.177963138173288,-0.152352979516207,-0.242810284909038,-0.182373882889179,-0.275014928079747,-0.079585760975357,-0.0993879408720511,-0.0868430486645615
953,0,0.0120791783164402,-0.00818202643722166,-0.0509205565024058,-0.0978452940749002,-0.0625657940617349,-0.112518302684293,-0.174625919758045,-0.117008641237923,-0.105153900166164,-0.0785273805261131
954,0,-0.018559532537366,-0.0465232626208746,-0.131732665101604,-0.131881799882035,-0.138887868616528,-0.117301289181093,-0.203605576685237,-0.0572334115893584,-0.109055251422396,-0.0865561257429313
955,0,-0.00751950591704731,-0.0230944303863225,-0.0484080067421271,-0.0761321699811174,0.0223010788137958,-0.0600152235695991,-0.151384657632241,-0.0425444974726722,-0.0878409648313156,-0.0472421602861938
956,0,-0.0318265163386142,-0.00700945417410026,-0.0134675047501871,-0.0563734279225414,0.0783694507754911,0.0343009729431036,-0.06847800631061,0.000898558715851872,-0.132967986405078,-0.0866085116416655
957,0,-0.00912331240862718,-0.0407934525727908,-0.0696398200638716,-0.0782983004698931,0.0407168386472072,-0.0738030549083364,-0.209368601763855,-0.025953285345913,-0.0729766987642537,-0.0303532417657726
958,0,0.116927640423131,0.0173078344028468,-0.0394298832396788,-0.0929638163817103,-0.0491924377567793,-0.0413723356598906,-0.0595511442347609,-0.109946589068719,-0.153157819655492,-0.120279421607289
959,0,0.10669558650975,-0.0208260970230163,-0.0867315698854788,-0.10819669370805,-0.0696238107581588,-0.126798037466724,-0.186702615130724,-0.0862925267476712,-0.102941000251816,-0.0626370787443727
960,0,0.202879843514249,0.008790255877692,-0.0919487982041336,-0.133170445194385,-0.184325093182856,-0.189914544749739,-0.16455514718307,-0.182992621615458,-0.132002825231756,-0.0988002333230747
961,0,-0.0915364833892245,-0.125678750781782,-0.222456127595778,-0.260977515960874,-0.292902811742958,-0.220991540587526,-0.274490046716377,-0.184132918756635,-0.0153947454343605,-0.0802037310772507
962,0,-0.128831429112252,-0.128334849032573,-0.242560628813469,-0.28340039213324,-0.299542734518742,-0.240987308365028,-0.271498225233541,-0.188248031958438,0.0139583256330451,-0.0513750060736831
963,0,-0.0750388185860644,-0.113615898393003,-0.214456320303676,-0.253620423102413,-0.277861690994396,-0.215616415040703,-0.26233721811218,-0.177408471557736,-0.0189067759234686,-0.0712898665028762
964,0,-0.129516083217824,-0.116541025083822,-0.240966019940577,-0.24254919066871,-0.256064539433614,-0.194975292032752,-0.24636705551291,-0.149677517129594,0.0277694073738417,-0.0617284427970063
965,0,-0.152782631582708,-0.132891288032133,-0.253731250429024,-0.312645508740495,-0.316620996488351,-0.249252870090683,-0.273024378553857,-0.191572704636098,-0.00165865759711603,-0.0608786425024489
966,0,-0.128814615655871,-0.11650388113066,-0.230688072596277,-0.247545493886217,-0.258268226187722,-0.175587157532142,-0.208697235321874,-0.128028270594874,0.0140374514180728,-0.070625059650667
967,0,-0.127754433784333,-0.111066232618845,-0.248898404609565,-0.330508547636133,-0.314715852377055,-0.235266222376162,-0.250630702800658,-0.179057986386613,-0.0503819260075261,-0.090407608610879
968,0,-0.13166064522016,-0.122449619556058,-0.230808840577476,-0.299177169642033,-0.294210997455756,-0.209016033530898,-0.227675202042076,-0.15594937969809,-0.0166145544439162,-0.0749846250996995
969,0,-0.0757480607336939,-0.113144047155147,-0.212034547972688,-0.24616370775875,-0.263763285144222,-0.204796862188502,-0.236356759689044,-0.149642617137035,-0.00183207561851007,-0.0654260005236362
970,0,-0.0467308722097609,-0.0939294112327019,-0.196400668513833,-0.224855499885626,-0.230195424303782,-0.174459474528626,-0.223838322177131,-0.139943792918344,-0.0212201624558177,-0.0662748267007655
971,0,-0.110075912968015,-0.108736983893916,-0.229726605407509,-0.322428046822809,-0.305563730132657,-0.221621051743384,-0.243835617587105,-0.174074802155661,-0.0382039408206534,-0.0851118864619745
972,0,-0.0561530076363789,-0.066216524841502,-0.192998767583714,-0.294149320227489,-0.243064230739307,-0.152351275474876,-0.150904991180575,-0.113970076548901,-0.0195698470015757,-0.070265983668232
973,0,-0.104999657496734,-0.120289917277913,-0.251666868575102,-0.27249477794644,-0.290652036451341,-0.233347374184955,-0.2170935552551,-0.131648410160982,-0.0277148401458649,-0.0808433664824306
974,0,-0.0817519304788775,-0.0978114112938274,-0.223245111122976,-0.329849893601647,-0.307995114433998,-0.222614231153373,-0.236581834518533,-0.174604107711109,-0.0513427792167452,-0.0931089273807771
975,0,-0.0567685403283508,-0.0724137182586917,-0.208704946767723,-0.194696168686027,-0.166357547632981,-0.149113296094089,-0.165570220735835,-0.0761806751870268,0.0284298884902108,-0.0386782398782708
976,0,-0.0270756716566897,-0.101495706291593,-0.177535332587457,-0.222097551587047,-0.222230846606196,-0.167152328920173,-0.167466512934525,-0.0926841592735855,-0.00640818440818558,-0.0361383527176388
977,0,-0.0889228042834627,-0.115848464171061,-0.215348934957889,-0.323764080645545,-0.318566375885752,-0.23123131651551,-0.263952625796206,-0.189805736419345,-0.0460994825702058,-0.0897511631447337
978,0,-0.025276850881864,-0.0591334975605476,-0.168659137937142,-0.269951632379251,-0.22154349941612,-0.130546703095544,-0.135616847302509,-0.11133413951881,0.0172105291426217,-0.0636134337823616
979,0,-0.0441858698374817,-0.0877721952197104,-0.192142251986521,-0.210079214774833,-0.182223960611393,-0.153772663835748,-0.12852356464844,-0.0485017520265058,0.0274827670938771,-0.0250699216954219
980,0,-0.0296261884045701,-0.111954167498175,-0.185323443140216,-0.225188052816077,-0.233509144269145,-0.184507863343306,-0.138360546852261,-0.0673357058900662,0.0177958862726568,-0.0144184255475145
981,0,-0.0572933884384706,-0.0625339987228072,-0.201715121945155,-0.181291305383064,-0.126032675067982,-0.118547585635038,-0.112178044008784,-0.0219951940450059,0.0402656628960103,-0.0344845972563143
982,0,0.061011415763204,0.0450257400214424,-0.167928284185417,-0.205760903828435,-0.271628852305217,-0.297221632642738,-0.263262842170239,-0.163684994804557,-0.197377869681099,-0.124369887954431
983,0,-0.0231510501343379,-0.0830994018063173,-0.169897525881237,-0.239730081469446,-0.21401032076952,-0.13545886785633,-0.113951497653938,-0.0916924667463572,0.0401638040094789,-0.0774664744268083
984,0,-0.0388138794485888,-0.0837226797549171,-0.189539967974574,-0.201797528715152,-0.158870594936897,-0.137625028504576,-0.0972864817719103,-0.0183612038246861,0.0331800593792497,-0.0134893560822267
985,0,-0.00637216182385514,-0.109712297105177,-0.156775332020068,-0.209065275184906,-0.209689135401904,-0.137576062847124,-0.123924442528312,-0.0554799063415518,-0.00872587159109395,-0.0163322018236323
986,0,-0.0532387601128339,-0.0558336184883773,-0.198059876224075,-0.171861560127104,-0.0969836179718059,-0.0995042031351565,-0.0802373389916361,0.00901883224421085,0.048418001709047,-0.0242445700229118
987,0,0.061011415763204,0.0450257400214424,-0.167928284185417,-0.205760903828435,-0.271628852305217,-0.297221632642738,-0.263262842170239,-0.163684994804557,-0.197377869681099,-0.124369887954431
988,0,-0.0177804636309351,-0.0705168743490221,-0.191135335399768,-0.265207825483585,-0.235776738271834,-0.153973558527194,-0.13017201706165,-0.11622691922921,0.0180330448851318,-0.0853481733154878
989,0,-0.0245271685426491,-0.0716098753099156,-0.163755795629163,-0.175631326116297,-0.117264297965279,-0.0827867615581985,-0.0824675063877547,-0.00231201049902729,0.0124816502029195,-0.0253383536620835
