% RR interval,RV pressure (mmHg)
3.06954461848363e-12,19.6470588235293
2.64317180617024,18.9230769230769
4.40528634361522,18.1990950226244
8.81057268722736,18.6515837104072
8.81057268722736,19.9185520361991
10.5726872246722,20.8235294117647
11.4537444933947,21.6380090497738
11.4537444933947,22.4524886877828
12.3348017621171,23.447963800905
13.2158590308396,24.3529411764706
13.2158590308396,25.1674208144796
14.0969162995621,26.5248868778281
14.9779735682845,27.7013574660634
15.8590308370069,29.6018099547511
16.7400881057293,30.7782805429864
17.6211453744518,31.5022624434389
18.5022026431742,32.4977375565611
19.3832599118966,33.8552036199095
20.2643171806191,35.2126696832579
21.1453744493416,36.3891402714932
22.026431718064,36.9321266968326
22.9074889867865,37.5656108597285
24.6696035242313,38.1990950226244
24.6696035242313,39.10407239819
25.5506607929539,39.9185520361991
27.3127753303986,40.8235294117647
29.955947136566,41.4570135746606
33.4801762114557,42
36.123348017623,41.5475113122172
37.8854625550679,40.7330316742081
40.5286343612353,40.1900452488688
41.4096916299577,39.3755656108597
42.2907488986801,38.5610859728507
43.1718061674026,37.5656108597285
44.052863436125,36.9321266968326
45.8149779735699,35.7556561085973
46.6960352422924,34.4886877828054
47.5770925110148,33.6742081447964
49.3392070484597,32.6787330316742
49.3392070484597,31.7737556561086
50.2202643171821,30.6877828054299
51.1013215859047,29.6018099547511
51.982378854627,28.4253393665158
51.982378854627,27.2488687782806
52.8634361233494,26.2533936651584
54.6255506607943,25.1674208144796
55.5066079295168,24.3529411764706
55.5066079295168,23.3574660633484
56.3876651982392,22.0904977375566
58.1497797356841,17.3846153846154
58.1497797356841,16.7511312217195
59.911894273129,16.2081447963801
60.7929515418514,13.764705882353
63.4361233480187,9.87330316742081
64.3171806167412,8.24434389140272
65.1982378854636,7.06787330316742
66.0792951541861,5.89140271493214
67.841409691631,4.89592760180997
68.7224669603534,4.17194570135747
70.4845814977982,3.44796380090497
74.008810572688,3.62895927601811
76.6519823788555,4.17194570135747
78.4140969163002,6.25339366515837
79.2951541850226,7.24886877828055
80.1762114537451,8.0633484162896
81.0572687224676,8.96832579185522
81.93832599119,10.0542986425339
84.5814977973573,11.8642533936652
86.3436123348022,14.0361990950226
87.2246696035246,15.6651583710407
88.105726872247,17.1131221719457
90.7488986784144,18.289592760181
92.5110132158593,19.1945701357466
95.1541850220266,19.737556561086
