% RR interval,RV pressure (mmHg)
0,23.2824858757062
2.33463035019452,23.774011299435
3.89105058365755,24.4293785310735
4.66926070038909,25.5762711864407
6.22568093385212,26.8870056497175
7.00389105058363,27.7062146892656
7.78210116731515,30
8.56031128404666,34.0960451977401
9.33852140077818,35.8983050847458
10.8949416342412,39.8305084745763
11.6731517509727,40.8135593220339
11.6731517509727,41.7966101694915
12.4513618677043,45.4011299435028
13.2295719844358,47.6949152542373
14.0077821011673,51.6271186440678
14.7859922178988,53.2655367231638
15.5642023346303,54.9039548022599
16.3424124513618,57.8531073446328
17.8988326848249,61.9491525423729
18.6770428015564,62.9322033898305
19.4552529182879,64.7344632768362
19.4552529182879,65.5536723163842
21.0116731517509,66.045197740113
21.0116731517509,68.3389830508475
21.7898832684825,69.4858757062147
22.568093385214,71.7796610169492
23.3463035019455,72.9265536723164
24.9027237354085,74.4011299435028
24.9027237354085,75.2203389830509
25.6809338521401,76.6949152542373
26.4591439688716,78.0056497175141
27.2373540856031,80.4632768361582
28.0155642023346,81.1186440677966
28.7937743190661,81.774011299435
28.7937743190661,84.2316384180791
29.5719844357977,84.8870056497175
30.3501945525292,85.5423728813559
31.1284046692607,86.5254237288136
31.1284046692607,87.180790960452
32.6848249027237,87.5084745762712
35.0194552529183,88
37.3540856031128,87.6723163841808
39.6887159533073,87.0169491525424
40.4669260700389,86.361581920904
42.0233463035019,85.5423728813559
42.8015564202335,84.3954802259887
43.5797665369649,83.9039548022599
44.3579766536965,82.1016949152543
45.136186770428,81.1186440677966
45.9143968871595,79.1525423728814
46.692607003891,78.3333333333334
47.4708171206225,76.6949152542373
48.2490272373541,75.2203389830509
49.0272373540856,73.909604519774
49.8054474708171,72.271186440678
49.8054474708171,68.8305084745763
50.5836575875486,68.0112994350283
51.3618677042801,63.0960451977401
52.9182879377432,61.1299435028249
52.9182879377432,56.5423728813559
54.4747081712062,54.4124293785311
54.4747081712062,52.4463276836158
55.2529182879377,50.1525423728814
56.0311284046692,47.2033898305085
56.0311284046692,44.909604519774
56.8093385214008,43.7627118644068
57.5875486381323,42.6158192090396
58.3657587548638,38.3559322033898
58.3657587548638,35.7344632768362
59.9221789883268,33.4406779661017
60.7003891050584,31.3107344632768
60.7003891050584,29.3446327683616
61.4785992217899,28.8531073446328
61.4785992217899,27.3785310734463
62.2568093385214,25.5762711864407
62.2568093385214,23.6101694915254
63.035019455253,21.9717514124294
63.8132295719844,19.3502824858757
64.591439688716,18.2033898305085
65.3696498054475,15.7457627118644
66.9260700389105,14.5988700564972
66.9260700389105,13.6158192090396
67.704280155642,12.4689265536723
67.704280155642,11.1581920903955
69.260700389105,10.0112994350283
70.0389105058366,9.02824858757063
70.817120622568,8.37288135593221
72.3735408560311,7.71751412429381
74.7081712062256,8.37288135593221
75.4863813229572,8.86440677966101
76.2645914396887,10.1751412429379
77.0428015564202,11.1581920903955
77.8210116731517,12.1412429378531
78.5992217898832,13.2881355932204
79.3774319066148,14.1073446327684
80.9338521400778,14.9265536723164
83.2684824902724,15.2542372881356
85.6031128404669,14.9265536723164
87.9377431906615,14.4350282485876
90.2723735408561,14.4350282485876
93.3852140077821,15.090395480226
94.9416342412451,15.7457627118644
96.4980544747082,16.4011299435028
98.8326848249027,17.2203389830509
