% RR interval,RV pressure (mmHg)
0,5.35532994923852
2.76243093922653,5
4.97237569060769,5
7.18232044198902,5
8.83977900552492,5.88832487309642
9.39226519337018,6.59898477157358
9.9447513812155,7.66497461928932
10.4972375690608,8.90862944162436
11.6022099447515,9.9746192893401
12.1546961325967,11.9289340101523
12.707182320442,13.7055837563452
13.2596685082873,16.3705583756345
14.3646408839779,17.7918781725888
14.3646408839779,20.1015228426396
14.9171270718232,21.5228426395939
15.7458563535913,23.1218274111675
16.0220994475138,25.6091370558376
16.5745856353591,27.9187817258883
17.6795580110497,30.2284263959391
18.7845303867404,32.005076142132
19.3370165745857,33.6040609137056
20.4419889502763,34.6700507614213
21.5469613259668,35.7360406091371
22.6519337016575,36.8020304568528
24.3093922651934,37.5126903553299
25.9668508287293,38.4010152284264
28.1767955801105,38.9340101522842
30.3867403314918,39.6446700507614
32.0441988950276,39.1116751269035
33.1491712707183,38.4010152284264
34.8066298342541,37.8680203045685
35.3591160220995,36.9796954314721
36.4640883977901,35.9137055837563
37.0165745856354,35.0253807106599
38.121546961326,33.9593908629442
39.2265193370166,32.7157360406091
39.2265193370166,31.6497461928934
39.7790055248619,30.7614213197969
40.8839779005525,29.3401015228426
41.9889502762431,27.3857868020305
43.0939226519337,25.9644670050761
43.0939226519337,24.1878172588832
43.646408839779,23.1218274111675
44.7513812154696,22.0558375634518
45.303867403315,21.1675126903553
45.8563535911603,18.8578680203046
46.4088397790055,17.2588832487309
47.5138121546962,15.1269035532995
48.0662983425415,14.0609137055837
48.6187845303868,12.6395939086294
49.7237569060773,11.5736040609137
50.2762430939227,10.3299492385787
51.3812154696133,9.79695431472081
53.0386740331492,10.5076142131979
53.5911602209946,11.751269035533
54.1436464088397,13.8832487309645
55.2486187845304,15.3045685279187
55.8011049723758,17.2588832487309
56.3535911602211,18.3248730964467
56.9060773480663,19.5685279187817
57.4585635359117,20.4568527918782
58.0110497237569,20.8121827411167
59.6685082872928,20.2791878172589
60.2209944751382,19.0355329949238
60.7734806629834,17.4365482233502
61.3259668508288,15.8375634517766
62.4309392265193,14.0609137055837
62.4309392265193,12.4619289340101
63.53591160221,11.0406091370558
64.0883977900554,9.44162436548223
64.6408839779005,8.1979695431472
65.7458563535913,7.48730964467003
67.9558011049724,8.1979695431472
69.060773480663,9.08629441624365
70.1657458563536,10.3299492385787
71.8232044198896,10.6852791878173
74.0331491712708,9.9746192893401
75.1381215469614,9.08629441624365
76.243093922652,8.1979695431472
77.3480662983425,7.48730964467003
78.4530386740332,6.77664974619287
80.6629834254144,6.59898477157358
82.3204419889503,6.95431472081216
85.0828729281768,7.13197969543145
87.8453038674033,7.13197969543145
88.950276243094,6.59898477157358
90.3314917127072,6.33248730964468
92.2651933701658,5.71065989847713
93.9226519337017,5.53299492385787
97.2375690607735,5.35532994923855
