% RR interval,RV pressure (mmHg)
0,2.52602739726028
1.53846153846149,3.2931506849315
3.07692307692304,3.83013698630138
3.84615384615381,4.44383561643836
5.38461538461536,4.98082191780821
5.38461538461536,5.74794520547945
6.15384615384608,6.43835616438356
6.92307692307685,7.12876712328767
6.92307692307685,7.74246575342467
7.69230769230762,8.35616438356165
7.69230769230762,8.96986301369864
8.46153846153845,9.58356164383562
9.23076923076923,10.3506849315068
9.99999999999994,10.8109589041096
9.23076923076923,11.3479452054795
9.23076923076923,11.9616438356164
9.99999999999994,12.4986301369863
10.7692307692307,13.2657534246575
10.7692307692307,13.9561643835616
11.5384615384615,14.6465753424658
12.3076923076923,15.1835616438356
12.3076923076923,15.9506849315069
13.076923076923,16.7945205479452
13.8461538461538,18.0219178082192
14.6153846153846,19.786301369863
15.3846153846153,20.4
15.3846153846153,21.8575342465753
16.1538461538461,22.5479452054795
16.1538461538461,23.1616438356164
17.6923076923077,23.5452054794521
18.4615384615385,24.6191780821918
19.9999999999999,25.1561643835617
20.7692307692307,25.6931506849315
22.3076923076923,26
24.6153846153845,25.7698630136986
29.2307692307692,25.6931506849315
34.6153846153846,25.3095890410959
36.9230769230769,24.3890410958904
37.6923076923077,23.1616438356164
38.4615384615384,22.0876712328767
39.9999999999999,20.8602739726027
41.5384615384615,19.4794520547945
41.5384615384615,18.1753424657534
43.076923076923,17.0246575342466
43.8461538461538,15.7205479452055
44.6153846153846,14.2630136986301
45.3846153846154,12.4219178082192
46.1538461538461,10.7342465753425
46.9230769230769,9.12328767123289
47.6923076923076,6.97534246575343
49.2307692307692,6.05479452054794
49.2307692307692,3.98356164383563
50.7692307692307,2.75616438356165
51.5384615384615,1.14520547945206
52.3076923076923,-0.00547945205480005
53.076923076923,-0.772602739726025
55.3846153846154,-1.46301369863014
57.6923076923076,-1.84657534246575
59.9999999999999,-1.30958904109589
61.5384615384615,-0.695890410958896
63.076923076923,-0.00547945205480005
63.8461538461538,0.915068493150685
66.1538461538461,1.52876712328766
66.9230769230768,1.98904109589041
70,2.37260273972603
72.3076923076923,2.52602739726028
73.8461538461538,2.21917808219179
76.9230769230768,1.68219178082192
78.4615384615385,1.2986301369863
80.7692307692307,1.14520547945206
84.6153846153845,1.2986301369863
87.6923076923077,1.75890410958904
91.5384615384615,1.98904109589041
96.1538461538461,1.98904109589041
