% RR interval,RV pressure (mmHg)
0,22.3039215686275
4.27350427350416,22.4901960784314
5.12820512820508,23.9803921568628
5.98290598290589,25.0980392156863
7.69230769230762,27.1470588235294
9.40170940170935,29.9411764705883
10.2564102564102,33.1078431372549
11.111111111111,34.0392156862745
12.8205128205127,36.2745098039216
14.5299145299144,36.8333333333333
14.5299145299144,38.5098039215686
16.2393162393162,39.4411764705883
17.9487179487179,41.1176470588236
18.8034188034187,42.0490196078432
19.6581196581196,44.656862745098
20.5128205128204,46.3333333333333
21.3675213675214,48.0098039215686
22.2222222222222,49.686274509804
23.076923076923,51.7352941176471
23.9316239316239,53.4117647058824
23.9316239316239,55.2745098039216
25.6410256410256,57.1372549019608
26.4957264957264,58.8137254901961
26.4957264957264,61.7941176470588
27.3504273504273,63.0980392156863
28.2051282051282,65.8921568627451
29.9145299145299,66.6372549019608
30.7692307692307,69.4313725490196
31.6239316239316,70.3627450980392
33.3333333333333,71.6666666666667
33.3333333333333,72.4117647058824
34.1880341880342,72.9705882352941
35.042735042735,73.7156862745098
35.8974358974359,74.4607843137255
36.7521367521367,75.2058823529412
37.6068376068376,75.9509803921569
38.4615384615385,76.6960784313726
39.3162393162393,76.8823529411765
41.025641025641,77.6274509803922
41.8803418803419,77.8137254901961
44.4444444444445,77.2549019607843
46.1538461538462,76.3235294117648
47.008547008547,74.8333333333334
47.8632478632479,73.5294117647059
49.5726495726495,72.0392156862745
50.4273504273505,69.6176470588235
52.1367521367522,66.6372549019608
52.991452991453,63.0980392156863
53.8461538461539,61.2352941176471
54.7008547008547,57.5098039215686
55.5555555555554,55.0882352941177
56.4102564102564,52.6666666666667
57.2649572649572,47.6372549019608
58.119658119658,45.0294117647059
58.9743589743589,42.0490196078432
59.8290598290597,39.2549019607843
60.6837606837606,36.2745098039216
61.5384615384614,29.5686274509804
62.3931623931624,28.078431372549
63.2478632478632,22.6764705882353
64.102564102564,21.1862745098039
64.9572649572649,15.7843137254902
65.8119658119657,13.7352941176471
67.5213675213674,10.7549019607843
68.3760683760684,8.51960784313727
70.08547008547,7.40196078431376
70.9401709401709,6.84313725490199
74.3589743589743,6.0980392156863
77.7777777777777,5.91176470588238
79.4871794871794,6.47058823529414
80.3418803418803,7.21568627450984
82.9059829059829,7.9607843137255
84.6153846153846,8.89215686274511
86.3247863247863,10.0098039215686
88.034188034188,10.9411764705882
90.5982905982905,11.3137254901961
93.1623931623932,11.1274509803922
94.8717948717949,10.5686274509804
96.5811965811965,11.3137254901961
97.4358974358975,12.4313725490196
98.2905982905983,12.9901960784314
99.1452991452992,14.2941176470588
