% RR interval,RV pressure (mmHg)
0,20.4147157190635
1.80180180180184,21.7725752508361
2.70270270270271,22.9364548494983
3.60360360360369,24.4882943143812
6.30630630630628,27.9799331103679
7.20720720720726,30.695652173913
9.00900900900911,34.5752508361204
10.8108108108108,38.4548494983277
12.6126126126126,45.0501672240803
14.4144144144145,47.7658862876254
16.2162162162163,50.6755852842809
17.1171171171171,52.809364548495
18.918918918919,54.943143812709
20.7207207207208,56.6889632107023
22.5225225225225,58.0468227424749
23.4234234234234,59.0167224080268
25.2252252252252,59.9866220735786
27.927927927928,60.7625418060201
30.6306306306307,61.5384615384615
34.2342342342343,60.9565217391304
36.9369369369369,59.5986622073578
38.7387387387388,58.4347826086956
40.5405405405406,57.0769230769231
42.3423423423424,53.7792642140468
44.1441441441442,50.6755852842809
45.9459459459459,46.6020066889632
47.7477477477478,42.7224080267558
48.6486486486486,38.8428093645485
49.5495495495496,35.5451505016722
51.3513513513514,31.8595317725752
53.1531531531532,27.3979933110368
54.0540540540541,23.7123745819398
55.8558558558559,19.2508361204013
58.5585585585585,15.7591973244147
59.4594594594595,12.2675585284281
61.2612612612613,11.1036789297659
62.1621621621622,9.93979933110364
66.6666666666667,9.93979933110364
68.4684684684685,11.2976588628762
69.3693693693693,12.2675585284281
71.1711711711712,13.819397993311
73.8738738738739,15.1772575250836
75.6756756756757,16.7290969899665
77.4774774774775,17.505016722408
79.2792792792793,18.2809364548495
82.8828828828829,18.6688963210702
86.4864864864866,18.2809364548495
90.990990990991,17.8929765886287
97.2972972972973,17.1170568561872
