% RR interval,RV pressure (mmHg)
0,19.593984962406
1.44927536231887,19.3984962406015
3.62318840579712,19.984962406015
5.07246376811599,21.7443609022556
5.79710144927537,23.3082706766917
6.52173913043487,25.4586466165413
7.97101449275374,27.8045112781955
8.69565217391312,33.6691729323308
9.4202898550725,34.6466165413534
10.1449275362319,37.578947368421
10.8695652173914,38.7518796992481
12.3188405797102,41.4887218045113
13.768115942029,44.0300751879699
13.768115942029,46.5714285714286
15.2173913043478,47.7443609022556
15.9420289855074,49.3082706766917
16.6666666666667,51.6541353383458
17.3913043478261,54.781954887218
18.1159420289855,56.3458646616541
18.8405797101449,57.5187969924812
19.5652173913045,59.0827067669173
20.2898550724639,61.8195488721804
21.0144927536232,63.187969924812
21.7391304347826,65.5338345864662
22.463768115942,66.7067669172932
23.913043478261,68.8571428571428
23.913043478261,70.6165413533834
25.3623188405797,71.7894736842105
26.0869565217391,72.7669172932331
26.8115942028986,73.5488721804511
27.536231884058,74.5263157894737
28.2608695652175,75.5037593984962
29.7101449275362,76.0902255639098
29.7101449275362,77.2631578947368
31.8840579710145,78.4360902255639
33.3333333333334,79.4135338345864
34.7826086956522,80
35.5072463768116,80.390977443609
37.6811594202899,79.8045112781955
38.4057971014494,78.8270676691729
39.8550724637681,77.8496240601503
40.5797101449275,76.0902255639098
41.3043478260869,74.3308270676692
43.4782608695652,72.7669172932331
44.2028985507246,70.2255639097744
44.2028985507246,68.6616541353383
44.927536231884,65.3383458646616
45.6521739130436,63.3834586466165
46.376811594203,61.4285714285714
47.1014492753624,57.3233082706767
47.8260869565217,55.1729323308271
48.5507246376811,52.8270676691729
48.5507246376811,50.2857142857143
50.0000000000001,48.3308270676692
50.0000000000001,43.6390977443609
50.7246376811595,41.2932330827068
51.4492753623189,36.015037593985
52.1739130434783,33.8646616541353
52.1739130434783,29.1729323308271
52.8985507246377,26.8270676691729
53.6231884057971,24.2857142857143
53.6231884057971,22.3308270676692
55.7971014492754,18.4210526315789
56.5217391304349,16.2706766917293
56.5217391304349,14.7067669172932
57.2463768115942,13.3383458646616
57.2463768115942,10.406015037594
58.695652173913,9.42857142857142
58.695652173913,7.4736842105263
60.1449275362319,6.49624060150373
60.8695652173914,5.51879699248119
61.5942028985507,3.95488721804512
63.768115942029,3.95488721804512
65.9420289855072,4.73684210526315
68.1159420289856,6.10526315789474
69.5652173913044,7.4736842105263
70.2898550724638,8.64661654135338
71.7391304347827,9.23308270676691
72.4637681159421,10.406015037594
73.9130434782609,11.3834586466165
74.6376811594203,12.1654135338346
77.536231884058,12.1654135338346
80.4347826086956,11.7744360902256
82.6086956521739,11.187969924812
84.7826086956521,11.187969924812
86.231884057971,11.7744360902256
88.4057971014493,12.5563909774436
89.1304347826086,13.5338345864662
90.5797101449276,14.5112781954887
91.304347826087,15.0977443609023
91.304347826087,16.4661654135338
92.7536231884058,17.8345864661654
93.4782608695651,19.0075187969925
94.9275362318841,20.375939849624
98.5507246376812,20.9624060150376
100,20.375939849624
