% RR interval,RV pressure (mmHg)
0,18.5101522842639
4.21348314606746,19.5989847715736
8.42696629213486,22.1395939086294
10.1123595505618,25.0431472081218
11.7977528089888,28.3096446700508
13.4831460674158,31.2131979695432
14.3258426966293,34.8426395939086
16.0112359550562,39.1979695431472
16.8539325842697,41.738578680203
16.8539325842697,46.0939086294416
18.5393258426967,47.9086294416243
19.3820224719101,55.1675126903553
20.2247191011236,61.7005076142132
21.9101123595506,67.8705583756345
22.7528089887641,74.4035532994924
23.5955056179776,78.0329949238579
24.4382022471911,80.9365482233503
24.4382022471911,84.5659898477157
25.2808988764045,87.8324873096447
26.1235955056181,91.0989847715736
26.9662921348315,94.002538071066
27.808988764045,97.2690355329949
27.808988764045,103.07614213198
29.4943820224719,104.527918781726
29.4943820224719,111.060913705584
31.1797752808989,113.60152284264
32.0224719101124,117.230964467005
32.8651685393259,119.045685279188
33.7078651685394,121.586294416244
34.5505617977528,123.763959390863
37.0786516853933,125.215736040609
39.6067415730338,124.126903553299
40.4494382022472,122.312182741117
42.1348314606742,120.860406091371
42.1348314606742,117.230964467005
42.9775280898876,115.053299492386
43.8202247191012,111.42385786802
44.6629213483146,108.883248730964
45.5056179775281,105.979695431472
46.3483146067416,103.07614213198
47.1910112359551,97.2690355329949
48.0337078651686,90.0101522842639
48.8764044943821,81.6624365482233
49.7191011235955,78.758883248731
51.4044943820225,72.225888324873
52.2471910112361,66.0558375634517
53.9325842696629,62.4263959390863
53.9325842696629,56.6192893401015
55.6179775280899,54.4416243654823
55.6179775280899,47.1827411167512
57.3033707865169,41.0126903553299
58.1460674157304,36.2944162436548
59.8314606741574,31.2131979695432
61.5168539325843,26.8578680203045
62.3595505617978,22.502538071066
63.2022471910113,21.0507614213198
64.0449438202248,17.7842639593908
65.7303370786518,15.9695431472081
68.2584269662922,13.7918781725888
72.4719101123596,14.5177664974619
73.3146067415731,16.3324873096447
75.8426966292135,18.1472081218274
76.685393258427,19.5989847715736
79.2134831460675,21.0507614213198
80.8988764044944,22.8654822335025
83.4269662921349,24.3172588832487
86.7977528089888,25.4060913705583
91.8539325842697,25.769035532995
96.0674157303371,25.769035532995
99.438202247191,26.8578680203045
