% RR interval,RV pressure (mmHg)
0,16.60055866
4.06504065,17.75698324
7.317073171,19.87709497
8.130081301,24.69553073
9.756097561,28.3575419
9.756097561,32.59776536
11.38211382,37.80167598
12.19512195,42.81284916
13.00813008,48.01675978
14.63414634,52.6424581
15.44715447,56.30446927
17.07317073,60.54469274
17.88617886,62.47206704
21.13821138,64.59217877
23.57723577,66.51955307
27.64227642,68.83240223
29.26829268,71.33798883
30.08130081,73.0726257
34.14634146,74.61452514
39.02439024,73.26536313
41.46341463,70.75977654
42.27642276,67.48324022
44.71544715,64.7849162
45.52845528,62.66480447
46.34146341,59.0027933
47.15447154,55.14804469
47.96747967,49.17318436
50.40650407,43.77653631
52.03252033,39.34357542
51.2195122,34.52513966
52.84552846,29.89944134
55.28455285,25.08100559
56.09756098,20.84078212
57.72357724,14.86592179
58.53658537,11.78212291
60.16260163,9.854748603
63.41463415,8.505586592
66.66666667,7.927374302
71.54471545,9.276536313
73.98373984,10.43296089
78.86178862,11.01117318
82.92682927,11.01117318
88.61788618,10.43296089
92.68292683,11.58938547
96.74796748,14.09497207
98.37398374,15.63687151
100,16.60055866
