% RR interval,RV pressure (mmHg)
0,13.3533123028391
1.71755725190837,13.9211356466877
3.43511450381678,14.583596214511
5.15267175572518,15.813880126183
5.72519083969465,16.8548895899054
6.87022900763358,18.9369085173501
8.01526717557252,19.8832807570978
8.58778625954196,21.5867507886435
9.16030534351142,22.4384858044164
9.73282442748089,24.1419558359621
10.3053435114504,25.6561514195583
12.0229007633588,27.2649842271293
12.0229007633588,28.0220820189274
12.5954198473282,29.4416403785489
13.1679389312977,30.1041009463722
14.3129770992366,31.7129337539432
15.4580152671756,33.1324921135647
16.030534351145,33.8895899053628
16.6030534351145,34.5520504731861
17.7480916030534,35.2145110410095
18.3206106870229,35.9716088328076
20.0381679389313,36.3501577287066
22.3282442748091,36.6340694006309
26.3358778625954,36.8233438485804
29.1984732824427,36.7287066246057
31.4885496183206,36.3501577287066
33.206106870229,35.782334384858
34.3511450381679,35.2145110410095
36.6412213740458,32.6593059936908
37.2137404580152,32.0914826498422
38.3587786259542,30.3880126182965
39.5038167938931,29.0630914826498
40.0763358778626,27.5488958990536
40.6488549618321,26.2239747634069
42.3664122137405,24.3312302839117
42.9389312977099,22.7223974763407
43.5114503816794,21.8706624605678
44.0839694656488,20.5457413249211
44.0839694656488,18.9369085173501
45.2290076335878,18.179810725552
45.8015267175572,16.4763406940063
46.9465648854961,15.6246056782334
46.9465648854961,14.1104100946372
48.0916030534351,13.3533123028391
48.6641221374045,12.0283911671924
49.8091603053435,10.8927444794952
50.3816793893129,9.94637223974763
51.5267175572519,9.37854889589904
54.3893129770992,9.09463722397474
57.2519083969466,8.81072555205046
59.5419847328244,9.09463722397474
61.8320610687022,9.4731861198738
63.5496183206107,10.1356466876971
66.412213740458,10.8927444794952
69.8473282442748,11.6498422712934
73.854961832061,12.2176656151419
77.2900763358778,12.5015772870662
80.7251908396946,12.7854889589905
85.3053435114504,13.7318611987381
88.7404580152671,14.2996845425867
91.030534351145,14.583596214511
93.3206106870229,14.3943217665615
96.7557251908397,14.1104100946372
99.0458015267176,13.8264984227129
